ANNOTATION,MEDIATOR,TEST,POTENTIAL_SET,TYPE,TEST_STAT,GREATER,LESS,TWO_SIDED,GREATER.ADJ,LESS.ADJ
ENCFF185INW,Maximum FST,Correlation Test,1,TSS,0.04214873,0.2965964,0.703403639,0.59319272,0.9654207623978203,0.753152031563981
ENCFF185INW,Maximum FST,Correlation Test,1,AVE,0.01936599,0.4030855,0.596914502,0.806171,0.9654207623978203,0.717150157942736
ENCFF185INW,Maximum FST,Correlation Test,2,TSS,-0.1004273,0.7713482,0.228651797,0.45730359,0.9654207623978203,0.6242664359232615
ENCFF185INW,Maximum FST,Correlation Test,2,AVE,-0.1276555,0.8280035,0.17199652000000001,0.34399304000000003,0.9654207623978203,0.6170197122507123
ENCFF185INW,Maximum FST,Correlation Test,3,TSS,-0.001148619,0.502489,0.497510996,0.99502199,0.9654207623978203,0.6924584571375465
ENCFF185INW,Maximum FST,Correlation Test,3,AVE,0.00622117,0.4865214,0.513478634,0.97304273,0.9654207623978203,0.6962316743908322
ENCFF481DWO,Maximum FST,Correlation Test,1,TSS,-0.01396509,0.5702186,0.429781385,0.85956277,0.9654207623978203,0.6795087869456067
ENCFF481DWO,Maximum FST,Correlation Test,1,AVE,-0.02498446,0.6242169,0.375783107,0.751566213,0.9654207623978203,0.6795087869456067
ENCFF481DWO,Maximum FST,Correlation Test,2,TSS,-0.08096964,0.7253297,0.274670308,0.549340616,0.9654207623978203,0.6423490502868852
ENCFF481DWO,Maximum FST,Correlation Test,2,AVE,-0.08237958,0.7288074,0.271192631,0.542385262,0.9654207623978203,0.6423490502868852
ENCFF481DWO,Maximum FST,Correlation Test,3,TSS,0.05944534,0.3732792,0.62672078,0.746558441,0.9654207623978203,0.7255746762268042
ENCFF481DWO,Maximum FST,Correlation Test,3,AVE,0.04957345,0.3937963,0.606203747,0.787592506,0.9654207623978203,0.7188667453864837
ENCFF898IWR,Maximum FST,Correlation Test,1,TSS,0.03417788,0.3324629,0.667537058,0.664925884,0.9654207623978203,0.7342253830891282
ENCFF898IWR,Maximum FST,Correlation Test,1,AVE,-0.01045323,0.5526796,0.447320353,0.894640705,0.9654207623978203,0.6834270304021448
ENCFF898IWR,Maximum FST,Correlation Test,2,TSS,-0.1287121,0.8300096,0.169990417,0.339980833,0.9654207623978203,0.6170197122507123
ENCFF898IWR,Maximum FST,Correlation Test,2,AVE,-0.1423916,0.8546555,0.145344516,0.290689032,0.9654207623978203,0.6170197122507123
ENCFF898IWR,Maximum FST,Correlation Test,3,TSS,0.01088354,0.4764288,0.523571237,0.952857526,0.9654207623978203,0.6987498723871733
ENCFF898IWR,Maximum FST,Correlation Test,3,AVE,0.03251964,0.4298774,0.570122635,0.85975473,0.9654207623978203,0.7141447953400223
ENCFF399SZY,Maximum FST,Correlation Test,1,TSS,0.008344698,0.4579023,0.542097704,0.915804592,0.9654207623978203,0.7071673289942196
ENCFF399SZY,Maximum FST,Correlation Test,1,AVE,0.02438823,0.378654,0.621346007,0.757307986,0.9654207623978203,0.7238294251670124
ENCFF399SZY,Maximum FST,Correlation Test,2,TSS,-0.1187564,0.8105288,0.189471161,0.378942322,0.9654207623978203,0.6170197122507123
ENCFF399SZY,Maximum FST,Correlation Test,2,AVE,-0.1211984,0.8154267,0.184573349,0.369146698,0.9654207623978203,0.6170197122507123
ENCFF399SZY,Maximum FST,Correlation Test,3,TSS,-0.0529048,0.6131617,0.386838265,0.773676531,0.9654207623978203,0.6795087869456067
ENCFF399SZY,Maximum FST,Correlation Test,3,AVE,-0.03139025,0.5677101,0.432289949,0.864579897,0.9654207623978203,0.6795087869456067
ENCFF806TFL,Maximum FST,Correlation Test,1,TSS,-0.001239532,0.50626453,0.49373547,0.98747094,0.9654207623978203,0.6924584571375465
ENCFF806TFL,Maximum FST,Correlation Test,1,AVE,-0.03844206,0.68694115,0.31305885,0.62611769,0.9654207623978203,0.6510464602777777
ENCFF806TFL,Maximum FST,Correlation Test,2,TSS,-0.0276253,0.58081722,0.41918278,0.83836555,0.9654207623978203,0.6795087869456067
ENCFF806TFL,Maximum FST,Correlation Test,2,AVE,0.01396546,0.45893944,0.54106056,0.91787888,0.9654207623978203,0.7071673289942196
ENCFF806TFL,Maximum FST,Correlation Test,3,TSS,-0.04561667,0.59789764,0.40210236,0.80420472,0.9654207623978203,0.6795087869456067
ENCFF806TFL,Maximum FST,Correlation Test,3,AVE,0.06096345,0.3701526,0.6298474,0.7403052,0.9654207623978203,0.7262423705338809
ENCFF702MTT,Maximum FST,Correlation Test,1,TSS,0.01119022,0.44363,0.556369974,0.887260052,0.9654207623978203,0.7135272684414108
ENCFF702MTT,Maximum FST,Correlation Test,1,AVE,6.175153e-4,0.496879,0.503120987,0.993758026,0.9654207623978203,0.6931000127050183
ENCFF702MTT,Maximum FST,Correlation Test,2,TSS,-0.1021957,0.7753105,0.224689452,0.449378904,0.9654207623978203,0.6242664359232615
ENCFF702MTT,Maximum FST,Correlation Test,2,AVE,-0.1215891,0.8162031,0.183796938,0.367593876,0.9654207623978203,0.6170197122507123
ENCFF702MTT,Maximum FST,Correlation Test,3,TSS,0.0465812,0.4000736,0.59992641,0.800147181,0.9654207623978203,0.717150157942736
ENCFF702MTT,Maximum FST,Correlation Test,3,AVE,0.03669376,0.4209828,0.579017164,0.841965672,0.9654207623978203,0.7164578376560788
ENCFF851GCH,Maximum FST,Correlation Test,1,TSS,0.01767814,0.4113865,0.588613519,0.822772961,0.9654207623978203,0.7168684210765086
ENCFF851GCH,Maximum FST,Correlation Test,1,AVE,0.01265788,0.4362957,0.563704277,0.872591446,0.9654207623978203,0.7141447953400223
ENCFF851GCH,Maximum FST,Correlation Test,2,TSS,-0.10198219,0.7748341,0.225165879,0.450331759,0.9654207623978203,0.6242664359232615
ENCFF851GCH,Maximum FST,Correlation Test,2,AVE,-0.11455831,0.8019295,0.198070497,0.396140994,0.9654207623978203,0.6181219867989418
ENCFF851GCH,Maximum FST,Correlation Test,3,TSS,0.01256589,0.4727902,0.527209805,0.945580389,0.9654207623978203,0.7014888756101897
ENCFF851GCH,Maximum FST,Correlation Test,3,AVE,0.01637894,0.4645518,0.535448222,0.929103556,0.9654207623978203,0.7049335912145369
ENCFF647IAI,Maximum FST,Correlation Test,1,TSS,-0.007618036,0.5384436,0.46155639,0.9231128,0.9654207623978203,0.6868765059790575
ENCFF647IAI,Maximum FST,Correlation Test,1,AVE,-0.0333534,0.6637313,0.33626869,0.6725374,0.9654207623978203,0.658835118036395
ENCFF647IAI,Maximum FST,Correlation Test,2,TSS,-0.03895284,0.6132046,0.38679536,0.7735907,0.9654207623978203,0.6795087869456067
ENCFF647IAI,Maximum FST,Correlation Test,2,AVE,-0.05058433,0.6456795,0.35432054,0.7086411,0.9654207623978203,0.6701044270854271
ENCFF647IAI,Maximum FST,Correlation Test,3,TSS,0.1190795,0.2581269,0.7418731,0.5162538,0.9654207623978203,0.7786200853271027
ENCFF647IAI,Maximum FST,Correlation Test,3,AVE,0.1320959,0.2355517,0.76444831,0.4711034,0.9654207623978203,0.7956213643466172
ENCFF951RXW,Maximum FST,Correlation Test,1,TSS,0.04930561,0.2659764,0.73402355,0.53195289,0.9654207623978203,0.7718243882490636
ENCFF951RXW,Maximum FST,Correlation Test,1,AVE,0.003070143,0.4844869,0.51551311,0.96897378,0.9654207623978203,0.6966561041275572
ENCFF951RXW,Maximum FST,Correlation Test,2,TSS,-0.1101094,0.7925708,0.20742919,0.41485837,0.9654207623978203,0.6181219867989418
ENCFF951RXW,Maximum FST,Correlation Test,2,AVE,-0.1396232,0.8498669,0.15013312,0.30026623,0.9654207623978203,0.6170197122507123
ENCFF951RXW,Maximum FST,Correlation Test,3,TSS,0.06449844,0.3629039,0.63709612,0.72580776,0.9654207623978203,0.7283718017804154
ENCFF951RXW,Maximum FST,Correlation Test,3,AVE,0.0584444,0.3753451,0.62465492,0.75069016,0.9654207623978203,0.7245936724458204
ENCFF916XGL,Maximum FST,Correlation Test,1,TSS,-0.0870892,0.8655123,0.13448767,0.26897535,0.9654207623978203,0.6170197122507123
ENCFF916XGL,Maximum FST,Correlation Test,1,AVE,-0.06257264,0.7862579,0.21374214,0.42748428,0.9654207623978203,0.6210646398717949
ENCFF916XGL,Maximum FST,Correlation Test,2,TSS,-0.06855598,0.693823,0.30617697,0.61235394,0.9654207623978203,0.6458442220297952
ENCFF916XGL,Maximum FST,Correlation Test,2,AVE,-0.02336603,0.5684875,0.43151247,0.86302494,0.9654207623978203,0.6795087869456067
ENCFF916XGL,Maximum FST,Correlation Test,3,TSS,0.09621431,0.300197,0.699803,0.60039401,0.9654207623978203,0.7520370995215311
ENCFF916XGL,Maximum FST,Correlation Test,3,AVE,0.11098887,0.2726754,0.72732463,0.54535074,0.9654207623978203,0.7683777605738477
ENCFF870HVW,Maximum FST,Correlation Test,1,TSS,-0.01678633,0.5842114,0.4157886269,0.831577254,0.9654207623978203,0.6795087869456067
ENCFF870HVW,Maximum FST,Correlation Test,1,AVE,-0.085586,0.8613211,0.138678866,0.277357732,0.9654207623978203,0.6170197122507123
ENCFF870HVW,Maximum FST,Correlation Test,2,TSS,-0.10893,0.7900479,0.2099520712,0.419904142,0.9654207623978203,0.6184568593733681
ENCFF870HVW,Maximum FST,Correlation Test,2,AVE,-0.1410091,0.8522767,0.1477232638,0.295446528,0.9654207623978203,0.6170197122507123
ENCFF870HVW,Maximum FST,Correlation Test,3,TSS,-0.004537144,0.5098309,0.4901691046,0.980338209,0.9654207623978203,0.6924584571375465
ENCFF870HVW,Maximum FST,Correlation Test,3,AVE,-0.02829333,0.5610824,0.4389176278,0.877835256,0.9654207623978203,0.6804437325225718
ENCFF103EJS,Maximum FST,Correlation Test,1,TSS,-0.030346,0.6497104,0.350289616,0.700579231,0.9654207623978203,0.6690055081088436
ENCFF103EJS,Maximum FST,Correlation Test,1,AVE,-0.0925249,0.8799445,0.120055464,0.240110929,0.9654207623978203,0.6170197122507123
ENCFF103EJS,Maximum FST,Correlation Test,2,TSS,-0.08494532,0.7350805,0.26491945,0.529838901,0.9654207623978203,0.6395977649978541
ENCFF103EJS,Maximum FST,Correlation Test,2,AVE,-0.1845069,0.9152736,0.084726378,0.169452755,0.9654207623978203,0.6170197122507123
ENCFF103EJS,Maximum FST,Correlation Test,3,TSS,-0.08496006,0.6780751,0.321924934,0.643849867,0.9654207623978203,0.6539091564259928
ENCFF103EJS,Maximum FST,Correlation Test,3,AVE,-0.07085967,0.650022,0.349977958,0.699955916,0.9654207623978203,0.6690055081088436
ENCFF373KCT,Maximum FST,Correlation Test,1,TSS,-0.002308697,0.5116669,0.488333135,0.97666627,0.9654207623978203,0.6924584571375465
ENCFF373KCT,Maximum FST,Correlation Test,1,AVE,-0.07334644,0.8239366,0.176063354,0.352126707,0.9654207623978203,0.6170197122507123
ENCFF373KCT,Maximum FST,Correlation Test,2,TSS,-0.1910275,0.9226928,0.077307203,0.154614407,0.9654207623978203,0.6170197122507123
ENCFF373KCT,Maximum FST,Correlation Test,2,AVE,-0.1599131,0.8826295,0.117370509,0.234741019,0.9654207623978203,0.6170197122507123
ENCFF373KCT,Maximum FST,Correlation Test,3,TSS,-0.02816336,0.5608039,0.439196133,0.878392267,0.9654207623978203,0.6804437325225718
ENCFF373KCT,Maximum FST,Correlation Test,3,AVE,0.03449384,0.4256661,0.574333891,0.851332218,0.9654207623978203,0.7163048403436807
ENCFF821PRO,Maximum FST,Correlation Test,1,TSS,-0.02565011,0.627414,0.3725860139,0.7451720278,0.9654207623978203,0.6795087869456067
ENCFF821PRO,Maximum FST,Correlation Test,1,AVE,-0.0753063,0.8303135,0.1696865312,0.3393730624,0.9654207623978203,0.6170197122507123
ENCFF821PRO,Maximum FST,Correlation Test,2,TSS,-0.1738693,0.9020775,0.0979224819,0.1958449638,0.9654207623978203,0.6170197122507123
ENCFF821PRO,Maximum FST,Correlation Test,2,AVE,-0.05478192,0.657164,0.3428359557,0.6856719115,0.9654207623978203,0.6626588265939759
ENCFF821PRO,Maximum FST,Correlation Test,3,TSS,-0.09371712,0.6950363,0.3049637112,0.6099274224,0.9654207623978203,0.6458442220297952
ENCFF821PRO,Maximum FST,Correlation Test,3,AVE,-0.01083577,0.5234679,0.4765321095,0.953064219,0.9654207623978203,0.6924584571375465
ENCFF916YVI,Maximum FST,Correlation Test,1,TSS,-0.02524419,0.6254654,0.3745346458,0.749069292,0.9654207623978203,0.6795087869456067
ENCFF916YVI,Maximum FST,Correlation Test,1,AVE,-0.08940401,0.8717964,0.1282035843,0.256407169,0.9654207623978203,0.6170197122507123
ENCFF916YVI,Maximum FST,Correlation Test,2,TSS,-0.2228209,0.9521442,0.0478558327,0.095711665,0.9659640584837544,0.6170197122507123
ENCFF916YVI,Maximum FST,Correlation Test,2,AVE,-0.0343379,0.6000887,0.3999113001,0.7998226,0.9654207623978203,0.6795087869456067
ENCFF916YVI,Maximum FST,Correlation Test,3,TSS,0.1362541,0.2285647,0.7714353272,0.457129346,0.9654207623978203,0.7991899192302583
ENCFF916YVI,Maximum FST,Correlation Test,3,AVE,0.1000262,0.2929832,0.7070167843,0.585966431,0.9654207623978203,0.753152031563981
ENCFF872HOJ,Maximum FST,Correlation Test,1,TSS,-0.01977484,0.5989189,0.401081094,0.802162187,0.9654207623978203,0.6795087869456067
ENCFF872HOJ,Maximum FST,Correlation Test,1,AVE,-0.08654013,0.8639915,0.136008467,0.272016933,0.9654207623978203,0.6170197122507123
ENCFF872HOJ,Maximum FST,Correlation Test,2,TSS,-0.18798129,0.9192889,0.080711134,0.161422268,0.9654207623978203,0.6170197122507123
ENCFF872HOJ,Maximum FST,Correlation Test,2,AVE,-0.19814141,0.9302273,0.069772732,0.139545464,0.9654207623978203,0.6170197122507123
ENCFF872HOJ,Maximum FST,Correlation Test,3,TSS,-0.07749294,0.663327,0.336672969,0.673345939,0.9654207623978203,0.658835118036395
ENCFF872HOJ,Maximum FST,Correlation Test,3,AVE,-0.13831963,0.7748645,0.225135454,0.450270909,0.9654207623978203,0.6242664359232615
ENCFF683NGY,Maximum FST,Correlation Test,1,TSS,-0.10986628,0.9186599,0.08134009,0.16268018,0.9654207623978203,0.6170197122507123
ENCFF683NGY,Maximum FST,Correlation Test,1,AVE,-0.11869211,0.9343553,0.06564469,0.13128937,0.9654207623978203,0.6170197122507123
ENCFF683NGY,Maximum FST,Correlation Test,2,TSS,-0.10051798,0.7715522,0.22844781,0.45689561,0.9654207623978203,0.6242664359232615
ENCFF683NGY,Maximum FST,Correlation Test,2,AVE,-0.1392705,0.8492496,0.15075042,0.30150085,0.9654207623978203,0.6170197122507123
ENCFF683NGY,Maximum FST,Correlation Test,3,TSS,-0.06743728,0.6430872,0.35691278,0.71382556,0.9654207623978203,0.6702559396989967
ENCFF683NGY,Maximum FST,Correlation Test,3,AVE,-0.03132071,0.5675614,0.43243859,0.86487719,0.9654207623978203,0.6795087869456067
ENCFF641QFU,Maximum FST,Correlation Test,1,TSS,0.07104445,0.1837427,0.816257333,0.367485334,0.9654207623978203,0.8325372932486389
ENCFF641QFU,Maximum FST,Correlation Test,1,AVE,0.0288713,0.3572409,0.642759126,0.714481748,0.9654207623978203,0.7283718017804154
ENCFF641QFU,Maximum FST,Correlation Test,2,TSS,-0.1973285,0.9293953,0.070604738,0.141209475,0.9654207623978203,0.6170197122507123
ENCFF641QFU,Maximum FST,Correlation Test,2,AVE,-0.2147036,0.9456243,0.054375729,0.108751458,0.9654207623978203,0.6170197122507123
ENCFF641QFU,Maximum FST,Correlation Test,3,TSS,0.01099553,0.4761865,0.523813514,0.952372973,0.9654207623978203,0.6987498723871733
ENCFF641QFU,Maximum FST,Correlation Test,3,AVE,0.04300408,0.4076101,0.592389933,0.815220134,0.9654207623978203,0.7168684210765086
ENCFF732LDY,Maximum FST,Correlation Test,1,TSS,0.01310533,0.4340639,0.56593611,0.86812778,0.9654207623978203,0.7141447953400223
ENCFF732LDY,Maximum FST,Correlation Test,1,AVE,-0.03529575,0.6726698,0.32733019,0.65466037,0.9654207623978203,0.65588536391907315
ENCFF732LDY,Maximum FST,Correlation Test,2,TSS,-0.1297481,0.8319623,0.16803767,0.33607534,0.9654207623978203,0.6170197122507123
ENCFF732LDY,Maximum FST,Correlation Test,2,AVE,-0.1318454,0.8358724,0.16412756,0.32825513,0.9654207623978203,0.6170197122507123
ENCFF732LDY,Maximum FST,Correlation Test,3,TSS,0.04382105,0.4058859,0.59411413,0.81177174,0.9654207623978203,0.717150157942736
ENCFF732LDY,Maximum FST,Correlation Test,3,AVE,0.04529676,0.4027758,0.59722419,0.80555161,0.9654207623978203,0.717150157942736
ENCFF564YOV,Maximum FST,Correlation Test,1,TSS,0.06875217,0.19159161,0.8084083917,0.3831832166,0.9654207623978203,0.8275684812024613
ENCFF564YOV,Maximum FST,Correlation Test,1,AVE,0.07468193,0.17170193,0.8282980675,0.343403865,0.9654207623978203,0.8425531972848731
ENCFF564YOV,Maximum FST,Correlation Test,2,TSS,-0.10712417,0.78615127,0.2138487343,0.4276974686,0.9654207623978203,0.6210646398717949
ENCFF564YOV,Maximum FST,Correlation Test,2,AVE,-0.12440348,0.82173728,0.1782627186,0.3565254373,0.9654207623978203,0.6170197122507123
ENCFF564YOV,Maximum FST,Correlation Test,3,TSS,0.12902916,0.24077554,0.7592244554,0.4815510892,0.9654207623978203,0.7923876054035316
ENCFF564YOV,Maximum FST,Correlation Test,3,AVE,0.17541854,0.16844938,0.8315506248,0.3368987504,0.9654207623978203,0.845096245837466
ENCFF027PQW,Maximum FST,Correlation Test,1,TSS,-0.04326223,0.7082712,0.291728782,0.583457564,0.9654207623978203,0.6458442220297952
ENCFF027PQW,Maximum FST,Correlation Test,1,AVE,-0.06912102,0.8096849,0.190315083,0.380630167,0.9654207623978203,0.6170197122507123
ENCFF027PQW,Maximum FST,Correlation Test,2,TSS,-0.07063941,0.6992183,0.300781726,0.601563452,0.9654207623978203,0.6458442220297952
ENCFF027PQW,Maximum FST,Correlation Test,2,AVE,-0.08592208,0.7374497,0.262550292,0.525100583,0.9654207623978203,0.6395747894056399
ENCFF027PQW,Maximum FST,Correlation Test,3,TSS,0.1979062,0.1387907,0.861209345,0.277581309,0.9654207623978203,0.8705113361251124
ENCFF027PQW,Maximum FST,Correlation Test,3,AVE,0.1680849,0.1788992,0.821100786,0.357798428,0.9654207623978203,0.835989286199456
ENCFF249CGE,Maximum FST,Correlation Test,1,TSS,-0.005270693,0.5266193,0.4733806927,0.9467613854,0.9654207623978203,0.6912958620313394
ENCFF249CGE,Maximum FST,Correlation Test,1,AVE,-0.01319765,0.5663964,0.4336036446,0.8672072891,0.9654207623978203,0.6795087869456067
ENCFF249CGE,Maximum FST,Correlation Test,2,TSS,-0.06041277,0.6723493,0.3276506582,0.6553013165,0.9654207623978203,0.65588536391907315
ENCFF249CGE,Maximum FST,Correlation Test,2,AVE,-0.08751054,0.7412799,0.2587200857,0.5174401714,0.9654207623978203,0.6395747894056399
ENCFF249CGE,Maximum FST,Correlation Test,3,TSS,-0.01069159,0.523156,0.4768440254,0.9536880508,0.9654207623978203,0.6924584571375465
ENCFF249CGE,Maximum FST,Correlation Test,3,AVE,0.02113077,0.4543056,0.5456944291,0.9086111418,0.9654207623978203,0.7076383878513857
ENCFF357OHD,Maximum FST,Correlation Test,1,TSS,0.05176221,0.2558445,0.744155471,0.511689058,0.9654207623978203,0.7795583898628731
ENCFF357OHD,Maximum FST,Correlation Test,1,AVE,0.03881261,0.3113957,0.688604298,0.622791403,0.9654207623978203,0.7462280745130182
ENCFF357OHD,Maximum FST,Correlation Test,2,TSS,-0.119205,0.8114343,0.188565702,0.377131404,0.9654207623978203,0.6170197122507123
ENCFF357OHD,Maximum FST,Correlation Test,2,AVE,-0.2231215,0.9523734,0.047626631,0.095253263,0.9659640584837544,0.6170197122507123
ENCFF357OHD,Maximum FST,Correlation Test,3,TSS,0.04814446,0.3967909,0.603209079,0.793581841,0.9654207623978203,0.7175887666493644
ENCFF357OHD,Maximum FST,Correlation Test,3,AVE,0.02548106,0.4449503,0.555049728,0.889900543,0.9654207623978203,0.7135272684414108
ENCFF655JEP,Maximum FST,Correlation Test,1,TSS,0.01987664,0.4005824,0.599417583,0.80116483,0.9654207623978203,0.717150157942736
ENCFF655JEP,Maximum FST,Correlation Test,1,AVE,0.02609213,0.3704678,0.629532218,0.74093556,0.9654207623978203,0.7262423705338809
ENCFF655JEP,Maximum FST,Correlation Test,2,TSS,-0.06920903,0.6955186,0.304481367,0.60896273,0.9654207623978203,0.6458442220297952
ENCFF655JEP,Maximum FST,Correlation Test,2,AVE,-0.08982201,0.7468028,0.2531972,0.5063944,0.9654207623978203,0.6375346538116592
ENCFF655JEP,Maximum FST,Correlation Test,3,TSS,-0.0246341,0.5532305,0.446769546,0.89353909,0.9654207623978203,0.6834270304021448
ENCFF655JEP,Maximum FST,Correlation Test,3,AVE,-0.0153288,0.5331806,0.466819396,0.93363879,0.9654207623978203,0.6868765059790575
ENCFF335BBU,Maximum FST,Correlation Test,1,TSS,-0.05089748,0.7406119,0.2593881,0.5187762,0.9654207623978203,0.6395747894056399
ENCFF335BBU,Maximum FST,Correlation Test,1,AVE,-0.03794103,0.68468632,0.31531368,0.63062737,0.9654207623978203,0.6510729984926471
ENCFF335BBU,Maximum FST,Correlation Test,2,TSS,-0.05969386,0.6704253,0.3295747,0.6591494,0.9654207623978203,0.6574426173712257
ENCFF335BBU,Maximum FST,Correlation Test,2,AVE,-0.05736618,0.66416578,0.33583422,0.67166844,0.9654207623978203,0.658835118036395
ENCFF335BBU,Maximum FST,Correlation Test,3,TSS,0.06380211,0.36432816,0.63567184,0.72865631,0.9654207623978203,0.7283718017804154
ENCFF335BBU,Maximum FST,Correlation Test,3,AVE,0.0727332,0.34620147,0.65379853,0.69240293,0.9654207623978203,0.7283718017804154
ENCFF388KAP,Maximum FST,Correlation Test,1,TSS,-0.007222266,0.5364521,0.46354794,0.92709588,0.9654207623978203,0.6868765059790575
ENCFF388KAP,Maximum FST,Correlation Test,1,AVE,-0.01447458,0.5727526,0.42724739,0.85449478,0.9654207623978203,0.6795087869456067
ENCFF388KAP,Maximum FST,Correlation Test,2,TSS,-0.1198714,0.8127747,0.18722534,0.37445067,0.9654207623978203,0.6170197122507123
ENCFF388KAP,Maximum FST,Correlation Test,2,AVE,-0.1138113,0.8003757,0.1996243,0.3992486,0.9654207623978203,0.6181219867989418
ENCFF388KAP,Maximum FST,Correlation Test,3,TSS,0.003587025,0.4922275,0.5077725,0.98445501,0.9654207623978203,0.6932496946191052
ENCFF388KAP,Maximum FST,Correlation Test,3,AVE,-0.03214986,0.569333,0.43066702,0.86133404,0.9654207623978203,0.6795087869456067
ENCFF239BIV,Maximum FST,Correlation Test,1,TSS,-0.06423919,0.79237257,0.20762743,0.4152549,0.9654207623978203,0.6181219867989418
ENCFF239BIV,Maximum FST,Correlation Test,1,AVE,-0.1048516,0.90857463,0.09142537,0.1828507,0.9654207623978203,0.6170197122507123
ENCFF239BIV,Maximum FST,Correlation Test,2,TSS,0.03947191,0.38532766,0.61467234,0.7706553,0.9654207623978203,0.7219752716843749
ENCFF239BIV,Maximum FST,Correlation Test,2,AVE,0.04874881,0.35938402,0.64061598,0.718768,0.9654207623978203,0.7283718017804154
ENCFF239BIV,Maximum FST,Correlation Test,3,TSS,0.02358399,0.44902664,0.55097336,0.8980533,0.9654207623978203,0.7120173570540851
ENCFF239BIV,Maximum FST,Correlation Test,3,AVE,0.01016743,0.47797814,0.52202186,0.9559563,0.9654207623978203,0.6987498723871733
ENCFF878TJY,Maximum FST,Correlation Test,1,TSS,-0.01358408,0.5683218,0.4316782,0.8633564,0.9654207623978203,0.6795087869456067
ENCFF878TJY,Maximum FST,Correlation Test,1,AVE,-0.08741403,0.8664066,0.1335934,0.2671869,0.9654207623978203,0.6170197122507123
ENCFF878TJY,Maximum FST,Correlation Test,2,TSS,0.03313123,0.4033595,0.5966405,0.8067191,0.9654207623978203,0.717150157942736
ENCFF878TJY,Maximum FST,Correlation Test,2,AVE,0.0247602,0.4274689,0.5725311,0.8549378,0.9654207623978203,0.7159826562360802
ENCFF878TJY,Maximum FST,Correlation Test,3,TSS,-0.003848593,0.5083392,0.4916608,0.9833216,0.9654207623978203,0.6924584571375465
ENCFF878TJY,Maximum FST,Correlation Test,3,AVE,-0.04109304,0.5883501,0.4116499,0.8232997,0.9654207623978203,0.6795087869456067
ENCFF720RCP,Maximum FST,Correlation Test,1,TSS,-0.06423686,0.7923641,0.20763591,0.41527181,0.9654207623978203,0.6181219867989418
ENCFF720RCP,Maximum FST,Correlation Test,1,AVE,-0.02097062,0.6047663,0.39523369,0.79046738,0.9654207623978203,0.6795087869456067
ENCFF720RCP,Maximum FST,Correlation Test,2,TSS,-0.09292124,0.7541122,0.24588784,0.49177568,0.9654207623978203,0.6319649619369369
ENCFF720RCP,Maximum FST,Correlation Test,2,AVE,-0.09197135,0.7518837,0.24811633,0.49623266,0.9654207623978203,0.6319649619369369
ENCFF720RCP,Maximum FST,Correlation Test,3,TSS,-0.15706704,0.8046924,0.19530763,0.39061527,0.9654207623978203,0.6181219867989418
ENCFF720RCP,Maximum FST,Correlation Test,3,AVE,-0.21305614,0.8791561,0.12084389,0.24168779,0.9654207623978203,0.6170197122507123
ENCFF087OWB,Maximum FST,Correlation Test,1,TSS,-0.003465968,0.517512,0.48248803,0.96497607,0.9654207623978203,0.6924584571375465
ENCFF087OWB,Maximum FST,Correlation Test,1,AVE,-0.02177885,0.6087055,0.39129453,0.78258905,0.9654207623978203,0.6795087869456067
ENCFF087OWB,Maximum FST,Correlation Test,2,TSS,-0.09767705,0.7651106,0.23488942,0.46977885,0.9654207623978203,0.6265577640380047
ENCFF087OWB,Maximum FST,Correlation Test,2,AVE,-0.09903121,0.7681931,0.23180686,0.46361372,0.9654207623978203,0.6242664359232615
ENCFF087OWB,Maximum FST,Correlation Test,3,TSS,-0.09853237,0.7041989,0.29580108,0.59160215,0.9654207623978203,0.6458442220297952
ENCFF087OWB,Maximum FST,Correlation Test,3,AVE,-0.1075222,0.720975,0.27902496,0.55804992,0.9654207623978203,0.6423490502868852
ENCFF636KMF,Maximum FST,Correlation Test,1,TSS,-0.01541376,0.5774158,0.42258418,0.84516836,0.9654207623978203,0.6795087869456067
ENCFF636KMF,Maximum FST,Correlation Test,1,AVE,-0.0322706,0.6587079,0.3412921,0.68258421,0.9654207623978203,0.6625903070984457
ENCFF636KMF,Maximum FST,Correlation Test,2,TSS,-0.08796783,0.7423773,0.25762267,0.51524535,0.9654207623978203,0.6395747894056399
ENCFF636KMF,Maximum FST,Correlation Test,2,AVE,-0.09187622,0.7516599,0.24834009,0.49668018,0.9654207623978203,0.6319649619369369
ENCFF636KMF,Maximum FST,Correlation Test,3,TSS,-0.22051059,0.8873901,0.11260994,0.22521987,0.9654207623978203,0.6170197122507123
ENCFF636KMF,Maximum FST,Correlation Test,3,AVE,-0.24638191,0.9129835,0.08701646,0.17403293,0.9654207623978203,0.6170197122507123
ENCFF171MDW,Maximum FST,Correlation Test,1,TSS,0.05225716,0.2538276,0.7461723626,0.5076552749,0.9654207623978203,0.7809427429634669
ENCFF171MDW,Maximum FST,Correlation Test,1,AVE,0.05500498,0.2427824,0.7572175945,0.485564811,0.9654207623978203,0.79102824058
ENCFF171MDW,Maximum FST,Correlation Test,2,TSS,-0.1775719,0.90682720000000006,0.0931728101,0.1863456202,0.9654207623978203,0.6170197122507123
ENCFF171MDW,Maximum FST,Correlation Test,2,AVE,-0.07630484,0.7136738,0.2863262233,0.5726524466,0.9654207623978203,0.6430886975318
ENCFF171MDW,Maximum FST,Correlation Test,3,TSS,0.02036159,0.4559623,0.5440376586,0.9119246829,0.9654207623978203,0.7071673289942196
