ANNOTATION,MEDIATOR,TEST,POTENTIAL_SET,TYPE,TEST_STAT,GREATER,LESS,TWO_SIDED,GREATER.ADJ,LESS.ADJ
LINSIGHT,Posterior Probability of Top SNV,Correlation Test,3,NA,-0.002646596,0.5557618,0.4442382,0.8884764,0.7223534064665127,0.9168597498789931
Funseq.Value,Posterior Probability of Top SNV,Correlation Test,1,NA,-0.06142951,0.5460142,0.45398582,0.90797164,0.7210647368421053,0.9168597498789931
Funseq.Value,Posterior Probability of Top SNV,Correlation Test,2,NA,NA,NA,NA,NA,NA,NA
Funseq.Value,Posterior Probability of Top SNV,Correlation Test,3,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Posterior Probability of Top SNV,Correlation Test,1,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Posterior Probability of Top SNV,Correlation Test,2,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Posterior Probability of Top SNV,Correlation Test,3,NA,NA,NA,NA,NA,NA,NA
CpG,Posterior Probability of Top SNV,Correlation Test,1,NA,-7.768351e-4,0.5109096,0.48909042,0.9781808,0.7108333836206896,0.9168597498789931
CpG,Posterior Probability of Top SNV,Correlation Test,2,NA,-0.02139535,0.8459343,0.15406571,0.3081314,0.8811815625000001,0.9168597498789931
CpG,Posterior Probability of Top SNV,Correlation Test,3,NA,-0.03019132,0.9455871,0.05441286,0.1088257,0.9489611842105262,0.9168597498789931
GC,Posterior Probability of Top SNV,Correlation Test,1,NA,-0.003706921,0.5519179,0.44808215,0.8961643,0.7216543503480278,0.9168597498789931
GC,Posterior Probability of Top SNV,Correlation Test,2,NA,0.005679562,0.3933829,0.60661709,0.78676582,0.6577176070901034,0.9168597498789931
GC,Posterior Probability of Top SNV,Correlation Test,3,NA,-0.01984717,0.8540512,0.14594884,0.29189767,0.8871722991689751,0.9168597498789931
Fathmm.XF,Posterior Probability of Top SNV,Correlation Test,1,NA,0.01368331,0.31526309,0.68473691,0.6305262,0.6577176070901034,0.9168597498789931
Fathmm.XF,Posterior Probability of Top SNV,Correlation Test,2,NA,0.0261711,0.10650413,0.89349587,0.2130083,0.6577176070901034,0.9385460819327731
Fathmm.XF,Posterior Probability of Top SNV,Correlation Test,3,NA,-0.008576671,0.67524771,0.32475229,0.6495046,0.7604126305970149,0.9168597498789931
FIRE Score,Posterior Probability of Top SNV,Correlation Test,1,NA,0.03348227,0.1178574,0.8821426,0.2357148,0.6577176070901034,0.9354164314326108
FIRE Score,Posterior Probability of Top SNV,Correlation Test,2,NA,-0.01467251,0.7590731,0.2409269,0.4818537,0.813292607142857,0.9168597498789931
FIRE Score,Posterior Probability of Top SNV,Correlation Test,3,NA,0.003268828,0.4309077,0.5690923,0.8618155,0.6734744375,0.9168597498789931
ENCFF093VXI,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.04590904,0.31002346,0.689976538,0.620046923,0.6577176070901034,0.9168597498789931
ENCFF093VXI,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.001819866,0.50783586,0.492164135,0.98432827,0.7105912220149254,0.9168597498789931
ENCFF093VXI,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.05680737,0.2109808,0.789019197,0.421961606,0.6577176070901034,0.9168597498789931
ENCFF093VXI,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.05616574,0.21361571,0.786384294,0.427231412,0.6577176070901034,0.9168597498789931
ENCFF093VXI,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.0186197,0.61679239,0.383207614,0.766415228,0.7463237070354458,0.9168597498789931
ENCFF093VXI,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.02629209,0.66257904,0.337420965,0.67484193,0.7598383486238532,0.9168597498789931
ENCFF915DFR,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.1805385,0.02471688,0.97528312,0.04943375,0.6577176070901034,0.9805125201072385
ENCFF915DFR,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.1037418,0.13076609,0.86923391,0.26153218,0.6577176070901034,0.9304359169838251
ENCFF915DFR,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.07262674,0.15216992,0.84783008,0.30433984,0.6577176070901034,0.9191009393063584
ENCFF915DFR,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.06897366,0.16468628,0.83531372,0.32937256,0.6577176070901034,0.9168597498789931
ENCFF915DFR,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.00505989,0.5321682,0.4678318,0.93566359,0.7190080487440191,0.9168597498789931
ENCFF915DFR,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.01354516,0.58554387,0.41445613,0.82891225,0.7336591912583519,0.9168597498789931
ENCFF776DPQ,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.009080169,0.4609624,0.5390376,0.9219248,0.6868645033112583,0.9168597498789931
ENCFF776DPQ,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.013316,0.44285545,0.5571446,0.8857109,0.6760005172998643,0.9168597498789931
ENCFF776DPQ,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.0726848,0.15197617,0.8480238,0.3039523,0.6577176070901034,0.9191009393063584
ENCFF776DPQ,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.08190484,0.12326674,0.8767333,0.2465335,0.6577176070901034,0.9354164314326108
ENCFF776DPQ,Posterior Probability of Top SNV,Correlation Test,3,TSS,0.03067319,0.31226268,0.6877373,0.6245254,0.6577176070901034,0.9168597498789931
ENCFF776DPQ,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.01348879,0.58519328,0.4148067,0.8296134,0.7336591912583519,0.9168597498789931
ENCFF279CYY,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.1389271,0.93407369,0.06592631,0.1318526,0.9407635642345568,0.9168597498789931
ENCFF279CYY,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.1291722,0.91925856,0.08074144,0.1614829,0.9275030313901345,0.9168597498789931
ENCFF279CYY,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.06981758,0.1617376,0.8382624,0.3234752,0.6577176070901034,0.9168597498789931
ENCFF279CYY,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.07023962,0.16027584,0.8397242,0.3205517,0.6577176070901034,0.9168597498789931
ENCFF279CYY,Posterior Probability of Top SNV,Correlation Test,3,TSS,0.09160162,0.0715413,0.9284587,0.1430826,0.6577176070901034,0.9537434323770491
ENCFF279CYY,Posterior Probability of Top SNV,Correlation Test,3,AVE,0.12889,0.01947038,0.9805296,0.03894077,0.6577176070901034,0.9831513368983957
ENCFF340JIF,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.04826748,0.3010851,0.69891494,0.60217012,0.6577176070901034,0.9168597498789931
ENCFF340JIF,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.08481202,0.1795509,0.8204491,0.35910181,0.6577176070901034,0.9168597498789931
ENCFF340JIF,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.06423829,0.1818677,0.81813229,0.36373541,0.6577176070901034,0.9168597498789931
ENCFF340JIF,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.06398143,0.1828305,0.81716954,0.36566093,0.6577176070901034,0.9168597498789931
ENCFF340JIF,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.008836124,0.5560516,0.44394837,0.88789675,0.7223534064665127,0.9168597498789931
ENCFF340JIF,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.01058732,0.5670643,0.43293571,0.86587142,0.7249401562499999,0.9168597498789931
ENCFF313LYI,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.116198,0.89588712,0.10411288,0.20822576,0.9096326805054152,0.9168597498789931
ENCFF313LYI,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.1127444,0.88892113,0.11107887,0.22215773,0.9074739303539019,0.9168597498789931
ENCFF313LYI,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.02647245,0.35421154,0.64578846,0.70842307,0.6577176070901034,0.9168597498789931
ENCFF313LYI,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.01875965,0.39550728,0.60449272,0.79101455,0.6577176070901034,0.9168597498789931
ENCFF313LYI,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.02406957,0.64952533,0.35047467,0.70094934,0.7583244875776397,0.9168597498789931
ENCFF313LYI,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.02170197,0.63542402,0.36457598,0.72915196,0.7532687276080083,0.9168597498789931
ENCFF831ZHL,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.05070466,0.70802928,0.29197072,0.58394145,0.7809146470588235,0.9168597498789931
ENCFF831ZHL,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.04910427,0.70205852,0.29794148,0.59588296,0.7781436798029557,0.9168597498789931
ENCFF831ZHL,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.06993904,0.16131603,0.83868397,0.32263206,0.6577176070901034,0.9168597498789931
ENCFF831ZHL,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.07606145,0.1409889,0.8590111,0.2819778,0.6577176070901034,0.9247727153110048
ENCFF831ZHL,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.01233702,0.57801614,0.42198386,0.84396773,0.7317559213483146,0.9168597498789931
ENCFF831ZHL,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.02152739,0.63437671,0.36562329,0.73124659,0.7532687276080083,0.9168597498789931
ENCFF039HDL,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.05860554,0.73666822,0.263331784,0.526663568,0.799182013018322,0.9168597498789931
ENCFF039HDL,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.06661158,0.76416871,0.235831289,0.471662578,0.8164195619658119,0.9168597498789931
ENCFF039HDL,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.05200717,0.23114803,0.768851971,0.462296057,0.6577176070901034,0.9168597498789931
ENCFF039HDL,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.05521823,0.21754128,0.782458724,0.435082552,0.6577176070901034,0.9168597498789931
ENCFF039HDL,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.006017056,0.5382363,0.461763705,0.92352741,0.7200722755648038,0.9168597498789931
ENCFF039HDL,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.01211342,0.57661975,0.42338025,0.8467605,0.7317559213483146,0.9168597498789931
ENCFF028KBY,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.05886087,0.26243045,0.73756955,0.5248609,0.6577176070901034,0.9168597498789931
ENCFF028KBY,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.01537181,0.4341074,0.565892599,0.8682148,0.6738862670454546,0.9168597498789931
ENCFF028KBY,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.06410459,0.18236846,0.817631539,0.36473692,0.6577176070901034,0.9168597498789931
ENCFF028KBY,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.06686132,0.17221736,0.827782637,0.34443473,0.6577176070901034,0.9168597498789931
ENCFF028KBY,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.01081895,0.56851726,0.431482739,0.86296548,0.7255774362244898,0.9168597498789931
ENCFF028KBY,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.02265535,0.6411255,0.358874504,0.71774901,0.7560442216981133,0.9168597498789931
ENCFF309OEW,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.06649108,0.76376673,0.236233269,0.472466539,0.8164195619658119,0.9168597498789931
ENCFF309OEW,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.08340652,0.8164255,0.183574499,0.367148997,0.8559913210624417,0.9168597498789931
ENCFF309OEW,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.06342919,0.18491092,0.815089075,0.36982185,0.6577176070901034,0.9168597498789931
ENCFF309OEW,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.05494855,0.21866609,0.781333909,0.437332183,0.6577176070901034,0.9168597498789931
ENCFF309OEW,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.02038648,0.62750813,0.372491865,0.744983731,0.7495520678685048,0.9168597498789931
ENCFF309OEW,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.02471684,0.65334595,0.346654049,0.693308099,0.7590195000000001,0.9168597498789931
ENCFF601YET,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.0114304,0.54909642,0.450903584,0.90180717,0.7216512529205608,0.9168597498789931
ENCFF601YET,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.04171743,0.67381641,0.326183586,0.65236717,0.7604126305970149,0.9168597498789931
ENCFF601YET,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.0286153,0.34301122,0.656988776,0.68602245,0.6577176070901034,0.9168597498789931
ENCFF601YET,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.03456652,0.31264045,0.687359551,0.6252809,0.6577176070901034,0.9168597498789931
ENCFF601YET,Posterior Probability of Top SNV,Correlation Test,3,TSS,0.01105611,0.42999602,0.570003979,0.85999204,0.6734744375,0.9168597498789931
ENCFF601YET,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.002053007,0.51306374,0.486936258,0.97387252,0.7108333836206896,0.9168597498789931
ENCFF803DJF,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.172577,0.03027077,0.96972923,0.060541539,0.6577176070901034,0.9784263531390135
ENCFF803DJF,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.1655035,0.03602516,0.96397484,0.072050321,0.6577176070901034,0.9752443300359712
ENCFF803DJF,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.05214764,0.230543115,0.769456885,0.46108623,0.6577176070901034,0.9168597498789931
ENCFF803DJF,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.06209744,0.189987867,0.810012133,0.379975735,0.6577176070901034,0.9168597498789931
ENCFF803DJF,Posterior Probability of Top SNV,Correlation Test,3,TSS,0.01066427,0.432452869,0.567547131,0.864905739,0.6738862670454546,0.9168597498789931
ENCFF803DJF,Posterior Probability of Top SNV,Correlation Test,3,AVE,0.01174149,0.425705157,0.574294843,0.851410315,0.6726463009129213,0.9168597498789931
ENCFF775CVC,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.1149266,0.89335996,0.10664004,0.21328008,0.9094497721518987,0.9168597498789931
ENCFF775CVC,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.07250688,0.78337433,0.21662567,0.43325134,0.830627823986805,0.9168597498789931
ENCFF775CVC,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.04338325,0.26992029,0.73007971,0.53984058,0.6577176070901034,0.9168597498789931
ENCFF775CVC,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.0476952,0.25013876,0.74986124,0.50027752,0.6577176070901034,0.9168597498789931
ENCFF775CVC,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.001064618,0.50677528,0.49322472,0.98644943,0.7105912220149254,0.9168597498789931
ENCFF775CVC,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.00117301,0.50746502,0.49253498,0.98506997,0.7105912220149254,0.9168597498789931
ENCFF600UCV,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.1004859,0.13843963,0.8615603737,0.2768792527,0.6577176070901034,0.9260252287893233
ENCFF600UCV,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.09168707,0.16066673,0.8393332655,0.3213334691,0.6577176070901034,0.9168597498789931
ENCFF600UCV,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.06270236,0.18767131,0.8123286924,0.3753426151,0.6577176070901034,0.9168597498789931
ENCFF600UCV,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.06699315,0.17174107,0.8282589309,0.3434821383,0.6577176070901034,0.9168597498789931
ENCFF600UCV,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.02194895,0.63690395,0.3630960467,0.7261920935,0.7534352720820189,0.9168597498789931
ENCFF600UCV,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.02700082,0.66670201,0.3332979882,0.6665959765,0.7604126305970149,0.9168597498789931
ENCFF839SCO,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.1188889,0.90109355,0.09890645,0.19781291,0.9140939979711453,0.9168597498789931
ENCFF839SCO,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.1307723,0.07815455,0.92184545,0.15630911,0.6577176070901034,0.9514459919724769
ENCFF839SCO,Posterior Probability of Top SNV,Correlation Test,2,TSS,-0.007847708,0.54413093,0.45586907,0.91173814,0.7210647368421053,0.9168597498789931
ENCFF839SCO,Posterior Probability of Top SNV,Correlation Test,2,AVE,-0.005703187,0.53210213,0.46789787,0.93579574,0.7190080487440191,0.9168597498789931
ENCFF839SCO,Posterior Probability of Top SNV,Correlation Test,3,TSS,0.05996898,0.16914447,0.83085553,0.33828893,0.6577176070901034,0.9168597498789931
ENCFF839SCO,Posterior Probability of Top SNV,Correlation Test,3,AVE,0.08863358,0.07827544,0.92172456,0.15655087,0.6577176070901034,0.9514459919724769
ENCFF557SNT,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.01096818,0.45287959,0.547120407,0.905759186,0.6820475753012049,0.9168597498789931
ENCFF557SNT,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.05956362,0.25995776,0.74004224,0.519915521,0.6577176070901034,0.9168597498789931
ENCFF557SNT,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.05206844,0.23088408,0.769115922,0.461768156,0.6577176070901034,0.9168597498789931
ENCFF557SNT,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.05683642,0.21086195,0.789138046,0.421723908,0.6577176070901034,0.9168597498789931
ENCFF557SNT,Posterior Probability of Top SNV,Correlation Test,3,TSS,0.06556177,0.14754091,0.852459086,0.295081827,0.6577176070901034,0.9221312228365384
ENCFF557SNT,Posterior Probability of Top SNV,Correlation Test,3,AVE,0.05439603,0.19258031,0.807419692,0.385160616,0.6577176070901034,0.9168597498789931
ENCFF344JQP,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.1112108,0.11427544,0.88572456,0.22855087,0.6577176070901034,0.9358797992957746
ENCFF344JQP,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.007500731,0.53226343,0.46773657,0.93547315,0.7190080487440191,0.9168597498789931
ENCFF344JQP,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.04073468,0.28244459,0.71755541,0.56488917,0.6577176070901034,0.9168597498789931
ENCFF344JQP,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.04123654,0.28005027,0.71994973,0.56010055,0.6577176070901034,0.9168597498789931
ENCFF344JQP,Posterior Probability of Top SNV,Correlation Test,3,TSS,0.08115773,0.09734049,0.90265951,0.19468098,0.6577176070901034,0.9428894603064066
ENCFF344JQP,Posterior Probability of Top SNV,Correlation Test,3,AVE,0.06104813,0.16482607,0.83517393,0.32965213,0.6577176070901034,0.9168597498789931
ENCFF535BIH,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.03648725,0.34680573,0.65319427,0.69361146,0.6577176070901034,0.9168597498789931
ENCFF535BIH,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.03584097,0.65061314,0.34938686,0.69877372,0.7583244875776397,0.9168597498789931
ENCFF535BIH,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.03608103,0.3050988,0.6949012,0.6101976,0.6577176070901034,0.9168597498789931
ENCFF535BIH,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.03452818,0.31283241,0.68716759,0.62566482,0.6577176070901034,0.9168597498789931
ENCFF535BIH,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.005019537,0.53191221,0.46808779,0.93617559,0.7190080487440191,0.9168597498789931
ENCFF535BIH,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.02416025,0.65006147,0.34993853,0.69987706,0.7583244875776397,0.9168597498789931
