ANNOTATION,MEDIATOR,TEST,POTENTIAL_SET,TYPE,TEST_STAT,GREATER,LESS,TWO_SIDED,GREATER.ADJ,LESS.ADJ
SIFTval,Maximum AF Diff,Correlation Test,2,NA,NA,NA,NA,NA,NA,NA
SIFTval,Maximum AF Diff,Correlation Test,3,NA,NA,NA,NA,NA,NA,NA
PolyPhenVal,Maximum AF Diff,Correlation Test,1,NA,NA,NA,NA,NA,NA,NA
PolyPhenVal,Maximum AF Diff,Correlation Test,2,NA,NA,NA,NA,NA,NA,NA
PolyPhenVal,Maximum AF Diff,Correlation Test,3,NA,NA,NA,NA,NA,NA,NA
priPhyloP,Maximum AF Diff,Correlation Test,1,NA,-0.04383349,0.88473676,0.115263244,0.23052649,0.9376732521186442,0.9582090544038462
priPhyloP,Maximum AF Diff,Correlation Test,2,NA,0.02000164,0.24223644,0.757763562,0.48447288,0.923453694219067,0.9848551915322581
priPhyloP,Maximum AF Diff,Correlation Test,3,NA,-0.003006464,0.54556472,0.454435277,0.90887055,0.923453694219067,0.9582090544038462
mamPhyloP,Maximum AF Diff,Correlation Test,1,NA,-0.1042525,0.9978691,0.002130926,0.004261852,0.9978691,0.9582090544038462
mamPhyloP,Maximum AF Diff,Correlation Test,2,NA,0.005316623,0.4262941,0.573705911,0.852588178,0.923453694219067,0.9593820567507418
mamPhyloP,Maximum AF Diff,Correlation Test,3,NA,0.007605347,0.3860775,0.613922509,0.772154981,0.923453694219067,0.960972216796875
verPhyloP,Maximum AF Diff,Correlation Test,1,NA,-0.09153375,0.9939264,0.006073576,0.01214715,0.9956965271593945,0.9582090544038462
verPhyloP,Maximum AF Diff,Correlation Test,2,NA,-0.0229655,0.7889402,0.211059825,0.42211965,0.923453694219067,0.9582090544038462
verPhyloP,Maximum AF Diff,Correlation Test,3,NA,0.0319619,0.111769,0.888230964,0.22353807,0.923453694219067,0.9848551915322581
GerpN,Maximum AF Diff,Correlation Test,1,NA,-0.04446594,0.8883779,0.111622134,0.22324427,0.9401929797742239,0.9582090544038462
GerpN,Maximum AF Diff,Correlation Test,2,NA,-0.06442014,0.9879543,0.01204574,0.02409148,0.9914795606601248,0.9582090544038462
GerpN,Maximum AF Diff,Correlation Test,3,NA,-0.03932922,0.9331926,0.066807368,0.13361474,0.9587595205479453,0.9582090544038462
GerpS,Maximum AF Diff,Correlation Test,1,NA,-0.01576655,0.66700847,0.3329915,0.6659831,0.923453694219067,0.9582090544038462
GerpS,Maximum AF Diff,Correlation Test,2,NA,0.0218724,0.22208916,0.7779108,0.4441783,0.923453694219067,0.9848551915322581
GerpS,Maximum AF Diff,Correlation Test,3,NA,0.0116906,0.32790086,0.6720991,0.6558017,0.923453694219067,0.9656596264367815
bStatistic,Maximum AF Diff,Correlation Test,1,NA,-0.009414324,0.6006291,0.399370919,0.798741839,0.923453694219067,0.9582090544038462
bStatistic,Maximum AF Diff,Correlation Test,2,NA,0.01024035,0.3623631,0.637636865,0.724726269,0.923453694219067,0.960972216796875
bStatistic,Maximum AF Diff,Correlation Test,3,NA,-0.04134251,0.9404186,0.059581413,0.119162825,0.9644219917958067,0.9582090544038462
LINSIGHT,Maximum AF Diff,Correlation Test,1,NA,-0.01863667,0.69458777,0.3054122,0.61082446,0.923453694219067,0.9582090544038462
LINSIGHT,Maximum AF Diff,Correlation Test,2,NA,-0.003548528,0.5493307,0.4506693,0.90133859,0.923453694219067,0.9582090544038462
LINSIGHT,Maximum AF Diff,Correlation Test,3,NA,-0.0296349,0.87036695,0.129633,0.25926609,0.9376402671755726,0.9582090544038462
Funseq.Value,Maximum AF Diff,Correlation Test,1,NA,0.8660254,0.1666667,0.83333333,0.33333333,0.923453694219067,0.9848551915322581
Funseq.Value,Maximum AF Diff,Correlation Test,2,NA,-0.25,0.6574812,0.34251882,0.68503764,0.923453694219067,0.9582090544038462
Funseq.Value,Maximum AF Diff,Correlation Test,3,NA,0.5,0.3333333,0.66666667,0.66666667,0.923453694219067,0.96525097007722
Aloft.Value,Maximum AF Diff,Correlation Test,1,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Maximum AF Diff,Correlation Test,2,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Maximum AF Diff,Correlation Test,3,NA,NA,NA,NA,NA,NA,NA
CpG,Maximum AF Diff,Correlation Test,1,NA,-0.006207315,0.5674711,0.43252893,0.8650579,0.923453694219067,0.9582090544038462
CpG,Maximum AF Diff,Correlation Test,2,NA,-0.03559493,0.8935176,0.10648239,0.2129648,0.9424465130963517,0.9582090544038462
CpG,Maximum AF Diff,Correlation Test,3,NA,-0.004039997,0.5612049,0.43879513,0.8775903,0.923453694219067,0.9582090544038462
GC,Maximum AF Diff,Correlation Test,1,NA,-0.03836431,0.8532987,0.14670127,0.29340255,0.9320982887221684,0.9582090544038462
GC,Maximum AF Diff,Correlation Test,2,NA,0.00876085,0.3796318,0.62036816,0.75926367,0.923453694219067,0.960972216796875
GC,Maximum AF Diff,Correlation Test,3,NA,0.01155497,0.3297711,0.67022894,0.65954212,0.923453694219067,0.9656596264367815
Fathmm.XF,Maximum AF Diff,Correlation Test,1,NA,0.01461691,0.3449027,0.6550973,0.6898054,0.923453694219067,0.960972216796875
Fathmm.XF,Maximum AF Diff,Correlation Test,2,NA,-0.04231408,0.93042083,0.06957917,0.1391583,0.958668121565934,0.9582090544038462
Fathmm.XF,Maximum AF Diff,Correlation Test,3,NA,0.02464197,0.1741234,0.8258766,0.3482468,0.923453694219067,0.9848551915322581
FIRE Score,Maximum AF Diff,Correlation Test,1,NA,-0.03305502,0.8192242,0.1807758,0.3615517,0.9236412598522169,0.9582090544038462
FIRE Score,Maximum AF Diff,Correlation Test,2,NA,-0.01829776,0.741135,0.258865,0.5177301,0.923453694219067,0.9582090544038462
FIRE Score,Maximum AF Diff,Correlation Test,3,NA,0.02849098,0.1373294,0.8626706,0.2746587,0.923453694219067,0.9848551915322581
ENCFF093VXI,Maximum AF Diff,Correlation Test,1,TSS,0.08696996,0.2075126,0.792487404,0.415025192,0.923453694219067,0.9848551915322581
ENCFF093VXI,Maximum AF Diff,Correlation Test,1,AVE,0.1096091,0.15187835,0.848121648,0.303756703,0.923453694219067,0.9848551915322581
ENCFF093VXI,Maximum AF Diff,Correlation Test,2,TSS,-0.004400898,0.52080157,0.479198431,0.958396861,0.923453694219067,0.9582090544038462
ENCFF093VXI,Maximum AF Diff,Correlation Test,2,AVE,-0.005631608,0.52661111,0.473388889,0.946777778,0.923453694219067,0.9582090544038462
ENCFF093VXI,Maximum AF Diff,Correlation Test,3,TSS,-0.02145776,0.61221885,0.387781153,0.775562307,0.923453694219067,0.9582090544038462
ENCFF093VXI,Maximum AF Diff,Correlation Test,3,AVE,-0.004488922,0.52377772,0.476222282,0.952444565,0.923453694219067,0.9582090544038462
ENCFF915DFR,Maximum AF Diff,Correlation Test,1,TSS,-0.1249224,0.87963291,0.12036709,0.24073418,0.9376732521186442,0.9582090544038462
ENCFF915DFR,Maximum AF Diff,Correlation Test,1,AVE,-0.06799405,0.73786232,0.26213768,0.52427537,0.923453694219067,0.9582090544038462
ENCFF915DFR,Maximum AF Diff,Correlation Test,2,TSS,-0.04415598,0.69973897,0.30026103,0.60052206,0.923453694219067,0.9582090544038462
ENCFF915DFR,Maximum AF Diff,Correlation Test,2,AVE,-0.04841235,0.71707811,0.28292189,0.56584377,0.923453694219067,0.9582090544038462
ENCFF915DFR,Maximum AF Diff,Correlation Test,3,TSS,-0.04306739,0.71648509,0.28351491,0.56702982,0.923453694219067,0.9582090544038462
ENCFF915DFR,Maximum AF Diff,Correlation Test,3,AVE,-0.02786892,0.64442814,0.35557186,0.71114373,0.923453694219067,0.9582090544038462
ENCFF776DPQ,Maximum AF Diff,Correlation Test,1,TSS,0.08123461,0.22328502,0.776715,0.44657,0.923453694219067,0.9848551915322581
ENCFF776DPQ,Maximum AF Diff,Correlation Test,1,AVE,0.08730641,0.20660792,0.7933921,0.4132158,0.923453694219067,0.9848551915322581
ENCFF776DPQ,Maximum AF Diff,Correlation Test,2,TSS,-0.001597673,0.50755461,0.4924454,0.9848908,0.923453694219067,0.9582090544038462
ENCFF776DPQ,Maximum AF Diff,Correlation Test,2,AVE,0.03509414,0.33866479,0.6613352,0.6773296,0.923453694219067,0.9630147865459251
ENCFF776DPQ,Maximum AF Diff,Correlation Test,3,TSS,-0.127427,0.95542038,0.04457962,0.08915924,0.969204623534716,0.9582090544038462
ENCFF776DPQ,Maximum AF Diff,Correlation Test,3,AVE,-0.1239654,0.95086596,0.04913404,0.09826808,0.9672009086799277,0.9582090544038462
ENCFF279CYY,Maximum AF Diff,Correlation Test,1,TSS,0.1989721,0.03004896,0.969951,0.06009793,0.923453694219067,0.9848551915322581
ENCFF279CYY,Maximum AF Diff,Correlation Test,1,AVE,0.1828995,0.04222148,0.9577785,0.08444297,0.923453694219067,0.9848551915322581
ENCFF279CYY,Maximum AF Diff,Correlation Test,2,TSS,0.1356221,0.05315089,0.9468491,0.1063018,0.923453694219067,0.9848551915322581
ENCFF279CYY,Maximum AF Diff,Correlation Test,2,AVE,0.1238945,0.07020775,0.9297922,0.1404155,0.923453694219067,0.9848551915322581
ENCFF279CYY,Maximum AF Diff,Correlation Test,3,TSS,-0.06100683,0.79138997,0.20861,0.4172201,0.923453694219067,0.9582090544038462
ENCFF279CYY,Maximum AF Diff,Correlation Test,3,AVE,-0.03336921,0.67127822,0.3287218,0.6574436,0.923453694219067,0.9582090544038462
ENCFF340JIF,Maximum AF Diff,Correlation Test,1,TSS,0.0232622,0.413859,0.586141,0.827718,0.923453694219067,0.960972216796875
ENCFF340JIF,Maximum AF Diff,Correlation Test,1,AVE,-0.05215223,0.6872874,0.31271259,0.62542519,0.923453694219067,0.9582090544038462
ENCFF340JIF,Maximum AF Diff,Correlation Test,2,TSS,-0.02578903,0.6200972,0.37990278,0.75980557,0.923453694219067,0.9582090544038462
ENCFF340JIF,Maximum AF Diff,Correlation Test,2,AVE,-0.02325748,0.6086166,0.39138335,0.7827667,0.923453694219067,0.9582090544038462
ENCFF340JIF,Maximum AF Diff,Correlation Test,3,TSS,-0.09667012,0.9010076,0.09899238,0.19798476,0.9441341480446926,0.9582090544038462
ENCFF340JIF,Maximum AF Diff,Correlation Test,3,AVE,-0.09318638,0.8926446,0.10735535,0.2147107,0.9424465130963517,0.9582090544038462
ENCFF313LYI,Maximum AF Diff,Correlation Test,1,TSS,0.2003177,0.02917551,0.97082449,0.05835101,0.923453694219067,0.9848551915322581
ENCFF313LYI,Maximum AF Diff,Correlation Test,1,AVE,0.1968668,0.03145829,0.96854171,0.06291658,0.923453694219067,0.9848551915322581
ENCFF313LYI,Maximum AF Diff,Correlation Test,2,TSS,0.07910612,0.17382895,0.82617105,0.3476579,0.923453694219067,0.9848551915322581
ENCFF313LYI,Maximum AF Diff,Correlation Test,2,AVE,0.1442214,0.04285305,0.95714695,0.0857061,0.923453694219067,0.9848551915322581
ENCFF313LYI,Maximum AF Diff,Correlation Test,3,TSS,0.002638259,0.48601983,0.51398017,0.97203965,0.923453694219067,0.9582090544038462
ENCFF313LYI,Maximum AF Diff,Correlation Test,3,AVE,0.007166635,0.46207301,0.53792699,0.92414602,0.923453694219067,0.9582090544038462
ENCFF831ZHL,Maximum AF Diff,Correlation Test,1,TSS,0.1996099,0.02963233,0.97036767,0.05926467,0.923453694219067,0.9848551915322581
ENCFF831ZHL,Maximum AF Diff,Correlation Test,1,AVE,0.1747755,0.04971778,0.95028222,0.09943556,0.923453694219067,0.9848551915322581
ENCFF831ZHL,Maximum AF Diff,Correlation Test,2,TSS,0.01288719,0.4392929,0.5607071,0.87858581,0.923453694219067,0.9593820567507418
ENCFF831ZHL,Maximum AF Diff,Correlation Test,2,AVE,0.008428892,0.46020709,0.53979291,0.92041417,0.923453694219067,0.9582090544038462
ENCFF831ZHL,Maximum AF Diff,Correlation Test,3,TSS,-0.04220636,0.71259327,0.28740673,0.57481347,0.923453694219067,0.9582090544038462
ENCFF831ZHL,Maximum AF Diff,Correlation Test,3,AVE,-0.04065776,0.70553127,0.29446873,0.58893747,0.923453694219067,0.9582090544038462
ENCFF039HDL,Maximum AF Diff,Correlation Test,1,TSS,0.1765644,0.04798341,0.95201659,0.09596682,0.923453694219067,0.9848551915322581
ENCFF039HDL,Maximum AF Diff,Correlation Test,1,AVE,0.1725645,0.05192883,0.948071167,0.103857666,0.923453694219067,0.9848551915322581
ENCFF039HDL,Maximum AF Diff,Correlation Test,2,TSS,0.02396002,0.38818745,0.611812546,0.776374909,0.923453694219067,0.960972216796875
ENCFF039HDL,Maximum AF Diff,Correlation Test,2,AVE,0.03198813,0.35224656,0.647753437,0.704493126,0.923453694219067,0.960972216796875
ENCFF039HDL,Maximum AF Diff,Correlation Test,3,TSS,-0.02956176,0.65277543,0.347224567,0.694449134,0.923453694219067,0.9582090544038462
ENCFF039HDL,Maximum AF Diff,Correlation Test,3,AVE,-0.04396434,0.72051247,0.279487534,0.558975067,0.923453694219067,0.9582090544038462
ENCFF028KBY,Maximum AF Diff,Correlation Test,1,TSS,0.05360689,0.30789996,0.69210004,0.61579992,0.923453694219067,0.9694649850931678
ENCFF028KBY,Maximum AF Diff,Correlation Test,1,AVE,0.04722533,0.32924353,0.670756469,0.65848706,0.923453694219067,0.9656596264367815
ENCFF028KBY,Maximum AF Diff,Correlation Test,2,TSS,-0.01675453,0.5787163,0.421283697,0.84256739,0.923453694219067,0.9582090544038462
ENCFF028KBY,Maximum AF Diff,Correlation Test,2,AVE,-0.02245422,0.60495367,0.395046327,0.79009265,0.923453694219067,0.9582090544038462
ENCFF028KBY,Maximum AF Diff,Correlation Test,3,TSS,-0.07350627,0.83593332,0.164066684,0.32813337,0.923796645383104,0.9582090544038462
ENCFF028KBY,Maximum AF Diff,Correlation Test,3,AVE,-0.06553274,0.80827666,0.191723343,0.38344669,0.923453694219067,0.9582090544038462
ENCFF309OEW,Maximum AF Diff,Correlation Test,1,TSS,0.1715388,0.0529802,0.947019799,0.105960402,0.923453694219067,0.9848551915322581
ENCFF309OEW,Maximum AF Diff,Correlation Test,1,AVE,0.1624409,0.06304711,0.936952892,0.126094216,0.923453694219067,0.9848551915322581
ENCFF309OEW,Maximum AF Diff,Correlation Test,2,TSS,-0.00359524,0.51699603,0.48300397,0.966007939,0.923453694219067,0.9582090544038462
ENCFF309OEW,Maximum AF Diff,Correlation Test,2,AVE,-0.007471332,0.53528469,0.46471531,0.92943062,0.923453694219067,0.9582090544038462
ENCFF309OEW,Maximum AF Diff,Correlation Test,3,TSS,-0.02960722,0.65299857,0.34700143,0.69400286,0.923453694219067,0.9582090544038462
ENCFF309OEW,Maximum AF Diff,Correlation Test,3,AVE,-0.03035931,0.65668302,0.343316975,0.686633951,0.923453694219067,0.9582090544038462
ENCFF601YET,Maximum AF Diff,Correlation Test,1,TSS,0.1114595,0.14780815,0.852191853,0.29561629,0.923453694219067,0.9848551915322581
ENCFF601YET,Maximum AF Diff,Correlation Test,1,AVE,0.1236342,0.12282858,0.877171422,0.24565716,0.923453694219067,0.9848551915322581
ENCFF601YET,Maximum AF Diff,Correlation Test,2,TSS,0.06736294,0.21203441,0.787965594,0.42406881,0.923453694219067,0.9848551915322581
ENCFF601YET,Maximum AF Diff,Correlation Test,2,AVE,0.0140012,0.43409081,0.565909191,0.86818162,0.923453694219067,0.9593820567507418
ENCFF601YET,Maximum AF Diff,Correlation Test,3,TSS,-0.02928497,0.65141548,0.348584521,0.69716904,0.923453694219067,0.9582090544038462
ENCFF601YET,Maximum AF Diff,Correlation Test,3,AVE,-0.03389693,0.67381145,0.326188551,0.6523771,0.923453694219067,0.9582090544038462
ENCFF803DJF,Maximum AF Diff,Correlation Test,1,TSS,-0.00121008,0.504515675,0.495484325,0.990968649,0.923453694219067,0.9582090544038462
ENCFF803DJF,Maximum AF Diff,Correlation Test,1,AVE,-0.01000363,0.537277987,0.462722013,0.925444027,0.923453694219067,0.9582090544038462
ENCFF803DJF,Maximum AF Diff,Correlation Test,2,TSS,0.00650751,0.469257545,0.530742455,0.938515091,0.923453694219067,0.9582090544038462
ENCFF803DJF,Maximum AF Diff,Correlation Test,2,AVE,0.009356928,0.455842679,0.544157321,0.911685358,0.923453694219067,0.9582090544038462
ENCFF803DJF,Maximum AF Diff,Correlation Test,3,TSS,-0.1032475,0.915489835,0.084510165,0.169020331,0.9509935959141276,0.9582090544038462
ENCFF803DJF,Maximum AF Diff,Correlation Test,3,AVE,-0.08958214,0.883473243,0.116526757,0.233053514,0.9376732521186442,0.9582090544038462
ENCFF775CVC,Maximum AF Diff,Correlation Test,1,TSS,0.1934957,0.03382639,0.96617361,0.06765279,0.923453694219067,0.9848551915322581
ENCFF775CVC,Maximum AF Diff,Correlation Test,1,AVE,0.1577287,0.06880628,0.93119372,0.13761256,0.923453694219067,0.9848551915322581
ENCFF775CVC,Maximum AF Diff,Correlation Test,2,TSS,0.01778341,0.4165182,0.5834818,0.8330364,0.923453694219067,0.960972216796875
ENCFF775CVC,Maximum AF Diff,Correlation Test,2,AVE,0.1142344,0.08715141,0.91284859,0.17430281,0.923453694219067,0.9848551915322581
ENCFF775CVC,Maximum AF Diff,Correlation Test,3,TSS,-0.01719221,0.59034075,0.40965925,0.8193185,0.923453694219067,0.9582090544038462
ENCFF775CVC,Maximum AF Diff,Correlation Test,3,AVE,0.005927337,0.46861674,0.53138326,0.93723348,0.923453694219067,0.9582090544038462
ENCFF600UCV,Maximum AF Diff,Correlation Test,1,TSS,-0.006410824,0.52390979,0.4760902132,0.9521804265,0.923453694219067,0.9582090544038462
ENCFF600UCV,Maximum AF Diff,Correlation Test,1,AVE,-0.004192816,0.51564278,0.484357218,0.9687144361,0.923453694219067,0.9582090544038462
ENCFF600UCV,Maximum AF Diff,Correlation Test,2,TSS,-0.01772632,0.58321771,0.4167822942,0.8335645885,0.923453694219067,0.9582090544038462
ENCFF600UCV,Maximum AF Diff,Correlation Test,2,AVE,-0.01626558,0.57644753,0.4235524684,0.8471049369,0.923453694219067,0.9582090544038462
ENCFF600UCV,Maximum AF Diff,Correlation Test,3,TSS,-0.02215127,0.6157447,0.3842552977,0.7685105955,0.923453694219067,0.9582090544038462
ENCFF600UCV,Maximum AF Diff,Correlation Test,3,AVE,-0.01433036,0.57549968,0.4245003242,0.8490006483,0.923453694219067,0.9582090544038462
ENCFF839SCO,Maximum AF Diff,Correlation Test,1,TSS,0.1279969,0.11463067,0.88536933,0.22926134,0.923453694219067,0.9848551915322581
ENCFF839SCO,Maximum AF Diff,Correlation Test,1,AVE,-0.09462899,0.81250728,0.18749272,0.37498544,0.9236412598522169,0.9582090544038462
ENCFF839SCO,Maximum AF Diff,Correlation Test,2,TSS,0.02347498,0.39039316,0.60960684,0.78078632,0.923453694219067,0.960972216796875
ENCFF839SCO,Maximum AF Diff,Correlation Test,2,AVE,0.0346468,0.34060867,0.65939133,0.68121734,0.923453694219067,0.9630147865459251
ENCFF839SCO,Maximum AF Diff,Correlation Test,3,TSS,-0.06217106,0.79581485,0.20418515,0.4083703,0.923453694219067,0.9582090544038462
ENCFF839SCO,Maximum AF Diff,Correlation Test,3,AVE,-0.04711046,0.73441703,0.26558297,0.53116594,0.923453694219067,0.9582090544038462
ENCFF557SNT,Maximum AF Diff,Correlation Test,1,TSS,0.05850263,0.29194344,0.708056559,0.583886883,0.923453694219067,0.9797830613468633
ENCFF557SNT,Maximum AF Diff,Correlation Test,1,AVE,0.06129323,0.28302096,0.716979038,0.566041924,0.923453694219067,0.9848551915322581
ENCFF557SNT,Maximum AF Diff,Correlation Test,2,TSS,0.04817441,0.28387849,0.716121509,0.567756983,0.923453694219067,0.9848551915322581
ENCFF557SNT,Maximum AF Diff,Correlation Test,2,AVE,0.05703259,0.24933755,0.750662448,0.498675103,0.923453694219067,0.9848551915322581
ENCFF557SNT,Maximum AF Diff,Correlation Test,3,TSS,-0.05535345,0.7691209,0.230879102,0.461758204,0.923453694219067,0.9582090544038462
ENCFF557SNT,Maximum AF Diff,Correlation Test,3,AVE,-0.02931558,0.65156599,0.348434015,0.696868029,0.923453694219067,0.9582090544038462
ENCFF344JQP,Maximum AF Diff,Correlation Test,1,TSS,-0.02287387,0.5847246,0.4152754,0.8305508,0.923453694219067,0.9582090544038462
ENCFF344JQP,Maximum AF Diff,Correlation Test,1,AVE,0.1358669,0.10082594,0.89917406,0.20165189,0.923453694219067,0.9848551915322581
ENCFF344JQP,Maximum AF Diff,Correlation Test,2,TSS,-0.05906677,0.75827008,0.24172992,0.48345984,0.923453694219067,0.9582090544038462
ENCFF344JQP,Maximum AF Diff,Correlation Test,2,AVE,-0.05720943,0.75132875,0.24867125,0.49734249,0.923453694219067,0.9582090544038462
ENCFF344JQP,Maximum AF Diff,Correlation Test,3,TSS,-0.0231879,0.62099723,0.37900277,0.75800554,0.923453694219067,0.9582090544038462
ENCFF344JQP,Maximum AF Diff,Correlation Test,3,AVE,0.005070797,0.47314446,0.52685554,0.94628892,0.923453694219067,0.9582090544038462
ENCFF535BIH,Maximum AF Diff,Correlation Test,1,TSS,0.08471995,0.21362159,0.78637841,0.42724318,0.923453694219067,0.9848551915322581
ENCFF535BIH,Maximum AF Diff,Correlation Test,1,AVE,0.1206912,0.12858188,0.87141812,0.25716375,0.923453694219067,0.9848551915322581
ENCFF535BIH,Maximum AF Diff,Correlation Test,2,TSS,0.07942887,0.17284409,0.82715591,0.34568818,0.923453694219067,0.9848551915322581
ENCFF535BIH,Maximum AF Diff,Correlation Test,2,AVE,0.1615357,0.02696425,0.97303575,0.05392849,0.923453694219067,0.9848551915322581
ENCFF535BIH,Maximum AF Diff,Correlation Test,3,TSS,-0.02637074,0.63698285,0.36301715,0.72603431,0.923453694219067,0.9582090544038462
ENCFF535BIH,Maximum AF Diff,Correlation Test,3,AVE,0.002583059,0.48631222,0.51368778,0.97262443,0.923453694219067,0.9582090544038462
ENCFF105MPH,Maximum AF Diff,Correlation Test,1,TSS,-0.04734704,0.67116898,0.32883102,0.65766205,0.923453694219067,0.9582090544038462
ENCFF105MPH,Maximum AF Diff,Correlation Test,1,AVE,-0.003569593,0.51331855,0.48668145,0.9733629,0.923453694219067,0.9582090544038462
ENCFF105MPH,Maximum AF Diff,Correlation Test,2,TSS,0.0120626,0.44315026,0.55684974,0.88630053,0.923453694219067,0.9591079465648855
ENCFF105MPH,Maximum AF Diff,Correlation Test,2,AVE,0.006768818,0.46802565,0.53197435,0.93605131,0.923453694219067,0.9582090544038462
ENCFF105MPH,Maximum AF Diff,Correlation Test,3,TSS,-0.01730227,0.59090908,0.40909092,0.81818184,0.923453694219067,0.9582090544038462
ENCFF105MPH,Maximum AF Diff,Correlation Test,3,AVE,-0.01446547,0.5762029,0.4237971,0.8475942,0.923453694219067,0.9582090544038462
ENCFF424MMT,Maximum AF Diff,Correlation Test,1,TSS,-0.01994578,0.57401123,0.42598877,0.85197754,0.923453694219067,0.9582090544038462
ENCFF424MMT,Maximum AF Diff,Correlation Test,1,AVE,-0.0770081,0.76467539,0.23532461,0.47064921,0.923453694219067,0.9582090544038462
ENCFF424MMT,Maximum AF Diff,Correlation Test,2,TSS,0.02655817,0.37643483,0.62356517,0.75286966,0.923453694219067,0.960972216796875
ENCFF424MMT,Maximum AF Diff,Correlation Test,2,AVE,-0.0208503,0.5976124,0.4023876,0.80477521,0.923453694219067,0.9582090544038462
ENCFF424MMT,Maximum AF Diff,Correlation Test,3,TSS,-0.06998749,0.82406054,0.17593946,0.35187892,0.9236412598522169,0.9582090544038462
