ANNOTATION,MEDIATOR,TEST,POTENTIAL_SET,TYPE,TEST_STAT,GREATER,LESS,TWO_SIDED,GREATER.ADJ,LESS.ADJ
ENCFF357OHD,Maximum AF Diff,Correlation Test,3,TSS,-0.03933732,0.81138851,0.18861149,0.37722297,0.9724989181818182,0.8664624181395348
ENCFF357OHD,Maximum AF Diff,Correlation Test,3,AVE,-0.04383896,0.83748336,0.16251664,0.32503329,0.9724989181818182,0.8664624181395348
ENCFF655JEP,Maximum AF Diff,Correlation Test,1,TSS,0.02728348,0.1838661,0.81613389,0.3677322,0.9724989181818182,0.8890933042492919
ENCFF655JEP,Maximum AF Diff,Correlation Test,1,AVE,0.02151554,0.2387721,0.76122795,0.4775441,0.9724989181818182,0.8823920459001957
ENCFF655JEP,Maximum AF Diff,Correlation Test,2,TSS,-0.03153128,0.8052602,0.19473979,0.3894796,0.9724989181818182,0.8664624181395348
ENCFF655JEP,Maximum AF Diff,Correlation Test,2,AVE,-0.01113151,0.6193365,0.38066353000000003,0.7613271,0.9724989181818182,0.8664624181395348
ENCFF655JEP,Maximum AF Diff,Correlation Test,3,TSS,-0.03824431,0.8046838,0.19531622,0.3906324,0.9724989181818182,0.8664624181395348
ENCFF655JEP,Maximum AF Diff,Correlation Test,3,AVE,-0.03879851,0.8081012,0.19189882,0.3837976,0.9724989181818182,0.8664624181395348
ENCFF335BBU,Maximum AF Diff,Correlation Test,1,TSS,0.03324955,0.13614794,0.86385206,0.27229588,0.9724989181818182,0.9048268638632163
ENCFF335BBU,Maximum AF Diff,Correlation Test,1,AVE,0.023939620000000002,0.21467568,0.78532432,0.42935137,0.9724989181818182,0.8823920459001957
ENCFF335BBU,Maximum AF Diff,Correlation Test,2,TSS,-0.02259493,0.73124856,0.26875144,0.53750289,0.9724989181818182,0.8664624181395348
ENCFF335BBU,Maximum AF Diff,Correlation Test,2,AVE,0.003430425,0.46271296,0.53728704,0.92542592,0.9724989181818182,0.8823920459001957
ENCFF335BBU,Maximum AF Diff,Correlation Test,3,TSS,-0.048118,0.86000386,0.13999614,0.27999228,0.9724989181818182,0.8664624181395348
ENCFF335BBU,Maximum AF Diff,Correlation Test,3,AVE,-0.03756205,0.80042639,0.19957361,0.39914721,0.9724989181818182,0.8664624181395348
ENCFF388KAP,Maximum AF Diff,Correlation Test,1,TSS,0.02097888,0.24429975,0.75570025,0.48859949,0.9724989181818182,0.8823920459001957
ENCFF388KAP,Maximum AF Diff,Correlation Test,1,AVE,0.01269528,0.33758709,0.66241291,0.67517418,0.9724989181818182,0.8823920459001957
ENCFF388KAP,Maximum AF Diff,Correlation Test,2,TSS,-0.0212086,0.71862206,0.28137794,0.56275587,0.9724989181818182,0.8664624181395348
ENCFF388KAP,Maximum AF Diff,Correlation Test,2,AVE,-0.003074008,0.53342255,0.46657745,0.9331549,0.9724989181818182,0.8823920459001957
ENCFF388KAP,Maximum AF Diff,Correlation Test,3,TSS,-0.05543105,0.89339074,0.10660926,0.21321852,0.9724989181818182,0.8664624181395348
ENCFF388KAP,Maximum AF Diff,Correlation Test,3,AVE,-0.05582489,0.89501027,0.10498973,0.20997947,0.9724989181818182,0.8664624181395348
ENCFF239BIV,Maximum AF Diff,Correlation Test,1,TSS,0.03029199,0.15863231,0.84136769,0.3172646,0.9724989181818182,0.8909989301404494
ENCFF239BIV,Maximum AF Diff,Correlation Test,1,AVE,0.0162182,0.29620096,0.70379904,0.5924019,0.9724989181818182,0.8823920459001957
ENCFF239BIV,Maximum AF Diff,Correlation Test,2,TSS,0.01945605,0.29773748,0.70226252,0.595475,0.9724989181818182,0.8823920459001957
ENCFF239BIV,Maximum AF Diff,Correlation Test,2,AVE,0.00759495,0.41791308,0.58208692,0.8358262,0.9724989181818182,0.8823920459001957
ENCFF239BIV,Maximum AF Diff,Correlation Test,3,TSS,-0.01152012,0.60199191,0.39800809,0.7960162,0.9724989181818182,0.8664624181395348
ENCFF239BIV,Maximum AF Diff,Correlation Test,3,AVE,-0.009822732,0.58722631,0.41277369,0.8255474,0.9724989181818182,0.8664624181395348
ENCFF878TJY,Maximum AF Diff,Correlation Test,1,TSS,0.03690654,0.11149604,0.88850396,0.22299208,0.9724989181818182,0.9202739857142858
ENCFF878TJY,Maximum AF Diff,Correlation Test,1,AVE,0.009469219,0.37730636,0.62269364,0.75461272,0.9724989181818182,0.8823920459001957
ENCFF878TJY,Maximum AF Diff,Correlation Test,2,TSS,-0.004986528,0.55411344,0.44588656,0.89177313,0.9724989181818182,0.874212124567474
ENCFF878TJY,Maximum AF Diff,Correlation Test,2,AVE,-0.01991503,0.70658863,0.29341137,0.58682274,0.9724989181818182,0.8664624181395348
ENCFF878TJY,Maximum AF Diff,Correlation Test,3,TSS,-7.142292e-4,0.50639336,0.49360664,0.98721329,0.9724989181818182,0.8823920459001957
ENCFF878TJY,Maximum AF Diff,Correlation Test,3,AVE,0.009464966,0.41590243,0.58409757,0.83180486,0.9724989181818182,0.8823920459001957
ENCFF720RCP,Maximum AF Diff,Correlation Test,1,TSS,6.97324e-4,0.4908184,0.50918164,0.98163673,0.9724989181818182,0.8823920459001957
ENCFF720RCP,Maximum AF Diff,Correlation Test,1,AVE,0.01586689,0.3002225,0.69977751,0.60044498,0.9724989181818182,0.8823920459001957
ENCFF720RCP,Maximum AF Diff,Correlation Test,2,TSS,-0.001746529,0.5190044,0.48099559,0.96199119,0.9724989181818182,0.8823920459001957
ENCFF720RCP,Maximum AF Diff,Correlation Test,2,AVE,4.249069e-4,0.4953748,0.50462516,0.99074968,0.9724989181818182,0.8823920459001957
ENCFF720RCP,Maximum AF Diff,Correlation Test,3,TSS,-0.02003824,0.6735292,0.32647081,0.65294161,0.9724989181818182,0.8664624181395348
ENCFF720RCP,Maximum AF Diff,Correlation Test,3,AVE,-0.04610227,0.8496727,0.15032731,0.30065462,0.9724989181818182,0.8664624181395348
ENCFF087OWB,Maximum AF Diff,Correlation Test,1,TSS,0.02364405,0.2175359,0.78246406,0.43507189,0.9724989181818182,0.8823920459001957
ENCFF087OWB,Maximum AF Diff,Correlation Test,1,AVE,0.02302518,0.2235956,0.77640442,0.44719117,0.9724989181818182,0.8823920459001957
ENCFF087OWB,Maximum AF Diff,Correlation Test,2,TSS,0.00944844,0.3982762,0.60172378,0.79655243,0.9724989181818182,0.8823920459001957
ENCFF087OWB,Maximum AF Diff,Correlation Test,2,AVE,-0.001051795,0.5114476,0.48855241,0.97710481,0.9724989181818182,0.8823920459001957
ENCFF087OWB,Maximum AF Diff,Correlation Test,3,TSS,-0.02606121,0.7206865,0.27931353,0.55862706,0.9724989181818182,0.8664624181395348
ENCFF087OWB,Maximum AF Diff,Correlation Test,3,AVE,-0.03972733,0.8137462,0.18625377,0.37250754,0.9724989181818182,0.8664624181395348
ENCFF636KMF,Maximum AF Diff,Correlation Test,1,TSS,-0.01028292,0.6328545,0.36714551,0.73429102,0.9724989181818182,0.8664624181395348
ENCFF636KMF,Maximum AF Diff,Correlation Test,1,AVE,-0.003417791,0.5449107,0.45508928,0.91017856,0.9724989181818182,0.8798392746666667
ENCFF636KMF,Maximum AF Diff,Correlation Test,2,TSS,-0.008859468,0.5955092,0.40449081,0.80898161,0.9724989181818182,0.8664624181395348
ENCFF636KMF,Maximum AF Diff,Correlation Test,2,AVE,-0.006658352,0.5720825,0.42791745,0.85583491,0.9724989181818182,0.8664624181395348
ENCFF636KMF,Maximum AF Diff,Correlation Test,3,TSS,-0.06123119,0.9154724,0.08452764,0.16905529,0.9726293867759562,0.8664624181395348
ENCFF636KMF,Maximum AF Diff,Correlation Test,3,AVE,-0.06433958,0.9257993,0.07420065,0.14840131,0.9726293867759562,0.8664624181395348
ENCFF171MDW,Maximum AF Diff,Correlation Test,1,TSS,0.02251017,0.22871046,0.77128954,0.45742092,0.9724989181818182,0.8823920459001957
ENCFF171MDW,Maximum AF Diff,Correlation Test,1,AVE,0.02811544,0.17665035,0.82334965,0.3533007,0.9724989181818182,0.8890933042492919
ENCFF171MDW,Maximum AF Diff,Correlation Test,2,TSS,-0.05827766,0.94425028,0.05574972,0.11149943,0.9726293867759562,0.8664624181395348
ENCFF171MDW,Maximum AF Diff,Correlation Test,2,AVE,-0.04826338,0.90619121,0.09380879,0.18761757,0.9724989181818182,0.8664624181395348
ENCFF171MDW,Maximum AF Diff,Correlation Test,3,TSS,0.08321036,0.03071511,0.96928489,0.06143021,0.9724989181818182,0.9753213617348755
ENCFF171MDW,Maximum AF Diff,Correlation Test,3,AVE,0.0955476,0.01582144,0.98417856,0.03164288,0.9724989181818182,0.9859220118334809
ENCFF039JOT,Maximum AF Diff,Correlation Test,1,TSS,0.02996774,0.16123746,0.83876254,0.3224749,0.9724989181818182,0.8897346030084349
ENCFF039JOT,Maximum AF Diff,Correlation Test,1,AVE,0.02505073,0.20412037,0.79587963,0.4082407,0.9724989181818182,0.8823920459001957
ENCFF039JOT,Maximum AF Diff,Correlation Test,2,TSS,0.002888853,0.46858629,0.53141371,0.9371726,0.9724989181818182,0.8823920459001957
ENCFF039JOT,Maximum AF Diff,Correlation Test,2,AVE,0.006285284,0.43191571,0.56808429,0.8638314,0.9724989181818182,0.8823920459001957
ENCFF039JOT,Maximum AF Diff,Correlation Test,3,TSS,-0.01038993,0.59217517,0.40782483,0.8156497,0.9724989181818182,0.8664624181395348
ENCFF039JOT,Maximum AF Diff,Correlation Test,3,AVE,-0.002704282,0.52419336,0.47580664,0.9516133,0.9724989181818182,0.8823920459001957
ENCFF583MDQ,Maximum AF Diff,Correlation Test,1,TSS,-0.00576397,0.57544584,0.42455416,0.84910832,0.9724989181818182,0.8664624181395348
ENCFF583MDQ,Maximum AF Diff,Correlation Test,1,AVE,-0.007046865,0.59196508,0.40803492,0.81606984,0.9724989181818182,0.8664624181395348
ENCFF583MDQ,Maximum AF Diff,Correlation Test,2,TSS,0.02514335,0.2463067,0.7536933,0.4926134,0.9724989181818182,0.8823920459001957
ENCFF583MDQ,Maximum AF Diff,Correlation Test,2,AVE,0.02163043,0.27750589,0.72249411,0.55501179,0.9724989181818182,0.8823920459001957
ENCFF583MDQ,Maximum AF Diff,Correlation Test,3,TSS,-0.05261952,0.8813055,0.1186945,0.23738901,0.9724989181818182,0.8664624181395348
ENCFF583MDQ,Maximum AF Diff,Correlation Test,3,AVE,-0.02714061,0.72877596,0.27122404,0.54244808,0.9724989181818182,0.8664624181395348
ENCFF469XZI,Maximum AF Diff,Correlation Test,1,TSS,0.007508316,0.4021311,0.5978689,0.80426222,0.9724989181818182,0.8823920459001957
ENCFF469XZI,Maximum AF Diff,Correlation Test,1,AVE,0.005213869,0.4316801,0.5683199,0.8633602,0.9724989181818182,0.8823920459001957
ENCFF469XZI,Maximum AF Diff,Correlation Test,2,TSS,0.01929652,0.2992479,0.7007521,0.59849577,0.9724989181818182,0.8823920459001957
ENCFF469XZI,Maximum AF Diff,Correlation Test,2,AVE,0.02120433,0.2814173,0.7185827,0.56283454,0.9724989181818182,0.8823920459001957
ENCFF469XZI,Maximum AF Diff,Correlation Test,3,TSS,0.00167093,0.4850457,0.5149543,0.97009135,0.9724989181818182,0.8823920459001957
ENCFF469XZI,Maximum AF Diff,Correlation Test,3,AVE,-0.0110388,0.5978187,0.4021813,0.80436265,0.9724989181818182,0.8664624181395348
ENCFF440TNS,Maximum AF Diff,Correlation Test,1,TSS,0.04776807,0.05732776,0.94267224,0.11465551,0.9724989181818182,0.9544872904565801
ENCFF440TNS,Maximum AF Diff,Correlation Test,1,AVE,0.05444031,0.03606661,0.96393339,0.07213322,0.9724989181818182,0.9725322605619982
ENCFF440TNS,Maximum AF Diff,Correlation Test,2,TSS,0.008321496,0.4101884,0.5898116,0.82037681,0.9724989181818182,0.8823920459001957
ENCFF440TNS,Maximum AF Diff,Correlation Test,2,AVE,0.03521736,0.16822012,0.83177988,0.33644024,0.9724989181818182,0.8890933042492919
ENCFF440TNS,Maximum AF Diff,Correlation Test,3,TSS,-0.05064267,0.8722499,0.1277501,0.25550019,0.9724989181818182,0.8664624181395348
ENCFF440TNS,Maximum AF Diff,Correlation Test,3,AVE,-0.055141129999999997,0.89218715,0.10781285,0.21562571,0.9724989181818182,0.8664624181395348
ENCFF195RAW,Maximum AF Diff,Correlation Test,1,TSS,0.01903408,0.26489529,0.73510471,0.5297906,0.9724989181818182,0.8823920459001957
ENCFF195RAW,Maximum AF Diff,Correlation Test,1,AVE,0.007406923,0.40342648,0.59657352,0.806853,0.9724989181818182,0.8823920459001957
ENCFF195RAW,Maximum AF Diff,Correlation Test,2,TSS,-0.0250976,0.75329941,0.24670059,0.4934012,0.9724989181818182,0.8664624181395348
ENCFF195RAW,Maximum AF Diff,Correlation Test,2,AVE,-0.0207553,0.7144324,0.2855676,0.5711352,0.9724989181818182,0.8664624181395348
ENCFF195RAW,Maximum AF Diff,Correlation Test,3,TSS,-0.048457890000000003,0.86169728,0.13830272,0.2766054,0.9724989181818182,0.8664624181395348
ENCFF195RAW,Maximum AF Diff,Correlation Test,3,AVE,-0.0458014,0.84808828,0.15191172,0.3038234,0.9724989181818182,0.8664624181395348
ENCFF116XIJ,Maximum AF Diff,Correlation Test,1,TSS,0.02405877,0.2135288,0.7864712,0.42705761,0.9724989181818182,0.8823920459001957
ENCFF116XIJ,Maximum AF Diff,Correlation Test,1,AVE,0.009678829,0.37468046,0.62531954,0.74936092,0.9724989181818182,0.8823920459001957
ENCFF116XIJ,Maximum AF Diff,Correlation Test,2,TSS,0.02820435,0.22073186,0.77926814,0.44146373,0.9724989181818182,0.8823920459001957
ENCFF116XIJ,Maximum AF Diff,Correlation Test,2,AVE,0.03326091,0.18199389,0.81800611,0.36398778,0.9724989181818182,0.8890933042492919
ENCFF116XIJ,Maximum AF Diff,Correlation Test,3,TSS,-0.05370275,0.88607125,0.11392875,0.2278575,0.9724989181818182,0.8664624181395348
ENCFF116XIJ,Maximum AF Diff,Correlation Test,3,AVE,-0.0626103,0.92017961,0.07982039,0.15964079,0.9726293867759562,0.8664624181395348
ENCFF100QMI,Maximum AF Diff,Correlation Test,1,TSS,0.01693677,0.288053,0.711947,0.576106,0.9724989181818182,0.8823920459001957
ENCFF100QMI,Maximum AF Diff,Correlation Test,1,AVE,0.01637307,0.2944359,0.7055641,0.5888718,0.9724989181818182,0.8823920459001957
ENCFF100QMI,Maximum AF Diff,Correlation Test,2,TSS,-0.02428764,0.7462703,0.2537297,0.5074594,0.9724989181818182,0.8664624181395348
ENCFF100QMI,Maximum AF Diff,Correlation Test,2,AVE,-0.01679319,0.6766112,0.3233888,0.6467776,0.9724989181818182,0.8664624181395348
ENCFF100QMI,Maximum AF Diff,Correlation Test,3,TSS,-0.03870437,0.8075232,0.1924768,0.3849535,0.9724989181818182,0.8664624181395348
ENCFF100QMI,Maximum AF Diff,Correlation Test,3,AVE,-0.04616987,0.8500271,0.1499729,0.2999457,0.9724989181818182,0.8664624181395348
ENCFF109XHK,Maximum AF Diff,Correlation Test,1,TSS,0.02373744,0.21662988,0.78337012,0.43325976,0.9724989181818182,0.8823920459001957
ENCFF109XHK,Maximum AF Diff,Correlation Test,1,AVE,0.02268919,0.22692509,0.77307491,0.45385018,0.9724989181818182,0.8823920459001957
ENCFF109XHK,Maximum AF Diff,Correlation Test,2,TSS,0.0388393,0.144538,0.855462,0.289076,0.9724989181818182,0.9025443302238806
ENCFF109XHK,Maximum AF Diff,Correlation Test,2,AVE,0.03274231,0.18575972,0.81424028,0.37151943,0.9724989181818182,0.8890933042492919
ENCFF109XHK,Maximum AF Diff,Correlation Test,3,TSS,-0.0395014,0.81238265,0.18761735,0.37523469,0.9724989181818182,0.8664624181395348
ENCFF109XHK,Maximum AF Diff,Correlation Test,3,AVE,-0.0476255,0.85752517,0.14247483,0.28494967,0.9724989181818182,0.8664624181395348
ENCFF417WYL,Maximum AF Diff,Correlation Test,1,TSS,0.01558415,0.30347695,0.69652305,0.6069539,0.9724989181818182,0.8823920459001957
ENCFF417WYL,Maximum AF Diff,Correlation Test,1,AVE,0.01464457,0.31440314,0.68559686,0.62880629,0.9724989181818182,0.8823920459001957
ENCFF417WYL,Maximum AF Diff,Correlation Test,2,TSS,0.03118657,0.19734327,0.80265673,0.39468653,0.9724989181818182,0.8828345951020409
ENCFF417WYL,Maximum AF Diff,Correlation Test,2,AVE,0.01587532,0.33243695,0.66756305,0.66487391,0.9724989181818182,0.8823920459001957
ENCFF417WYL,Maximum AF Diff,Correlation Test,3,TSS,-0.03600096,0.79047796,0.20952204,0.41904408,0.9724989181818182,0.8664624181395348
ENCFF417WYL,Maximum AF Diff,Correlation Test,3,AVE,-0.008180566,0.57282273,0.42717727,0.85435454,0.9724989181818182,0.8664624181395348
ENCFF061ZIL,Maximum AF Diff,Correlation Test,1,TSS,0.03349651,0.13437429,0.8656257,0.26874857,0.9724989181818182,0.9048268638632163
ENCFF061ZIL,Maximum AF Diff,Correlation Test,1,AVE,0.03417488,0.12958406,0.8704159,0.25916812,0.9724989181818182,0.9081553347785978
ENCFF061ZIL,Maximum AF Diff,Correlation Test,2,TSS,-0.03052898,0.79763225,0.2023677,0.40473549,0.9724989181818182,0.8664624181395348
ENCFF061ZIL,Maximum AF Diff,Correlation Test,2,AVE,0.007366321,0.42035057,0.5796494,0.84070115,0.9724989181818182,0.8823920459001957
ENCFF061ZIL,Maximum AF Diff,Correlation Test,3,TSS,-0.04615389,0.84994339,0.1500566,0.30011323,0.9724989181818182,0.8664624181395348
ENCFF061ZIL,Maximum AF Diff,Correlation Test,3,AVE,-0.04692756,0.85396219,0.1460378,0.29207562,0.9724989181818182,0.8664624181395348
ENCFF256TBW,Maximum AF Diff,Correlation Test,1,TSS,0.04441457,0.07122324,0.9287768,0.14244648,0.9724989181818182,0.946348252972973
ENCFF256TBW,Maximum AF Diff,Correlation Test,1,AVE,0.05139647,0.04479212,0.9552079,0.08958424,0.9724989181818182,0.9645894061607143
ENCFF256TBW,Maximum AF Diff,Correlation Test,2,TSS,-0.02346801,0.73905195,0.2609481,0.52189611,0.9724989181818182,0.8664624181395348
ENCFF256TBW,Maximum AF Diff,Correlation Test,2,AVE,0.02295376,0.26553025,0.7344698,0.53106049,0.9724989181818182,0.8823920459001957
ENCFF256TBW,Maximum AF Diff,Correlation Test,3,TSS,-0.02132195,0.68385052,0.31614950000000003,0.63229897,0.9724989181818182,0.8664624181395348
ENCFF256TBW,Maximum AF Diff,Correlation Test,3,AVE,-0.02975146,0.74784868,0.2521513,0.50430264,0.9724989181818182,0.8664624181395348
ENCFF308NKV,Maximum AF Diff,Correlation Test,1,TSS,-0.01069486,0.63796383,0.36203617,0.72407235,0.9724989181818182,0.8664624181395348
ENCFF308NKV,Maximum AF Diff,Correlation Test,1,AVE,-9.049136e-4,0.51191424,0.48808576,0.97617152,0.9724989181818182,0.8823920459001957
ENCFF308NKV,Maximum AF Diff,Correlation Test,2,TSS,-0.009891522,0.60638219,0.39361781,0.78723562,0.9724989181818182,0.8664624181395348
ENCFF308NKV,Maximum AF Diff,Correlation Test,2,AVE,-0.007230476,0.57819967,0.42180033,0.84360065,0.9724989181818182,0.8664624181395348
ENCFF308NKV,Maximum AF Diff,Correlation Test,3,TSS,-0.03163631,0.7611662,0.2388338,0.4776676,0.9724989181818182,0.8664624181395348
ENCFF308NKV,Maximum AF Diff,Correlation Test,3,AVE,-0.03700623,0.79691724,0.20308276,0.40616553,0.9724989181818182,0.8664624181395348
ENCFF118ZGB,Maximum AF Diff,Correlation Test,1,TSS,0.01761413,0.28047031,0.71952969,0.56094062,0.9724989181818182,0.8823920459001957
ENCFF118ZGB,Maximum AF Diff,Correlation Test,1,AVE,0.007046497,0.40803963,0.59196037,0.81607927,0.9724989181818182,0.8823920459001957
ENCFF118ZGB,Maximum AF Diff,Correlation Test,2,TSS,-0.01773309,0.68576977,0.31423023,0.62846046,0.9724989181818182,0.8664624181395348
ENCFF118ZGB,Maximum AF Diff,Correlation Test,2,AVE,0.006938612,0.42491867,0.57508133,0.84983734,0.9724989181818182,0.8823920459001957
ENCFF118ZGB,Maximum AF Diff,Correlation Test,3,TSS,-0.05969744,0.90999682,0.09000318,0.18000636,0.9726293867759562,0.8664624181395348
ENCFF118ZGB,Maximum AF Diff,Correlation Test,3,AVE,-0.06413439,0.92514872,0.07485128,0.14970257,0.9726293867759562,0.8664624181395348
ENCFF977NLF,Maximum AF Diff,Correlation Test,1,TSS,0.02188528,0.2350039,0.76499613,0.47000773,0.9724989181818182,0.8823920459001957
ENCFF977NLF,Maximum AF Diff,Correlation Test,1,AVE,0.01539465,0.3056669,0.69433306,0.61133389,0.9724989181818182,0.8823920459001957
ENCFF977NLF,Maximum AF Diff,Correlation Test,2,TSS,-0.02904012,0.7859777,0.21402232,0.42804464,0.9724989181818182,0.8664624181395348
ENCFF977NLF,Maximum AF Diff,Correlation Test,2,AVE,0.006486928,0.4297537,0.57024625,0.85950749,0.9724989181818182,0.8823920459001957
ENCFF977NLF,Maximum AF Diff,Correlation Test,3,TSS,-0.06911575,0.9397565,0.060243530000000003,0.12048706000000001,0.9726293867759562,0.8664624181395348
ENCFF977NLF,Maximum AF Diff,Correlation Test,3,AVE,-0.07055666,0.9435377,0.05646232,0.11292464,0.9726293867759562,0.8664624181395348
ENCFF322MQW,Maximum AF Diff,Correlation Test,1,TSS,-5.295026e-4,0.5069722,0.4930278,0.9860556,0.9724989181818182,0.8823920459001957
ENCFF322MQW,Maximum AF Diff,Correlation Test,1,AVE,-0.008708524,0.6131171,0.3868829,0.7737657,0.9724989181818182,0.8664624181395348
ENCFF322MQW,Maximum AF Diff,Correlation Test,2,TSS,0.0350451,0.1694053,0.8305947,0.3388107,0.9724989181818182,0.8890933042492919
ENCFF322MQW,Maximum AF Diff,Correlation Test,2,AVE,0.03204989,0.1908623,0.8091377,0.3817247,0.9724989181818182,0.8876185632395731
ENCFF322MQW,Maximum AF Diff,Correlation Test,3,TSS,-0.03551474,0.787321,0.212679,0.425358,0.9724989181818182,0.8664624181395348
ENCFF322MQW,Maximum AF Diff,Correlation Test,3,AVE,-0.0333317,0.7728096,0.2271904,0.4543808,0.9724989181818182,0.8664624181395348
ENCFF348NRU,Maximum AF Diff,Correlation Test,1,TSS,0.03738862,0.10850099,0.89149901,0.21700197,0.9724989181818182,0.9208085664931508
ENCFF348NRU,Maximum AF Diff,Correlation Test,1,AVE,0.03890357,0.09946624,0.90053376,0.19893249,0.9724989181818182,0.9292916811678833
ENCFF348NRU,Maximum AF Diff,Correlation Test,2,TSS,-0.007545874,0.58156397,0.41843603,0.83687206,0.9724989181818182,0.8664624181395348
ENCFF348NRU,Maximum AF Diff,Correlation Test,2,AVE,0.002352301,0.47441192,0.52558808,0.94882383,0.9724989181818182,0.8823920459001957
ENCFF348NRU,Maximum AF Diff,Correlation Test,3,TSS,-0.05564613,0.89427742,0.10572258,0.21144516,0.9724989181818182,0.8664624181395348
ENCFF348NRU,Maximum AF Diff,Correlation Test,3,AVE,-0.07487788,0.95376727,0.04623273,0.09246547,0.9747415712737127,0.8664624181395348
ENCFF167VDA,Maximum AF Diff,Correlation Test,1,TSS,0.02896477,0.1694711,0.83052893,0.33894215,0.9724989181818182,0.8890933042492919
ENCFF167VDA,Maximum AF Diff,Correlation Test,1,AVE,0.02417397,0.2124234,0.78757656,0.42484689,0.9724989181818182,0.8823920459001957
ENCFF167VDA,Maximum AF Diff,Correlation Test,2,TSS,-0.04892902,0.9092016,0.09079845,0.1815969,0.9726293867759562,0.8664624181395348
ENCFF167VDA,Maximum AF Diff,Correlation Test,2,AVE,-0.03946565,0.8593182,0.14068185,0.2813637,0.9724989181818182,0.8664624181395348
ENCFF167VDA,Maximum AF Diff,Correlation Test,3,TSS,-0.05212979,0.8791054,0.12089459,0.24178917,0.9724989181818182,0.8664624181395348
ENCFF167VDA,Maximum AF Diff,Correlation Test,3,AVE,-0.05382723,0.88661,0.11338995,0.2267799,0.9724989181818182,0.8664624181395348
ENCFF482UOW,Maximum AF Diff,Correlation Test,1,TSS,0.03728984,0.10910991,0.89089009,0.21821982,0.9724989181818182,0.9208085664931508
ENCFF482UOW,Maximum AF Diff,Correlation Test,1,AVE,0.02578881,0.19728255,0.80271745,0.3945651,0.9724989181818182,0.8828345951020409
ENCFF482UOW,Maximum AF Diff,Correlation Test,2,TSS,-0.0156612,0.66543792,0.33456208,0.66912415,0.9724989181818182,0.8664624181395348
ENCFF482UOW,Maximum AF Diff,Correlation Test,2,AVE,-0.007885648,0.58518161,0.41481839,0.82963678,0.9724989181818182,0.8664624181395348
ENCFF482UOW,Maximum AF Diff,Correlation Test,3,TSS,-0.04897789,0.8642611,0.1357389,0.2714778,0.9724989181818182,0.8664624181395348
ENCFF482UOW,Maximum AF Diff,Correlation Test,3,AVE,-0.06281718,0.92086836,0.07913164,0.15826329,0.9726293867759562,0.8664624181395348
ENCFF945XXY,Maximum AF Diff,Correlation Test,1,TSS,0.009595596,0.3757225,0.62427752,0.75144495,0.9724989181818182,0.8823920459001957
ENCFF945XXY,Maximum AF Diff,Correlation Test,1,AVE,0.01331484,0.330146,0.66985405,0.66029191,0.9724989181818182,0.8823920459001957
ENCFF945XXY,Maximum AF Diff,Correlation Test,2,TSS,-0.001568504,0.5170685,0.48293148,0.96586296,0.9724989181818182,0.8823920459001957
ENCFF945XXY,Maximum AF Diff,Correlation Test,2,AVE,0.01597087,0.3314904,0.66850957,0.66298087000000006,0.9724989181818182,0.8823920459001957
ENCFF945XXY,Maximum AF Diff,Correlation Test,3,TSS,-0.05367655,0.8859576,0.11404241,0.22808483,0.9724989181818182,0.8664624181395348
ENCFF945XXY,Maximum AF Diff,Correlation Test,3,AVE,-0.05656301,0.8979975,0.10200247,0.20400494,0.9724989181818182,0.8664624181395348
ENCFF086FEO,Maximum AF Diff,Correlation Test,1,TSS,0.005427757,0.42890665,0.57109335,0.8578133,0.9724989181818182,0.8823920459001957
ENCFF086FEO,Maximum AF Diff,Correlation Test,1,AVE,0.005458446,0.42850899,0.57149101,0.85701798,0.9724989181818182,0.8823920459001957
ENCFF086FEO,Maximum AF Diff,Correlation Test,2,TSS,-0.004940479,0.55361674,0.44638326,0.89276652,0.9724989181818182,0.874212124567474
ENCFF086FEO,Maximum AF Diff,Correlation Test,2,AVE,-0.007237135,0.57827077,0.42172923,0.84345846,0.9724989181818182,0.8664624181395348
ENCFF086FEO,Maximum AF Diff,Correlation Test,3,TSS,-0.00201244,0.51800884,0.48199116,0.96398233,0.9724989181818182,0.8823920459001957
ENCFF086FEO,Maximum AF Diff,Correlation Test,3,AVE,-0.01642748,0.64380118,0.35619882,0.71239764,0.9724989181818182,0.8664624181395348
ENCFF972SJN,Maximum AF Diff,Correlation Test,1,TSS,0.01721055,0.28497652,0.71502348,0.56995303,0.9724989181818182,0.8823920459001957
ENCFF972SJN,Maximum AF Diff,Correlation Test,1,AVE,-0.00280259,0.53685234,0.46314766,0.92629531,0.9724989181818182,0.8823920459001957
ENCFF972SJN,Maximum AF Diff,Correlation Test,2,TSS,-0.005003588,0.55429743,0.44570257,0.89140514,0.9724989181818182,0.874212124567474
ENCFF972SJN,Maximum AF Diff,Correlation Test,2,AVE,0.02439956,0.25275218,0.74724782,0.50550436,0.9724989181818182,0.8823920459001957
ENCFF972SJN,Maximum AF Diff,Correlation Test,3,TSS,-0.03073771,0.75486536,0.24513464,0.49026929,0.9724989181818182,0.8664624181395348
ENCFF972SJN,Maximum AF Diff,Correlation Test,3,AVE,-0.0473374,0.85606158,0.14393842,0.28787683,0.9724989181818182,0.8664624181395348
ENCFF578TBN,Maximum AF Diff,Correlation Test,1,TSS,0.01198654,0.3461776,0.65382244,0.69235513,0.9724989181818182,0.8823920459001957
