ANNOTATION,MEDIATOR,TEST,POTENTIAL_SET,TYPE,TEST_STAT,GREATER,LESS,TWO_SIDED,GREATER.ADJ,LESS.ADJ
TF binding site,Maximum AF Diff,Correlation Test,1,NA,-0.003501898,0.53103554,0.4689645,0.93792891,0.807266599514563,0.8257462335526315
TF binding site,Maximum AF Diff,Correlation Test,2,NA,0.009010727,0.39267752,0.6073225,0.78535505,0.807266599514563,0.847908089108911
TF binding site,Maximum AF Diff,Correlation Test,3,NA,0.005947388,0.42561209,0.5743879,0.85122419,0.807266599514563,0.847908089108911
CADD.RawScore,Maximum AF Diff,Correlation Test,1,NA,0.02564282,0.2867938,0.71320621,0.57358757,0.807266599514563,0.847908089108911
CADD.RawScore,Maximum AF Diff,Correlation Test,2,NA,0.01246232,0.3549816,0.64501843,0.70996315,0.807266599514563,0.847908089108911
CADD.RawScore,Maximum AF Diff,Correlation Test,3,NA,-0.0333692,0.8511646,0.14883544,0.29767087,0.8665702941176471,0.8257462335526315
CADD.PHRED,Maximum AF Diff,Correlation Test,1,NA,0.03544271,0.218294,0.781706,0.43658801,0.807266599514563,0.8510306799662487
CADD.PHRED,Maximum AF Diff,Correlation Test,2,NA,0.01431211,0.3346484,0.66535157,0.66929686,0.807266599514563,0.847908089108911
CADD.PHRED,Maximum AF Diff,Correlation Test,3,NA,-0.03870578,0.8864976,0.11350243,0.22700486,0.8944482511210763,0.8257462335526315
SIFTval,Maximum AF Diff,Correlation Test,1,NA,-0.4871261,0.6619548,0.3380452,0.6760904,0.807266599514563,0.8257462335526315
SIFTval,Maximum AF Diff,Correlation Test,2,NA,NA,NA,NA,NA,NA,NA
SIFTval,Maximum AF Diff,Correlation Test,3,NA,NA,NA,NA,NA,NA,NA
PolyPhenVal,Maximum AF Diff,Correlation Test,1,NA,-0.4084588,0.6339336,0.36606637,0.7321327,0.807266599514563,0.8257462335526315
PolyPhenVal,Maximum AF Diff,Correlation Test,2,NA,NA,NA,NA,NA,NA,NA
PolyPhenVal,Maximum AF Diff,Correlation Test,3,NA,NA,NA,NA,NA,NA,NA
priPhyloP,Maximum AF Diff,Correlation Test,1,NA,0.02928072,0.26044296,0.73955704,0.52088593,0.807266599514563,0.847908089108911
priPhyloP,Maximum AF Diff,Correlation Test,2,NA,0.03743659,0.13228337,0.86771663,0.26456674,0.807266599514563,0.8960427970183485
priPhyloP,Maximum AF Diff,Correlation Test,3,NA,0.01478444,0.32245678,0.67754322,0.64491356,0.807266599514563,0.847908089108911
mamPhyloP,Maximum AF Diff,Correlation Test,1,NA,-0.07753837,0.95564378,0.04435622,0.08871244,0.9573457279608193,0.8257462335526315
mamPhyloP,Maximum AF Diff,Correlation Test,2,NA,0.04616983,0.0843835,0.91561650000000006,0.168767,0.807266599514563,0.9313458973779386
mamPhyloP,Maximum AF Diff,Correlation Test,3,NA,-0.009295984,0.61399694,0.38600306,0.77200611,0.807266599514563,0.8257462335526315
verPhyloP,Maximum AF Diff,Correlation Test,1,NA,-0.05781308,0.89766207,0.10233793,0.20467586,0.9049012802419355,0.8257462335526315
verPhyloP,Maximum AF Diff,Correlation Test,2,NA,0.05472452,0.051390569999999997,0.94860943,0.10278113999999999,0.807266599514563,0.9571171378923767
verPhyloP,Maximum AF Diff,Correlation Test,3,NA,0.02509544,0.217013172,0.78298683,0.43402634,0.807266599514563,0.8510306799662487
GerpN,Maximum AF Diff,Correlation Test,1,NA,-0.06870244,0.934392677,0.065607323,0.131214646,0.9377268167930418,0.8257462335526315
GerpN,Maximum AF Diff,Correlation Test,2,NA,0.003285265,0.460951584,0.539048416,0.921903168,0.807266599514563,0.8343519444444444
GerpN,Maximum AF Diff,Correlation Test,3,NA,0.04674488,0.072243604,0.927756396,0.144487207,0.807266599514563,0.939447295679568
GerpS,Maximum AF Diff,Correlation Test,1,NA,-0.04226231,0.823239483,0.17676052,0.353521033,0.8425497375,0.8257462335526315
GerpS,Maximum AF Diff,Correlation Test,2,NA,0.08962561,0.003681822,0.99631818,0.007363643,0.807266599514563,0.99631818
GerpS,Maximum AF Diff,Correlation Test,3,NA,0.008840236,0.391339606,0.60866039,0.782679211,0.807266599514563,0.847908089108911
bStatistic,Maximum AF Diff,Correlation Test,1,NA,-0.03338295,0.76437696,0.23562304,0.47124608,0.8143220454545456,0.8257462335526315
bStatistic,Maximum AF Diff,Correlation Test,2,NA,0.02311385,0.24897313,0.75102687,0.49794626,0.807266599514563,0.847908089108911
bStatistic,Maximum AF Diff,Correlation Test,3,NA,-0.03272867,0.84243394,0.15756606,0.31513213,0.8592367928377154,0.8257462335526315
LINSIGHT,Maximum AF Diff,Correlation Test,1,NA,0.05071001,0.13275716,0.867242839,0.26551432,0.807266599514563,0.8960427970183485
LINSIGHT,Maximum AF Diff,Correlation Test,2,NA,0.04721367,0.0797832,0.920216802,0.1595664,0.807266599514563,0.9334931490081155
LINSIGHT,Maximum AF Diff,Correlation Test,3,NA,-0.002607265,0.53238468,0.467615315,0.93523063,0.807266599514563,0.8257462335526315
Funseq.Value,Maximum AF Diff,Correlation Test,1,NA,0,0.5,0.5,1,0.807266599514563,0.8257462335526315
Funseq.Value,Maximum AF Diff,Correlation Test,2,NA,NA,NA,NA,NA,NA,NA
Funseq.Value,Maximum AF Diff,Correlation Test,3,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Maximum AF Diff,Correlation Test,1,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Maximum AF Diff,Correlation Test,2,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Maximum AF Diff,Correlation Test,3,NA,NA,NA,NA,NA,NA,NA
CpG,Maximum AF Diff,Correlation Test,1,NA,0.0507957,0.1323533,0.86764674,0.26470651,0.807266599514563,0.8960427970183485
CpG,Maximum AF Diff,Correlation Test,2,NA,-0.05467952,0.9487578,0.05124218,0.10248437,0.9512945855614974,0.8257462335526315
CpG,Maximum AF Diff,Correlation Test,3,NA,0.002161165,0.4731195,0.52688051,0.94623899,0.807266599514563,0.8311558216783217
GC,Maximum AF Diff,Correlation Test,1,NA,-0.0109853,0.59524532,0.40475468,0.80950936,0.807266599514563,0.8257462335526315
GC,Maximum AF Diff,Correlation Test,2,NA,0.004937842,0.44142699,0.55857301,0.88285399,0.807266599514563,0.8468930407681942
GC,Maximum AF Diff,Correlation Test,3,NA,0.02102331,0.25590564,0.74409436,0.51181128,0.807266599514563,0.847908089108911
Fathmm.XF,Maximum AF Diff,Correlation Test,1,NA,0.04596246,0.15646506,0.843534944,0.3129301118,0.807266599514563,0.8795512500000001
Fathmm.XF,Maximum AF Diff,Correlation Test,2,NA,0.04602724,0.08516429,0.914835709,0.1703285812,0.807266599514563,0.9313458973779386
Fathmm.XF,Maximum AF Diff,Correlation Test,3,NA,0.0287469,0.1850745,0.814925499,0.3701490024,0.807266599514563,0.8657140570113314
FIRE Score,Maximum AF Diff,Correlation Test,1,NA,0.00456479,0.459573045,0.540427,0.91914609,0.807266599514563,0.8343519444444444
FIRE Score,Maximum AF Diff,Correlation Test,2,NA,0.01448661,0.3311758218,0.6688242,0.6623516437,0.807266599514563,0.847908089108911
FIRE Score,Maximum AF Diff,Correlation Test,3,NA,0.03515364,0.1342107576,0.8657892,0.2684215151,0.807266599514563,0.8960427970183485
ENCFF093VXI,Maximum AF Diff,Correlation Test,1,TSS,0.06491114,0.31261924,0.68738076,0.62523847,0.807266599514563,0.847908089108911
ENCFF093VXI,Maximum AF Diff,Correlation Test,1,AVE,0.07057051,0.29766529,0.70233471,0.59533057,0.807266599514563,0.847908089108911
ENCFF093VXI,Maximum AF Diff,Correlation Test,2,TSS,-0.003645783,0.51555955,0.48444045,0.96888091,0.807266599514563,0.8257462335526315
ENCFF093VXI,Maximum AF Diff,Correlation Test,2,AVE,-0.01411313,0.56002213,0.43997787,0.87995574,0.807266599514563,0.8257462335526315
ENCFF093VXI,Maximum AF Diff,Correlation Test,3,TSS,-0.01789375,0.58369717,0.41630283,0.83260565,0.807266599514563,0.8257462335526315
ENCFF093VXI,Maximum AF Diff,Correlation Test,3,AVE,-0.01861846,0.58703431,0.41296569,0.82593137,0.807266599514563,0.8257462335526315
ENCFF915DFR,Maximum AF Diff,Correlation Test,1,TSS,0.07269706,0.2921296,0.70787041,0.58425918,0.807266599514563,0.847908089108911
ENCFF915DFR,Maximum AF Diff,Correlation Test,1,AVE,0.05312127,0.3447314,0.65526863,0.68946274,0.807266599514563,0.847908089108911
ENCFF915DFR,Maximum AF Diff,Correlation Test,2,TSS,-0.02194301,0.5928296,0.40717041,0.81434082,0.807266599514563,0.8257462335526315
ENCFF915DFR,Maximum AF Diff,Correlation Test,2,AVE,-0.02231433,0.5943715,0.40562854,0.81125708,0.807266599514563,0.8257462335526315
ENCFF915DFR,Maximum AF Diff,Correlation Test,3,TSS,-0.02593484,0.6203383,0.37966175,0.75932349,0.807266599514563,0.8257462335526315
ENCFF915DFR,Maximum AF Diff,Correlation Test,3,AVE,-0.02585502,0.6199791,0.38002087,0.76004173,0.807266599514563,0.8257462335526315
ENCFF776DPQ,Maximum AF Diff,Correlation Test,1,TSS,-0.009678064,0.5289974,0.471002636,0.942005271,0.807266599514563,0.8257462335526315
ENCFF776DPQ,Maximum AF Diff,Correlation Test,1,AVE,0.06355126,0.3162589,0.683741056,0.632517888,0.807266599514563,0.847908089108911
ENCFF776DPQ,Maximum AF Diff,Correlation Test,2,TSS,-0.01429128,0.560774,0.439225981,0.878451962,0.807266599514563,0.8257462335526315
ENCFF776DPQ,Maximum AF Diff,Correlation Test,2,AVE,-0.01197088,0.5509648,0.449035223,0.898070446,0.807266599514563,0.8257462335526315
ENCFF776DPQ,Maximum AF Diff,Correlation Test,3,TSS,-0.06751088,0.7876477,0.212352341,0.424704682,0.8235425997217068,0.8257462335526315
ENCFF776DPQ,Maximum AF Diff,Correlation Test,3,AVE,-0.06952242,0.794498,0.205501977,0.411003954,0.8260661312269373,0.8257462335526315
ENCFF279CYY,Maximum AF Diff,Correlation Test,1,TSS,0.2121736,0.05334038,0.94665962,0.10668076,0.807266599514563,0.9560072464093358
ENCFF279CYY,Maximum AF Diff,Correlation Test,1,AVE,0.2672177,0.02037867,0.97962133,0.04075734,0.807266599514563,0.9813659806322351
ENCFF279CYY,Maximum AF Diff,Correlation Test,2,TSS,0.04063549,0.33178101,0.66821899,0.66356203,0.807266599514563,0.847908089108911
ENCFF279CYY,Maximum AF Diff,Correlation Test,2,AVE,0.02712626,0.3857863,0.6142137,0.77157259,0.807266599514563,0.847908089108911
ENCFF279CYY,Maximum AF Diff,Correlation Test,3,TSS,-0.0340646,0.65632561,0.34367439,0.68734879,0.807266599514563,0.8257462335526315
ENCFF279CYY,Maximum AF Diff,Correlation Test,3,AVE,-0.04026277,0.6828697,0.3171303,0.63426059,0.807266599514563,0.8257462335526315
ENCFF340JIF,Maximum AF Diff,Correlation Test,1,TSS,0.07785317,0.2789051,0.72109495,0.5578101,0.807266599514563,0.847908089108911
ENCFF340JIF,Maximum AF Diff,Correlation Test,1,AVE,0.08242387,0.2674245,0.73257551,0.53484898,0.807266599514563,0.847908089108911
ENCFF340JIF,Maximum AF Diff,Correlation Test,2,TSS,-0.01445499,0.5614648,0.43853524,0.87707047,0.807266599514563,0.8257462335526315
ENCFF340JIF,Maximum AF Diff,Correlation Test,2,AVE,-0.01892947,0.5802657,0.41973428,0.83946856,0.807266599514563,0.8257462335526315
ENCFF340JIF,Maximum AF Diff,Correlation Test,3,TSS,-0.05487344,0.7417021,0.25829787,0.51659573,0.8076495945620789,0.8257462335526315
ENCFF340JIF,Maximum AF Diff,Correlation Test,3,AVE,-0.05955161,0.7592812,0.2407188,0.4814376,0.8139063535714286,0.8257462335526315
ENCFF313LYI,Maximum AF Diff,Correlation Test,1,TSS,0.07452397,0.2874115,0.71258853,0.57482293,0.807266599514563,0.847908089108911
ENCFF313LYI,Maximum AF Diff,Correlation Test,1,AVE,0.0798925,0.273754,0.72624603,0.54750794,0.807266599514563,0.847908089108911
ENCFF313LYI,Maximum AF Diff,Correlation Test,2,TSS,-0.05911954,0.7366867,0.26331329,0.52662658,0.807266599514563,0.8257462335526315
ENCFF313LYI,Maximum AF Diff,Correlation Test,2,AVE,-0.04185473,0.6729464,0.32705357,0.65410714,0.807266599514563,0.8257462335526315
ENCFF313LYI,Maximum AF Diff,Correlation Test,3,TSS,-0.011272,0.552958,0.44704195,0.8940839,0.807266599514563,0.8257462335526315
ENCFF313LYI,Maximum AF Diff,Correlation Test,3,AVE,-0.008728241,0.5410549,0.45894512,0.91789023,0.807266599514563,0.8257462335526315
ENCFF831ZHL,Maximum AF Diff,Correlation Test,1,TSS,0.08464517,0.2619301,0.73806986,0.52386029,0.807266599514563,0.847908089108911
ENCFF831ZHL,Maximum AF Diff,Correlation Test,1,AVE,0.09063339,0.2474045,0.75259547,0.49480907,0.807266599514563,0.847908089108911
ENCFF831ZHL,Maximum AF Diff,Correlation Test,2,TSS,-0.003862055,0.5164821,0.48351794,0.96703589,0.807266599514563,0.8257462335526315
ENCFF831ZHL,Maximum AF Diff,Correlation Test,2,AVE,-0.00903347,0.5385037,0.4614963,0.92299261,0.807266599514563,0.8257462335526315
ENCFF831ZHL,Maximum AF Diff,Correlation Test,3,TSS,-0.04391215,0.6980844,0.3019156,0.6038312,0.807266599514563,0.8257462335526315
ENCFF831ZHL,Maximum AF Diff,Correlation Test,3,AVE,-0.03660407,0.6673028,0.33269722,0.66539444,0.807266599514563,0.8257462335526315
ENCFF039HDL,Maximum AF Diff,Correlation Test,1,TSS,0.08332386,0.26519158,0.734808423,0.530383155,0.807266599514563,0.847908089108911
ENCFF039HDL,Maximum AF Diff,Correlation Test,1,AVE,0.07594465,0.28376691,0.716233091,0.567533818,0.807266599514563,0.847908089108911
ENCFF039HDL,Maximum AF Diff,Correlation Test,2,TSS,0.006415423,0.47263448,0.527365515,0.94526897,0.807266599514563,0.8311558216783217
ENCFF039HDL,Maximum AF Diff,Correlation Test,2,AVE,-0.002517077,0.51074384,0.489256161,0.978512322,0.807266599514563,0.8257462335526315
ENCFF039HDL,Maximum AF Diff,Correlation Test,3,TSS,-0.02274443,0.60590833,0.394091667,0.788183334,0.807266599514563,0.8257462335526315
ENCFF039HDL,Maximum AF Diff,Correlation Test,3,AVE,-0.02931962,0.63546768,0.364532321,0.729064642,0.807266599514563,0.8257462335526315
ENCFF028KBY,Maximum AF Diff,Correlation Test,1,TSS,0.08859916,0.2522915,0.74770853,0.50458294,0.807266599514563,0.847908089108911
ENCFF028KBY,Maximum AF Diff,Correlation Test,1,AVE,0.09487873,0.2373666,0.76263345,0.47473311,0.807266599514563,0.8486277262611276
ENCFF028KBY,Maximum AF Diff,Correlation Test,2,TSS,-0.007652189,0.5326304,0.46736964,0.93473928,0.807266599514563,0.8257462335526315
ENCFF028KBY,Maximum AF Diff,Correlation Test,2,AVE,-0.01736476,0.5737094,0.42629061,0.85258122,0.807266599514563,0.8257462335526315
ENCFF028KBY,Maximum AF Diff,Correlation Test,3,TSS,-0.03445475,0.6580209,0.34197914,0.68395827,0.807266599514563,0.8257462335526315
ENCFF028KBY,Maximum AF Diff,Correlation Test,3,AVE,-0.04188139,0.6896577,0.31034225,0.62068451,0.807266599514563,0.8257462335526315
ENCFF309OEW,Maximum AF Diff,Correlation Test,1,TSS,0.07988886,0.2737631,0.72623688,0.54752624,0.807266599514563,0.847908089108911
ENCFF309OEW,Maximum AF Diff,Correlation Test,1,AVE,0.08687419,0.2564739,0.74352608,0.51294785,0.807266599514563,0.847908089108911
ENCFF309OEW,Maximum AF Diff,Correlation Test,2,TSS,-0.00731504,0.5311957,0.46880435,0.93760869,0.807266599514563,0.8257462335526315
ENCFF309OEW,Maximum AF Diff,Correlation Test,2,AVE,-0.0132158,0.5562317,0.44376826,0.88753652,0.807266599514563,0.8257462335526315
ENCFF309OEW,Maximum AF Diff,Correlation Test,3,TSS,-0.004795706,0.5225851,0.47741493,0.95482986,0.807266599514563,0.8257462335526315
ENCFF309OEW,Maximum AF Diff,Correlation Test,3,AVE,-0.005207965,0.5245243,0.47547575,0.9509515,0.807266599514563,0.8257462335526315
ENCFF601YET,Maximum AF Diff,Correlation Test,1,TSS,-0.06616265,0.69071478,0.309285216,0.61857043,0.807266599514563,0.8257462335526315
ENCFF601YET,Maximum AF Diff,Correlation Test,1,AVE,-0.06472157,0.68687445,0.313125546,0.62625109,0.807266599514563,0.8257462335526315
ENCFF601YET,Maximum AF Diff,Correlation Test,2,TSS,-0.0298955,0.62550405,0.374495953,0.74899191,0.807266599514563,0.8257462335526315
ENCFF601YET,Maximum AF Diff,Correlation Test,2,AVE,-0.0420095,0.67354456,0.326455438,0.65291088,0.807266599514563,0.8257462335526315
ENCFF601YET,Maximum AF Diff,Correlation Test,3,TSS,-0.04214658,0.69076389,0.309236109,0.61847222,0.807266599514563,0.8257462335526315
ENCFF601YET,Maximum AF Diff,Correlation Test,3,AVE,-0.04846793,0.7166079,0.283392102,0.5667842,0.807266599514563,0.8257462335526315
ENCFF803DJF,Maximum AF Diff,Correlation Test,1,TSS,0.06631267,0.30888656,0.69111344,0.61777311,0.807266599514563,0.847908089108911
ENCFF803DJF,Maximum AF Diff,Correlation Test,1,AVE,0.06673964,0.30775321,0.69224679,0.61550642,0.807266599514563,0.847908089108911
ENCFF803DJF,Maximum AF Diff,Correlation Test,2,TSS,-0.003132789,0.51337106,0.48662894,0.97325788,0.807266599514563,0.8257462335526315
ENCFF803DJF,Maximum AF Diff,Correlation Test,2,AVE,-0.005472604,0.52334877,0.47665123,0.95330246,0.807266599514563,0.8257462335526315
ENCFF803DJF,Maximum AF Diff,Correlation Test,3,TSS,-0.05476977,0.74130525,0.25869475,0.51738951,0.8076495945620789,0.8257462335526315
ENCFF803DJF,Maximum AF Diff,Correlation Test,3,AVE,-0.039053,0.67775604,0.32224396,0.64448793,0.807266599514563,0.8257462335526315
ENCFF775CVC,Maximum AF Diff,Correlation Test,1,TSS,0.06643399,0.30856435,0.69143565,0.6171287,0.807266599514563,0.847908089108911
ENCFF775CVC,Maximum AF Diff,Correlation Test,1,AVE,0.103894,0.2167922,0.7832078,0.4335844,0.807266599514563,0.8510306799662487
ENCFF775CVC,Maximum AF Diff,Correlation Test,2,TSS,-0.06392487,0.75324286,0.24675714,0.49351427,0.8123636400573614,0.8257462335526315
ENCFF775CVC,Maximum AF Diff,Correlation Test,2,AVE,-0.05971344,0.73876281,0.26123719,0.52247438,0.807266599514563,0.8257462335526315
ENCFF775CVC,Maximum AF Diff,Correlation Test,3,TSS,0.004420128,0.47918203,0.52081797,0.95836407,0.807266599514563,0.8311558216783217
ENCFF775CVC,Maximum AF Diff,Correlation Test,3,AVE,0.009691537,0.45443265,0.54556735,0.90886529,0.807266599514563,0.8373305167121419
ENCFF600UCV,Maximum AF Diff,Correlation Test,1,TSS,-0.04041376,0.6194004,0.380599645,0.76119929,0.807266599514563,0.8257462335526315
ENCFF600UCV,Maximum AF Diff,Correlation Test,1,AVE,-0.07671183,0.7181922,0.281807826,0.56361565,0.807266599514563,0.8257462335526315
ENCFF600UCV,Maximum AF Diff,Correlation Test,2,TSS,-0.01895427,0.5803695,0.419630521,0.83926104,0.807266599514563,0.8257462335526315
ENCFF600UCV,Maximum AF Diff,Correlation Test,2,AVE,-0.02532029,0.6067982,0.393201781,0.78640356,0.807266599514563,0.8257462335526315
ENCFF600UCV,Maximum AF Diff,Correlation Test,3,TSS,0.001516925,0.4928527,0.50714726,0.98570548,0.807266599514563,0.8258518633428982
ENCFF600UCV,Maximum AF Diff,Correlation Test,3,AVE,0.002459085,0.4884146,0.511585417,0.97682917,0.807266599514563,0.8258518633428982
ENCFF839SCO,Maximum AF Diff,Correlation Test,1,TSS,0.05109237,0.35037721,0.64962279,0.7007544,0.807266599514563,0.847908089108911
ENCFF839SCO,Maximum AF Diff,Correlation Test,1,AVE,-0.005762924,0.51727641,0.48272359,0.9654472,0.807266599514563,0.8257462335526315
ENCFF839SCO,Maximum AF Diff,Correlation Test,2,TSS,-0.009568027,0.54077453,0.45922547,0.9184509,0.807266599514563,0.8257462335526315
ENCFF839SCO,Maximum AF Diff,Correlation Test,2,AVE,-0.04251923,0.67551149,0.32448851,0.648977,0.807266599514563,0.8257462335526315
ENCFF839SCO,Maximum AF Diff,Correlation Test,3,TSS,0.01985395,0.40729101,0.59270899,0.814582,0.807266599514563,0.847908089108911
ENCFF839SCO,Maximum AF Diff,Correlation Test,3,AVE,0.01736529,0.41874005,0.58125995,0.8374801,0.807266599514563,0.847908089108911
ENCFF557SNT,Maximum AF Diff,Correlation Test,1,TSS,-0.08384364,0.7360938,0.2639062,0.5278124,0.807266599514563,0.8257462335526315
ENCFF557SNT,Maximum AF Diff,Correlation Test,1,AVE,0.02667153,0.4205369,0.5794631,0.8410738,0.807266599514563,0.847908089108911
ENCFF557SNT,Maximum AF Diff,Correlation Test,2,TSS,0.05097979,0.2925793,0.70742075,0.5851585,0.807266599514563,0.847908089108911
ENCFF557SNT,Maximum AF Diff,Correlation Test,2,AVE,0.05747859,0.2690925,0.7309075,0.538185,0.807266599514563,0.847908089108911
ENCFF557SNT,Maximum AF Diff,Correlation Test,3,TSS,0.03586274,0.3358876,0.66411243,0.67177514,0.807266599514563,0.847908089108911
ENCFF557SNT,Maximum AF Diff,Correlation Test,3,AVE,0.03057997,0.3589503,0.64104973,0.71790053,0.807266599514563,0.847908089108911
ENCFF344JQP,Maximum AF Diff,Correlation Test,1,TSS,0.1215317,0.17958851,0.82041149,0.359177,0.807266599514563,0.8682623953433678
ENCFF344JQP,Maximum AF Diff,Correlation Test,1,AVE,0.1281596,0.1666854,0.8333146,0.3333708,0.807266599514563,0.875330462184874
ENCFF344JQP,Maximum AF Diff,Correlation Test,2,TSS,-0.008458473,0.53605969,0.46394031,0.92788060000000006,0.807266599514563,0.8257462335526315
ENCFF344JQP,Maximum AF Diff,Correlation Test,2,AVE,-0.07713411,0.79577022,0.20422978,0.4084596,0.8260661312269373,0.8257462335526315
ENCFF344JQP,Maximum AF Diff,Correlation Test,3,TSS,0.04428969,0.30036024,0.69963976,0.6007205,0.807266599514563,0.847908089108911
ENCFF344JQP,Maximum AF Diff,Correlation Test,3,AVE,0.02320013,0.39202125,0.60797875,0.7840425,0.807266599514563,0.847908089108911
ENCFF535BIH,Maximum AF Diff,Correlation Test,1,TSS,0.1013787,0.22242926,0.77757074,0.44485852,0.807266599514563,0.8510306799662487
ENCFF535BIH,Maximum AF Diff,Correlation Test,1,AVE,0.1440626,0.13816961,0.86183039,0.27633922,0.807266599514563,0.8944272958948339
ENCFF535BIH,Maximum AF Diff,Correlation Test,2,TSS,-0.01527677,0.5649293,0.4350707,0.8701414,0.807266599514563,0.8257462335526315
ENCFF535BIH,Maximum AF Diff,Correlation Test,2,AVE,-0.01319789,0.55615603,0.44384397,0.88768793,0.807266599514563,0.8257462335526315
ENCFF535BIH,Maximum AF Diff,Correlation Test,3,TSS,0.008525206,0.4598969,0.5401031,0.9197938,0.807266599514563,0.8343519444444444
ENCFF535BIH,Maximum AF Diff,Correlation Test,3,AVE,-0.01687618,0.57900144,0.42099856,0.84199712,0.807266599514563,0.8257462335526315
ENCFF105MPH,Maximum AF Diff,Correlation Test,1,TSS,0.06339849,0.3166689,0.68333108,0.63333785,0.807266599514563,0.847908089108911
ENCFF105MPH,Maximum AF Diff,Correlation Test,1,AVE,0.05482853,0.3400065,0.65999355,0.6800129,0.807266599514563,0.847908089108911
ENCFF105MPH,Maximum AF Diff,Correlation Test,2,TSS,0.002732033,0.4883389,0.51166111,0.97667779,0.807266599514563,0.8258518633428982
ENCFF105MPH,Maximum AF Diff,Correlation Test,2,AVE,-0.01057104,0.5450318,0.4549682,0.9099364,0.807266599514563,0.8257462335526315
ENCFF105MPH,Maximum AF Diff,Correlation Test,3,TSS,-0.01529268,0.5716723,0.42832774,0.85665549,0.807266599514563,0.8257462335526315
ENCFF105MPH,Maximum AF Diff,Correlation Test,3,AVE,-0.01545673,0.5724327,0.42756729,0.85513459,0.807266599514563,0.8257462335526315
ENCFF424MMT,Maximum AF Diff,Correlation Test,1,TSS,0.09981426,0.2259759,0.7740241,0.45195181,0.807266599514563,0.8510306799662487
ENCFF424MMT,Maximum AF Diff,Correlation Test,1,AVE,0.1340294,0.1557576,0.8442424,0.3115152,0.807266599514563,0.8795512500000001
ENCFF424MMT,Maximum AF Diff,Correlation Test,2,TSS,-0.05945826,0.73787178,0.26212822,0.52425644,0.807266599514563,0.8257462335526315
ENCFF424MMT,Maximum AF Diff,Correlation Test,2,AVE,-0.03741154,0.6555923,0.3444077,0.68881539,0.807266599514563,0.8257462335526315
ENCFF424MMT,Maximum AF Diff,Correlation Test,3,TSS,-0.02571885,0.61936629,0.38063371,0.76126741,0.807266599514563,0.8257462335526315
ENCFF424MMT,Maximum AF Diff,Correlation Test,3,AVE,-0.03662945,0.66741181,0.33258819,0.66517638,0.807266599514563,0.8257462335526315
