ANNOTATION,MEDIATOR,TEST,POTENTIAL_SET,TYPE,TEST_STAT,GREATER,LESS,TWO_SIDED,GREATER.ADJ,LESS.ADJ
TF binding site,Posterior Probability of Top SNV,Correlation Test,2,NA,-0.01361681,0.72575285,0.2742471,0.54849429,0.99999661,0.7529894273058253
TF binding site,Posterior Probability of Top SNV,Correlation Test,3,NA,-0.005489081,0.60712604,0.392874,0.78574792,0.99999661,0.9145458680412372
CADD.RawScore,Posterior Probability of Top SNV,Correlation Test,1,NA,-0.02651785,0.7886138,0.21138616,0.42277232,0.99999661,0.6610941125761772
CADD.RawScore,Posterior Probability of Top SNV,Correlation Test,2,NA,0.02136317,0.1749322,0.82506779,0.34986442,0.7253102094387754,0.9720349964513193
CADD.RawScore,Posterior Probability of Top SNV,Correlation Test,3,NA,-0.001479389,0.5290349,0.47096513,0.94193027,0.99999661,0.9720349964513193
CADD.PHRED,Posterior Probability of Top SNV,Correlation Test,1,NA,-0.03303929,0.8410682,0.15893185,0.3178637,0.99999661,0.5769583879421222
CADD.PHRED,Posterior Probability of Top SNV,Correlation Test,2,NA,0.02118061,0.1769992,0.82300079,0.35399843,0.7253102094387754,0.9720349964513193
CADD.PHRED,Posterior Probability of Top SNV,Correlation Test,3,NA,-4.83017e-4,0.5094873,0.4905127,0.9810254,0.9799168001703578,0.9720349964513193
SIFTval,Posterior Probability of Top SNV,Correlation Test,1,NA,0.1035812,0.46696983,0.5330302,0.9339397,0.9298217602645502,0.9720349964513193
SIFTval,Posterior Probability of Top SNV,Correlation Test,2,NA,0.8190422,0.09047888,0.9095211,0.1809578,0.7253102094387754,0.9720349964513193
SIFTval,Posterior Probability of Top SNV,Correlation Test,3,NA,NA,NA,NA,NA,NA,NA
PolyPhenVal,Posterior Probability of Top SNV,Correlation Test,1,NA,0.1906246,0.4389487,0.56105133,0.8778973,0.9012833685454545,0.9720349964513193
PolyPhenVal,Posterior Probability of Top SNV,Correlation Test,2,NA,-0.8191245,0.9095622,0.09043777,0.1808755,0.99999661,0.46201014628959275
PolyPhenVal,Posterior Probability of Top SNV,Correlation Test,3,NA,NA,NA,NA,NA,NA,NA
priPhyloP,Posterior Probability of Top SNV,Correlation Test,1,NA,0.024678,0.22796144,0.77203856,0.45592287,0.7253102094387754,0.9720349964513193
priPhyloP,Posterior Probability of Top SNV,Correlation Test,2,NA,-0.006274574,0.60797472,0.39202528,0.78405055,0.99999661,0.9144556634710744
priPhyloP,Posterior Probability of Top SNV,Correlation Test,3,NA,0.01732427,0.19694899,0.80305101,0.39389797,0.7253102094387754,0.9720349964513193
mamPhyloP,Posterior Probability of Top SNV,Correlation Test,1,NA,-0.02591491,0.78317448,0.21682552,0.43365104,0.99999661,0.665714512527174
mamPhyloP,Posterior Probability of Top SNV,Correlation Test,2,NA,0.01302968,0.28464604,0.71535396,0.56929209,0.7386879070938215,0.9720349964513193
mamPhyloP,Posterior Probability of Top SNV,Correlation Test,3,NA,0.01397919,0.24574785,0.75425215,0.49149569,0.7253102094387754,0.9720349964513193
verPhyloP,Posterior Probability of Top SNV,Correlation Test,1,NA,-0.0221554,0.748361986,0.25163801,0.50327603,0.99999661,0.7210642469289341
verPhyloP,Posterior Probability of Top SNV,Correlation Test,2,NA,0.02083486,0.181395491,0.81860451,0.36279098,0.7253102094387754,0.9720349964513193
verPhyloP,Posterior Probability of Top SNV,Correlation Test,3,NA,3.335125e-4,0.49345296,0.50654704,0.98690592,0.9634627887241379,0.9720349964513193
GerpN,Posterior Probability of Top SNV,Correlation Test,1,NA,-0.01778447,0.704560697,0.295439303,0.590878605,0.99999661,0.7721087339976852
GerpN,Posterior Probability of Top SNV,Correlation Test,2,NA,-0.003996773,0.569412836,0.430587164,0.861174328,0.99999661,0.9513584229452055
GerpN,Posterior Probability of Top SNV,Correlation Test,3,NA,-0.02933915,0.925763706,0.074236294,0.148472588,0.99999661,0.41491473230693066
GerpS,Posterior Probability of Top SNV,Correlation Test,1,NA,-0.06384653,0.973300442,0.02669956,0.053399116,0.99999661,0.32891418519774013
GerpS,Posterior Probability of Top SNV,Correlation Test,2,NA,0.0202924,0.187274358,0.81272564,0.374548716,0.7253102094387754,0.9720349964513193
GerpS,Posterior Probability of Top SNV,Correlation Test,3,NA,0.02861625,0.07936881,0.92063119,0.15873762,0.7253102094387754,0.9720349964513193
bStatistic,Posterior Probability of Top SNV,Correlation Test,1,NA,-0.01251127,0.64556215,0.35443785,0.70887571,0.99999661,0.8587131601931332
bStatistic,Posterior Probability of Top SNV,Correlation Test,2,NA,-0.001433601,0.52466662,0.47533338,0.95066676,0.99999661,0.9720349964513193
bStatistic,Posterior Probability of Top SNV,Correlation Test,3,NA,0.003833173,0.42623846,0.57376154,0.85247693,0.8862306102025783,0.9720349964513193
LINSIGHT,Posterior Probability of Top SNV,Correlation Test,1,NA,0.044047,0.09144153,0.908558466,0.18288307,0.7253102094387754,0.9720349964513193
LINSIGHT,Posterior Probability of Top SNV,Correlation Test,2,NA,-0.01259278,0.70894289,0.291057115,0.58211423,0.99999661,0.7713203022325581
LINSIGHT,Posterior Probability of Top SNV,Correlation Test,3,NA,0.02205003,0.13906858,0.860931419,0.27813716,0.7253102094387754,0.9720349964513193
Funseq.Value,Posterior Probability of Top SNV,Correlation Test,1,NA,0.008448117,0.4946218,0.5053782,0.98924365,0.9634627887241379,0.9720349964513193
Funseq.Value,Posterior Probability of Top SNV,Correlation Test,2,NA,0.606558,0.0416561,0.9583439,0.08331219,0.7253102094387754,0.9738706238523852
Funseq.Value,Posterior Probability of Top SNV,Correlation Test,3,NA,-0.451334637,0.7772514,0.2227486,0.44549716,0.99999661,0.668323678514589
Aloft.Value,Posterior Probability of Top SNV,Correlation Test,1,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Posterior Probability of Top SNV,Correlation Test,2,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Posterior Probability of Top SNV,Correlation Test,3,NA,NA,NA,NA,NA,NA,NA
CpG,Posterior Probability of Top SNV,Correlation Test,1,NA,-0.04548693,0.9155143,0.08448569,0.16897137,0.99999661,0.4457212336915888
CpG,Posterior Probability of Top SNV,Correlation Test,2,NA,-0.01242484,0.7066656,0.29333436,0.58666872,0.99999661,0.7713203022325581
CpG,Posterior Probability of Top SNV,Correlation Test,3,NA,-0.00513974,0.5998962,0.40010381,0.80020762,0.99999661,0.9218718397755101
GC,Posterior Probability of Top SNV,Correlation Test,1,NA,-0.005901186,0.57077986,0.42922013999999997,0.85844027999999994,0.99999661,0.9513584229452055
GC,Posterior Probability of Top SNV,Correlation Test,2,NA,-0.04592135,0.97780289,0.02219711,0.04439423,0.99999661,0.32891418519774013
GC,Posterior Probability of Top SNV,Correlation Test,3,NA,-0.02095341,0.84892704,0.15107296,0.30214591,0.99999661,0.559217612590164
Fathmm.XF,Posterior Probability of Top SNV,Correlation Test,1,NA,-0.005499482,0.5660075,0.433992503,0.867985007,0.99999661,0.9522495687814314
Fathmm.XF,Posterior Probability of Top SNV,Correlation Test,2,NA,-2.077932e-4,0.50362239,0.49637761,0.9927552201,0.9736124628595889,0.9720349964513193
Fathmm.XF,Posterior Probability of Top SNV,Correlation Test,3,NA,-0.07371711,0.99985841,1.41591e-4,2.831819e-4,0.99999661,0.07992811949999999
FIRE Score,Posterior Probability of Top SNV,Correlation Test,1,NA,0.1166465,1.795351e-4,0.9998205,3.590702e-4,0.136064822,0.9998205
FIRE Score,Posterior Probability of Top SNV,Correlation Test,2,NA,0.07923607,2.41036e-4,0.999759,4.820719e-4,0.136064822,0.9998205
FIRE Score,Posterior Probability of Top SNV,Correlation Test,3,NA,0.02198329,0.1386108556,0.8613891,0.2772217113,0.7253102094387754,0.9720349964513193
ENCFF093VXI,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.1167293,0.86338662,0.13661338,0.27322675,0.99999661,0.5488843630604983
ENCFF093VXI,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.08177549,0.77823046,0.22176954,0.44353908,0.99999661,0.668323678514589
ENCFF093VXI,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.1200044,0.0537941,0.9462059,0.10758821,0.7253102094387754,0.9720349964513193
ENCFF093VXI,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.09881979,0.09283202,0.90716798,0.18566404,0.7253102094387754,0.9720349964513193
ENCFF093VXI,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1187325,0.96655581,0.03344419,0.06688838,0.99999661,0.32891418519774013
ENCFF093VXI,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.09463612,0.92766846,0.07233154,0.14466307,0.99999661,0.41491473230693066
ENCFF915DFR,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.09617985,0.8164133,0.18358671,0.36717343,0.99999661,0.6123082543362832
ENCFF915DFR,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.06929849,0.7418355,0.25816454,0.51632908,0.99999661,0.7268522834413965
ENCFF915DFR,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.07746647,0.1499745,0.8500255,0.29994901,0.7253102094387754,0.9720349964513193
ENCFF915DFR,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.06163405,0.2049015,0.79509854,0.40980292,0.7253102094387754,0.9720349964513193
ENCFF915DFR,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.12208966,0.9702595,0.0297405,0.059481,0.99999661,0.32891418519774013
ENCFF915DFR,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.10727617,0.9509903,0.0490097,0.0980194,0.99999661,0.32891418519774013
ENCFF776DPQ,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.07688034,0.235694,0.764306049,0.471387901,0.7253102094387754,0.9720349964513193
ENCFF776DPQ,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.01929695,0.5716297,0.428370316,0.856740632,0.99999661,0.9513584229452055
ENCFF776DPQ,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.06160551,0.2050101,0.794989892,0.410020215,0.7253102094387754,0.9720349964513193
ENCFF776DPQ,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.07531307,0.1568123,0.843187726,0.313624549,0.7253102094387754,0.9720349964513193
ENCFF776DPQ,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.0809389,0.8937593,0.106240662,0.212481324,0.99999661,0.4932060462448979
ENCFF776DPQ,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.07319044,0.870145,0.129854997,0.259709995,0.99999661,0.540054512919708
ENCFF279CYY,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.04543906,0.66467892,0.33532108,0.67064217,0.99999661,0.8283971538730853
ENCFF279CYY,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.02741367,0.60121056,0.39878944,0.79757888,0.99999661,0.9208599611451942
ENCFF279CYY,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.08993681,0.11428807,0.88571193,0.22857613,0.7253102094387754,0.9720349964513193
ENCFF279CYY,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.1039333,0.08190572,0.91809428,0.16381143,0.7253102094387754,0.9720349964513193
ENCFF279CYY,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.01235404,0.57534339,0.42465661,0.84931322,0.99999661,0.9508410622865614
ENCFF279CYY,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.02864012,0.67022501,0.32977499,0.65954998,0.99999661,0.8250557676431719
ENCFF340JIF,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.1371449,0.9012981,0.0987019,0.1974038,0.99999661,0.47825942103004293
ENCFF340JIF,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.009134809,0.5340485,0.46595151,0.93190301,0.99999661,0.9720349964513193
ENCFF340JIF,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.08757097,0.1205507,0.87944926,0.24110149,0.7253102094387754,0.9720349964513193
ENCFF340JIF,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.05844702,0.2172411,0.78275894,0.43448212,0.7253102094387754,0.9720349964513193
ENCFF340JIF,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1076202,0.9515297,0.04847034,0.09694068,0.99999661,0.32891418519774013
ENCFF340JIF,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.0927285,0.9235141,0.07648588,0.15297177,0.99999661,0.4191871772815534
ENCFF313LYI,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.03887283,0.3580177,0.64198234,0.71603532,0.7925816405088062,0.9720349964513193
ENCFF313LYI,Posterior Probability of Top SNV,Correlation Test,1,AVE,-1.189304e-4,0.5004438,0.49955618,0.99911235,0.9692463644425386,0.9720349964513193
ENCFF313LYI,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.0585909,0.2166749,0.78332506,0.43334988,0.7253102094387754,0.9720349964513193
ENCFF313LYI,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.050021500000000003,0.2518349,0.74816513,0.50366974,0.7253102094387754,0.9720349964513193
ENCFF313LYI,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1164559,0.9638358,0.03616423,0.07232847,0.99999661,0.32891418519774013
ENCFF313LYI,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.1191568,0.9670438,0.03295619,0.06591238,0.99999661,0.32891418519774013
ENCFF831ZHL,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.0979572,0.8208279,0.17917206,0.35834411,0.99999661,0.605644478263473
ENCFF831ZHL,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.1168541,0.8636448,0.1363552,0.2727104,0.99999661,0.5488843630604983
ENCFF831ZHL,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.07067509,0.1722193,0.82778069,0.34443862,0.7253102094387754,0.9720349964513193
ENCFF831ZHL,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.046561,0.2668355,0.73316452,0.53367096,0.7294365121065375,0.9720349964513193
ENCFF831ZHL,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.07192743,0.8659776,0.13402238,0.26804476,0.99999661,0.5442851331654677
ENCFF831ZHL,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.07404876,0.8729257,0.12707431,0.25414862,0.99999661,0.5333341858364312
ENCFF039HDL,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.1121293,0.85364712,0.146352878,0.292705756,0.99999661,0.5573239631
ENCFF039HDL,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.07883785,0.76993034,0.230069659,0.460139319,0.99999661,0.683549065818421
ENCFF039HDL,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.09750936,0.09579673,0.904203273,0.191593454,0.7253102094387754,0.9720349964513193
ENCFF039HDL,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.09169739,0.10977913,0.890220871,0.219558258,0.7253102094387754,0.9720349964513193
ENCFF039HDL,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1129078,0.9592401,0.040759897,0.081519794,0.99999661,0.32891418519774013
ENCFF039HDL,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.1066612,0.95001436,0.049985643,0.099971286,0.99999661,0.32891418519774013
ENCFF028KBY,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.1184329,0.8668805,0.13311946,0.26623892,0.99999661,0.5442851331654677
ENCFF028KBY,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.1005955,0.1727412,0.82725877,0.34548245,0.7253102094387754,0.9720349964513193
ENCFF028KBY,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.0852749,0.1268542,0.87314584,0.25370833,0.7253102094387754,0.9720349964513193
ENCFF028KBY,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.04737666,0.2632598,0.73674015,0.5265197,0.7272701550364964,0.9720349964513193
ENCFF028KBY,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1175562,0.965172,0.03482797,0.06965594,0.99999661,0.32891418519774013
ENCFF028KBY,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.1084129,0.9527543,0.04724567,0.09449135,0.99999661,0.32891418519774013
ENCFF309OEW,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.1324304,0.8933002,0.10669976,0.21339951,0.99999661,0.4932060462448979
ENCFF309OEW,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.1046386,0.8368294,0.16317059,0.32634119,0.99999661,0.5774908968965518
ENCFF309OEW,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.103836,0.0821043,0.9178957,0.16420861,0.7253102094387754,0.9720349964513193
ENCFF309OEW,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.07784235,0.1488015,0.85119853,0.29760295,0.7253102094387754,0.9720349964513193
ENCFF309OEW,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1197173,0.9676795,0.03232053,0.06464106,0.99999661,0.32891418519774013
ENCFF309OEW,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.1237784,0.9719906,0.02800937,0.05601874,0.99999661,0.32891418519774013
ENCFF601YET,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.08276173,0.78097884,0.219021157,0.43804231,0.99999661,0.668323678514589
ENCFF601YET,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.03169509,0.61659779,0.383402207,0.76680441,0.99999661,0.8980520574751037
ENCFF601YET,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.02204623,0.38415636,0.615843637,0.76831273,0.8314717318007662,0.9720349964513193
ENCFF601YET,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.02918866,0.34824766,0.651752342,0.69649532,0.7858750411177644,0.9720349964513193
ENCFF601YET,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1328323,0.97990896,0.020091041,0.04018208,0.99999661,0.32891418519774013
ENCFF601YET,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.1282726,0.97619543,0.023804574,0.04760915,0.99999661,0.32891418519774013
ENCFF803DJF,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.1423274,0.90958209,0.09041791,0.18083582,0.99999661,0.46201014628959275
ENCFF803DJF,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.126341,0.88230394,0.11769606,0.23539212,0.99999661,0.5121830880152672
ENCFF803DJF,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.107637,0.07461328,0.92538672,0.14922655,0.7253102094387754,0.9720349964513193
ENCFF803DJF,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.09859688,0.09333153,0.90666847,0.18666306,0.7253102094387754,0.9720349964513193
ENCFF803DJF,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.08076104,0.89325438,0.10674562,0.21349124,0.99999661,0.4932060462448979
ENCFF803DJF,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.07370322,0.87181124,0.12818876,0.25637752,0.99999661,0.5360189260740741
ENCFF775CVC,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.04006727,0.3538493,0.6461507,0.70769861,0.7889018624015748,0.9720349964513193
ENCFF775CVC,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.02475851,0.5915881,0.4084119,0.81682381,0.99999661,0.9356906047464504
ENCFF775CVC,Posterior Probability of Top SNV,Correlation Test,2,TSS,-0.03190669,0.66509004,0.33490996,0.66981992,0.99999661,0.8283971538730853
ENCFF775CVC,Posterior Probability of Top SNV,Correlation Test,2,AVE,-0.009430581,0.55013376,0.44986624,0.89973249,0.99999661,0.9685216219011407
ENCFF775CVC,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1539901,0.99139931,0.00860069,0.01720138,0.99999661,0.32891418519774013
ENCFF775CVC,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.1259159,0.9740614,0.0259386,0.05187721,0.99999661,0.32891418519774013
ENCFF600UCV,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.06193501,0.2809873,0.719012678,0.56197464,0.7386879070938215,0.9720349964513193
ENCFF600UCV,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.08481611,0.2133584,0.786641578,0.42671684,0.7253102094387754,0.9720349964513193
ENCFF600UCV,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.02823081,0.3529937,0.647006283,0.70598743,0.7889018624015748,0.9720349964513193
ENCFF600UCV,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.02908981,0.3487364,0.651263635,0.69747273,0.7858750411177644,0.9720349964513193
ENCFF600UCV,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1265792,0.9746775,0.025322476,0.05064495,0.99999661,0.32891418519774013
ENCFF600UCV,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.1190252,0.9668931,0.033106944,0.06621389,0.99999661,0.32891418519774013
ENCFF839SCO,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.04754754,0.32815189,0.67184811,0.6563038,0.7698034968879668,0.9720349964513193
ENCFF839SCO,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.1179164,0.13417231,0.86582769,0.2683446,0.7253102094387754,0.9720349964513193
ENCFF839SCO,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.09689755,0.09720428,0.90279572,0.1944086,0.7253102094387754,0.9720349964513193
ENCFF839SCO,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.02978619,0.34529881,0.65470119,0.6905976,0.7858750411177644,0.9720349964513193
ENCFF839SCO,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.06740979,0.85032944,0.14967056,0.2993411,0.99999661,0.5576833737293729
ENCFF839SCO,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.02773663,0.6651763,0.3348237,0.6696474,0.99999661,0.8283971538730853
ENCFF557SNT,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.1197937,0.1303725,0.86962754,0.26074493,0.7253102094387754,0.9720349964513193
ENCFF557SNT,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.1252815,0.119687,0.88031296,0.23937407,0.7253102094387754,0.9720349964513193
ENCFF557SNT,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.02707865,0.3587327,0.64126734,0.71746533,0.7925816405088062,0.9720349964513193
ENCFF557SNT,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.05537847,0.2295141,0.77048587,0.45902827,0.7253102094387754,0.9720349964513193
ENCFF557SNT,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.06902672,0.8560638,0.14393617,0.28787235,0.99999661,0.5566016087945206
ENCFF557SNT,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.06076597,0.8251982,0.17480176,0.34960352,0.99999661,0.6016804482926829
ENCFF344JQP,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.05434127,0.69451748,0.30548252,0.610965,0.99999661,0.7910315712844036
ENCFF344JQP,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.005029876,0.51876366,0.48123634,0.9624727,0.9943704111035653,0.9720349964513193
ENCFF344JQP,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.09952022,0.09127525,0.90872475,0.1825505,0.7253102094387754,0.9720349964513193
ENCFF344JQP,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.07695423,0.15158288,0.84841712,0.3031658,0.7253102094387754,0.9720349964513193
ENCFF344JQP,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.02530679,0.65145244,0.34854756,0.6970951,0.99999661,0.8499140285961122
ENCFF344JQP,Posterior Probability of Top SNV,Correlation Test,3,AVE,0.001690976,0.48962675,0.51037325,0.9792535,0.9630463427700348,0.9720349964513193
ENCFF535BIH,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.02232859,0.58273395,0.41726605,0.8345321,0.99999661,0.9440748906813627
ENCFF535BIH,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.04237074,0.34585946,0.65414054,0.69171892,0.7858750411177644,0.9720349964513193
ENCFF535BIH,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.1019749,0.08597104,0.91402896,0.17194209,0.7253102094387754,0.9720349964513193
ENCFF535BIH,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.0376725,0.30730674,0.69269326,0.61461349,0.7575312433624455,0.9720349964513193
ENCFF535BIH,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.1113565,0.95708811,0.04291189,0.08582379,0.99999661,0.32891418519774013
ENCFF535BIH,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.08848097,0.91361966,0.08638034,0.17276067,0.99999661,0.44941660764976954
ENCFF105MPH,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.06763914,0.736776,0.26322399,0.52644798,0.99999661,0.7337774931111112
ENCFF105MPH,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.02304211,0.5853384,0.41466162,0.82932323,0.99999661,0.9440748906813627
