ANNOTATION,POTENTIAL_SET,TYPE,GREATER,LESS,TWO_SIDED,N,GREATER.ADJ,LESS.ADJ
Enformer:ENCFF279CYY,3,AVE,0.374823645165937,0.625198268226249,0.749647290331874,1821,0.9982355203686015,0.6457339777665272
Enformer:ENCFF279CYY,3,TSS,0.461977148548523,0.53804580477028,0.923954297097045,1821,0.9982355203686015,0.5692222906541654
Enformer:ENCFF340JIF,1,AVE,0.746218590160246,0.253798124373722,0.507596248747444,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF340JIF,1,TSS,0.952285965501257,0.0477192190347894,0.0954384380695788,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF340JIF,2,AVE,0.73060819344113,0.269409492346811,0.538818984693622,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF340JIF,2,TSS,0.887379055640736,0.112631184831807,0.225262369663614,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF340JIF,3,AVE,0.909987288483897,0.0900220895817517,0.180044179163503,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF340JIF,3,TSS,0.907452700982765,0.0925568721620994,0.185113744324199,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF313LYI,1,AVE,0.977208572791983,0.0227942490388779,0.0455884980777559,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF313LYI,1,TSS,0.965331981472025,0.0346720230872999,0.0693440461745998,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF313LYI,2,AVE,0.783495579506038,0.216520130464194,0.433040260928389,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF313LYI,2,TSS,0.743508137641548,0.256509109972482,0.513018219944964,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF313LYI,3,AVE,0.583044855110484,0.416977679743731,0.833955359487461,1821,0.9982355203686015,0.48762265854328873
Enformer:ENCFF313LYI,3,TSS,0.762860965767819,0.237156867520988,0.474313735041977,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF831ZHL,1,AVE,0.933078777055578,0.0669279906620085,0.133855981324017,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF831ZHL,1,TSS,0.965934386554288,0.0340695571227893,0.0681391142455786,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF831ZHL,2,AVE,0.906428900096773,0.0935800502562446,0.187160100512489,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF831ZHL,2,TSS,0.929227215370339,0.0707800356765484,0.141560071353097,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF831ZHL,3,AVE,0.686079099330234,0.313941423037125,0.62788284607425,1821,0.9982355203686015,0.43497813430892995
Enformer:ENCFF831ZHL,3,TSS,0.780115863134858,0.219901229039881,0.439802458079762,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF039HDL,1,AVE,0.84554298269955,0.15446942324191,0.308938846483819,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF039HDL,1,TSS,0.740603956284154,0.259412949830004,0.518825899660008,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF039HDL,2,AVE,0.886021558984647,0.113988769385091,0.227977538770182,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF039HDL,2,TSS,0.932341635962209,0.067665367974926,0.135330735949852,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF039HDL,3,AVE,0.53488856713927,0.465134402878276,0.930268805756552,1821,0.9982355203686015,0.5148681529447171
Enformer:ENCFF039HDL,3,TSS,0.863453443584756,0.136559191803301,0.273118383606603,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF028KBY,1,AVE,0.666025989868019,0.333993015586437,0.667986031172875,1873,0.9982355203686015,0.4471793953460906
Enformer:ENCFF028KBY,1,TSS,0.786805584763006,0.213209601963471,0.426419203926942,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF028KBY,2,AVE,0.805823638249971,0.194191087839036,0.388382175678072,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF028KBY,2,TSS,0.832739197911873,0.167274212252735,0.334548424505471,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF028KBY,3,AVE,0.807927207692238,0.192088597356074,0.384177194712147,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF028KBY,3,TSS,0.740743525944556,0.259275176148755,0.51855035229751,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF309OEW,1,AVE,0.956733891539537,0.0432709006374969,0.0865418012749937,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF309OEW,1,TSS,0.977328228714879,0.0226745806254942,0.0453491612509884,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF309OEW,2,AVE,0.828289881918001,0.171723756066716,0.343447512133431,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF309OEW,2,TSS,0.76984906624987,0.230167199860918,0.460334399721836,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF309OEW,3,AVE,0.63194520977295,0.368076554371467,0.736153108742933,1821,0.9982355203686015,0.4634734811440497
Enformer:ENCFF309OEW,3,TSS,0.645311939459878,0.354709550851845,0.709419101703689,1821,0.9982355203686015,0.45658584493538107
Enformer:ENCFF601YET,1,AVE,0.900520029777539,0.0994890936241504,0.198978187248301,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF601YET,1,TSS,0.72864929638956,0.27136800078956,0.542736001579119,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF601YET,2,AVE,0.812921415641065,0.187092977653721,0.374185955307442,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF601YET,2,TSS,0.781250267839266,0.21876553593922,0.437531071878441,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF601YET,3,AVE,0.65029669912491594,0.349724702936077,0.699449405872155,1821,0.9982355203686015,0.45615220784381877
Enformer:ENCFF601YET,3,TSS,0.725802769036275,0.27421647033149,0.54843294066298,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF803DJF,1,AVE,0.846533323532961,0.15347902971779,0.306958059435579,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF803DJF,1,TSS,0.917522492659725,0.0824854459604496,0.164970891920899,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF803DJF,2,AVE,0.800605597713757,0.199409366763895,0.398818733527791,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF803DJF,2,TSS,0.692853962838258,0.307164870017048,0.614329740034097,1873,0.9982355203686015,0.42821506509765805
Enformer:ENCFF803DJF,3,AVE,0.331530702537895,0.668490246993542,0.663061405075789,1821,0.9982355203686015,0.6848243978250583
Enformer:ENCFF803DJF,3,TSS,0.38694358376742,0.613078520366983,0.773887167534839,1821,0.9982355203686015,0.6361181347895736
Enformer:ENCFF775CVC,1,AVE,0.987815156295167,0.012186495396872,0.024372990793744,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF775CVC,1,TSS,0.956561103172362,0.0434437044507699,0.0868874089015397,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF775CVC,2,AVE,0.803886808314992,0.196128020674417,0.392256041348833,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF775CVC,2,TSS,0.872083145716912,0.127928056292797,0.255856112585595,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF775CVC,3,AVE,0.927423069036321,0.072584910149932,0.145169820299864,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF775CVC,3,TSS,0.896790925824443,0.103219443921471,0.206438887842943,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF600UCV,1,AVE,0.928787398924151,0.0712197008591238,0.142439401718248,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF600UCV,1,TSS,0.851648915785769,0.148363172887031,0.296726345774062,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF600UCV,2,AVE,0.777606109687503,0.222409844397681,0.444819688795361,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF600UCV,2,TSS,0.830226218230521,0.169787321122861,0.339574642245722,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF600UCV,3,AVE,0.981429794657383,0.0185728304487144,0.0371456608974288,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF600UCV,3,TSS,0.931613768621896,0.0683938464890068,0.136787692978014,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF839SCO,1,AVE,0.97769926615718,0.0223035043633097,0.0446070087266194,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF839SCO,1,TSS,0.990258992792431,0.00974236655504921,0.0194847331100984,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF839SCO,2,AVE,0.772483753134639,0.22753240819634,0.455064816392681,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF839SCO,2,TSS,0.36701729304921,0.633002871289104,0.734034586098421,1873,0.9982355203686015,0.6526040530958706
Enformer:ENCFF839SCO,3,AVE,0.858393691427945,0.141619260808635,0.28323852161727,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF839SCO,3,TSS,0.810988076460323,0.189027542851701,0.378055085703402,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF557SNT,1,AVE,0.987440312185433,0.0125613865364692,0.0251227730729385,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF557SNT,1,TSS,0.973405398944103,0.0265978129912978,0.0531956259825955,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF557SNT,2,AVE,0.736517385895795,0.263500118854751,0.527000237709502,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF557SNT,2,TSS,0.639366179899923,0.360653865771168,0.721307731542336,1873,0.9982355203686015,0.45951625613279684
Enformer:ENCFF557SNT,3,AVE,0.646801902064599,0.353219577033488,0.706439154066976,1821,0.9982355203686015,0.4564435630158772
Enformer:ENCFF557SNT,3,TSS,0.561398913541752,0.43862384882604,0.87724769765208,1821,0.9982355203686015,0.5009003741074753
Enformer:ENCFF344JQP,1,AVE,0.967287981366005,0.0327158328214571,0.0654316656429142,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF344JQP,1,TSS,0.927075010986113,0.0729322259310087,0.145864451862017,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF344JQP,2,AVE,0.688716461326019,0.311302464350258,0.622604928700515,1873,0.9982355203686015,0.4329169405951991
Enformer:ENCFF344JQP,2,TSS,0.90203657032308,0.0979726872286256,0.195945374457251,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF344JQP,3,AVE,0.636061798491522,0.363959884252507,0.727919768505014,1821,0.9982355203686015,0.4603380882389251
Enformer:ENCFF344JQP,3,TSS,0.7195442890305,0.280475163835115,0.560950327670229,1821,0.9982355203686015,0.4216071208879728
Enformer:ENCFF535BIH,1,AVE,0.660893085739255,0.339126015335423,0.678252030670846,1873,0.9982355203686015,0.4486001784044574
Enformer:ENCFF535BIH,1,TSS,0.723749834769879,0.276267616153071,0.552535232306141,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF535BIH,2,AVE,0.948220554489155,0.0517851244075668,0.103570248815134,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF535BIH,2,TSS,0.898616133868247,0.101393367601199,0.202786735202398,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF535BIH,3,AVE,0.727493462867778,0.272525755272897,0.545051510545795,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF535BIH,3,TSS,0.877375373995493,0.122636354165752,0.245272708331504,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF105MPH,1,AVE,0.630285730991552,0.369733966659781,0.739467933319563,1873,0.9982355203686015,0.46387598841658717
Enformer:ENCFF105MPH,1,TSS,0.542719304366289,0.45730139396464,0.91460278792928,1873,0.9982355203686015,0.5100149536630271
Enformer:ENCFF105MPH,2,AVE,0.664574186462903,0.335445350008644,0.670890700017289,1873,0.9982355203686015,0.4477878964738031
Enformer:ENCFF105MPH,2,TSS,0.888892392205312,0.111117749670991,0.222235499341983,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF105MPH,3,AVE,0.628666387437716,0.371355461065357,0.742710922130715,1821,0.9982355203686015,0.463989384024265
Enformer:ENCFF105MPH,3,TSS,0.78951707774686,0.21049958634948,0.420999172698959,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF424MMT,1,AVE,0.58237485762482,0.417645514847828,0.835291029695656,1873,0.9982355203686015,0.48789961074070315
Enformer:ENCFF424MMT,1,TSS,0.617486801451356,0.3825331252744,0.7650662505488,1873,0.9982355203686015,0.4705375822828385
Enformer:ENCFF424MMT,2,AVE,0.887481424916601,0.112528808906766,0.225057617813533,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF424MMT,2,TSS,0.96780543059399,0.0321984322878596,0.0643968645757193,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF424MMT,3,AVE,0.868035897596782,0.131976457096875,0.263952914193751,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF424MMT,3,TSS,0.870537958383938,0.129474221969102,0.258948443938204,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF107LDM,1,AVE,0.91706508739816,0.082942884330489,0.165885768660978,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF107LDM,1,TSS,0.727133717529497,0.272883627610237,0.545767255220475,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF107LDM,2,AVE,0.839713324332311,0.160299732338044,0.320599464676088,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF107LDM,2,TSS,0.82171308133761,0.178300885796837,0.356601771593674,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF107LDM,3,AVE,0.73197245901889,0.268046563235661,0.536093126471322,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF107LDM,3,TSS,0.751069528552833,0.248948779021963,0.497897558043926,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF185INW,1,AVE,0.637618481846181,0.362401084819314,0.724802169638628,1873,0.9982355203686015,0.4603380882389251
Enformer:ENCFF185INW,1,TSS,0.503320391190147,0.496700425833292,0.993400851666584,1873,0.9982355203686015,0.5354055237398531
Enformer:ENCFF185INW,2,AVE,0.887859609240884,0.112150599992679,0.224301199985359,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF185INW,2,TSS,0.906481972921689,0.0935269820164256,0.187053964032851,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF185INW,3,AVE,0.873342365577988,0.126669630881434,0.253339261762869,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF185INW,3,TSS,0.824080444461663,0.175934489863652,0.351868979727304,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF481DWO,1,AVE,0.787064285510203,0.212950876580322,0.425901753160645,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF481DWO,1,TSS,0.883941500918166,0.116068694269723,0.232137388539446,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF481DWO,2,AVE,0.861251269670136,0.138760576691171,0.277521153382342,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF481DWO,2,TSS,0.887840401662643,0.112169818332435,0.224339636664869,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF481DWO,3,AVE,0.70543163289699,0.294588276867339,0.589176553734677,1821,0.9982355203686015,0.4239378350354005
Enformer:ENCFF481DWO,3,TSS,0.879566304301545,0.120445276175003,0.240890552350007,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF898IWR,1,AVE,0.665588757009892,0.334430258226565,0.66886051645313,1873,0.9982355203686015,0.4471793953460906
Enformer:ENCFF898IWR,1,TSS,0.44135071325271,0.55866987903884,0.88270142650542,1873,0.9982355203686015,0.58556879914071
Enformer:ENCFF898IWR,2,AVE,0.921891690942875,0.0781161344739605,0.156232268947921,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF898IWR,2,TSS,0.917407556846157,0.0826006057206225,0.165201211441245,1873,0.9982355203686015,0.41987649018399015
Enformer:ENCFF898IWR,3,AVE,0.888053873788183,0.111957121349397,0.223914242698794,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF898IWR,3,TSS,0.887581172682388,0.112429866422173,0.224859732844347,1821,0.9982355203686015,0.41987649018399015
Enformer:ENCFF399SZY,1,AVE,0.448340280062009,0.551680362826189,0.896680560124019,1873,0.9982355203686015,0.5800140834241331
Enformer:ENCFF399SZY,1,TSS,0.522616637448291,0.477404165890485,0.954808331780971,1873,0.9982355203686015,0.5231573240929613
Enformer:ENCFF399SZY,2,AVE,0.720562824764998,0.279455200288275,0.55891040057655,1873,0.9982355203686015,0.4216071208879728
Enformer:ENCFF399SZY,2,TSS,0.657157440837288,0.342862242196352,0.685724484392703,1873,0.9982355203686015,0.45135425263089896
