ANNOTATION,MEDIATOR,TEST,POTENTIAL_SET,TYPE,TEST_STAT,GREATER,LESS,TWO_SIDED,GREATER.ADJ,LESS.ADJ
CADD.PHRED,Posterior Probability of Top SNV,Correlation Test,1,NA,0.007625593,0.2243288,0.77567122,0.44865756,0.9953239433121019,0.9715217605980068
CADD.PHRED,Posterior Probability of Top SNV,Correlation Test,2,NA,0.004864861,0.2798491,0.72015092,0.55969817,0.9953239433121019,0.962585843175174
CADD.PHRED,Posterior Probability of Top SNV,Correlation Test,3,NA,-0.003852899,0.6908588,0.3091412,0.61828241,0.9953239433121019,0.9223895678560412
SIFTval,Posterior Probability of Top SNV,Correlation Test,1,NA,0.09665948,0.34692001,0.65307999,0.69384002,0.9953239433121019,0.962585843175174
SIFTval,Posterior Probability of Top SNV,Correlation Test,2,NA,0.28863127,0.12270354,0.87729646,0.24540708,0.9953239433121019,0.97516245542677
SIFTval,Posterior Probability of Top SNV,Correlation Test,3,NA,-0.33248188,0.91118057,0.08881943,0.17763885,0.9953239433121019,0.8788138883630138
PolyPhenVal,Posterior Probability of Top SNV,Correlation Test,1,NA,0.1337604,0.2925575,0.707442543,0.585114915,0.9953239433121019,0.962585843175174
PolyPhenVal,Posterior Probability of Top SNV,Correlation Test,2,NA,-0.6182601,0.9976098,0.002390173,0.004780345,1,0.2703285663
PolyPhenVal,Posterior Probability of Top SNV,Correlation Test,3,NA,0.2761565,0.1336576,0.866342422,0.267315157,0.9953239433121019,0.97516245542677
priPhyloP,Posterior Probability of Top SNV,Correlation Test,1,NA,0.01663902,0.04932356,0.950676435,0.09864713,0.9953239433121019,0.9891901263947369
priPhyloP,Posterior Probability of Top SNV,Correlation Test,2,NA,-0.01017816,0.88861241,0.111387589,0.22277518,0.9953239433121019,0.8788138883630138
priPhyloP,Posterior Probability of Top SNV,Correlation Test,3,NA,0.006527386,0.19955345,0.800446553,0.39910689,0.9953239433121019,0.97516245542677
mamPhyloP,Posterior Probability of Top SNV,Correlation Test,1,NA,0.01137178,0.12952802,0.8704719756,0.2590560487,0.9953239433121019,0.97516245542677
mamPhyloP,Posterior Probability of Top SNV,Correlation Test,2,NA,-0.01651121,0.97602805,0.0239719454,0.0479438908,0.9963337217805756,0.8788138883630138
mamPhyloP,Posterior Probability of Top SNV,Correlation Test,3,NA,0.003160377,0.34154184,0.6584581648,0.6830836704,0.9953239433121019,0.962585843175174
verPhyloP,Posterior Probability of Top SNV,Correlation Test,1,NA,0.009385273,0.1758082,0.8241917977,0.351616405,0.9953239433121019,0.97516245542677
verPhyloP,Posterior Probability of Top SNV,Correlation Test,2,NA,-0.01678158,0.97779799,0.0222020059,0.044404012,0.9963337217805756,0.8788138883630138
verPhyloP,Posterior Probability of Top SNV,Correlation Test,3,NA,0.005676182,0.23170126,0.7682987418,0.463402516,0.9953239433121019,0.9715217605980068
GerpN,Posterior Probability of Top SNV,Correlation Test,1,NA,-0.01100068,0.8628053,0.1371946745,0.274389349,0.9953239433121019,0.8788138883630138
GerpN,Posterior Probability of Top SNV,Correlation Test,2,NA,-0.01315155,0.942592,0.0574079807,0.1148159615,0.9953239433121019,0.8788138883630138
GerpN,Posterior Probability of Top SNV,Correlation Test,3,NA,-0.01573491,0.9790784,0.0209215864,0.0418431727,0.9963337217805756,0.8788138883630138
GerpS,Posterior Probability of Top SNV,Correlation Test,1,NA,0.002504116,0.40175857,0.59824143,0.80351713,0.9953239433121019,0.962585843175174
GerpS,Posterior Probability of Top SNV,Correlation Test,2,NA,-0.01166144,0.91897784,0.08102216,0.16204431,0.9953239433121019,0.8788138883630138
GerpS,Posterior Probability of Top SNV,Correlation Test,3,NA,-0.001255311,0.56448323,0.43551677,0.87103355,0.9953239433121019,0.93752527858174906
bStatistic,Posterior Probability of Top SNV,Correlation Test,1,NA,-0.008900045,0.80940033,0.1905996713,0.381199343,0.9953239433121019,0.8788138883630138
bStatistic,Posterior Probability of Top SNV,Correlation Test,2,NA,-0.02768148,0.99949867,5.013283e-4,0.001002657,1,0.08100032961428572
bStatistic,Posterior Probability of Top SNV,Correlation Test,3,NA,-0.01833679,0.99058779,0.0094122104,0.018824421,1,0.7200228750000001
LINSIGHT,Posterior Probability of Top SNV,Correlation Test,1,NA,0.00873056,0.19317438,0.8068256,0.3863488,0.9953239433121019,0.97516245542677
LINSIGHT,Posterior Probability of Top SNV,Correlation Test,2,NA,-0.00557681,0.74784445,0.2521555,0.5043111,0.9953239433121019,0.905113484925
LINSIGHT,Posterior Probability of Top SNV,Correlation Test,3,NA,-0.006652425,0.80472584,0.1952742,0.3905483,0.9953239433121019,0.8788138883630138
Funseq.Value,Posterior Probability of Top SNV,Correlation Test,1,NA,-0.021032894,0.55324828,0.44675172,0.89350343,0.9953239433121019,0.9421889383376146
Funseq.Value,Posterior Probability of Top SNV,Correlation Test,2,NA,-0.091309757,0.75984947,0.24015053,0.48030106,0.9953239433121019,0.8979082256274511
Funseq.Value,Posterior Probability of Top SNV,Correlation Test,3,NA,0.304472441,0.01190693,0.98809307,0.02381387,0.8820353733749999,0.9972193900117647
Aloft.Value,Posterior Probability of Top SNV,Correlation Test,1,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Posterior Probability of Top SNV,Correlation Test,2,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Posterior Probability of Top SNV,Correlation Test,3,NA,NA,NA,NA,NA,NA,NA
CpG,Posterior Probability of Top SNV,Correlation Test,1,NA,-0.01697161,0.9541352,0.045864839,0.09172968,0.9953239433121019,0.8788138883630138
CpG,Posterior Probability of Top SNV,Correlation Test,2,NA,-0.02427407,0.9981977,0.0018023,0.0036046,1,0.22648903333333334
CpG,Posterior Probability of Top SNV,Correlation Test,3,NA,-0.01878855,0.9924523,0.007547675,0.01509535,1,0.686321337
GC,Posterior Probability of Top SNV,Correlation Test,1,NA,-0.02429325,0.9921112,0.007888751,0.0157775,1,0.686321337
GC,Posterior Probability of Top SNV,Correlation Test,2,NA,-0.04196138,0.9999998,2.410573e-7,4.821146e-7,1,5.452716126e-5
GC,Posterior Probability of Top SNV,Correlation Test,3,NA,-0.02311291,0.9986029,0.00139706,0.002794121,1,0.1975093575
Fathmm.XF,Posterior Probability of Top SNV,Correlation Test,1,NA,-0.01940596,0.9729247,0.027075309999999998,0.05415061,0.9963337217805756,0.8788138883630138
Fathmm.XF,Posterior Probability of Top SNV,Correlation Test,2,NA,-0.0373892,0.9999962,3.763566e-6,7.527131e-6,1,7.094321910000001e-4
Fathmm.XF,Posterior Probability of Top SNV,Correlation Test,3,NA,-0.04059517,0.9999999,7.955619e-8,1.591124e-7,1,2.24945127225e-5
FIRE Score,Posterior Probability of Top SNV,Correlation Test,1,NA,0.05247913,8.879707e-8,0.999999911,1.775941e-7,3.347649539e-5,1
FIRE Score,Posterior Probability of Top SNV,Correlation Test,2,NA,0.06962205,3.022073e-17,1,6.044146e-17,3.417964563e-14,1
FIRE Score,Posterior Probability of Top SNV,Correlation Test,3,NA,0.04820988,2.193588e-10,1,4.387175e-10,1.240474014e-7,1
ENCFF093VXI,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.01251526,0.70584861,0.2941513923,0.5883027846,0.9953239433121019,0.9223895678560412
ENCFF093VXI,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.01255971,0.2934892,0.7065107994,0.5869784012,0.9953239433121019,0.962585843175174
ENCFF093VXI,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.03366098,0.0726651,0.927334904,0.145330192,0.9953239433121019,0.9846573873182928
ENCFF093VXI,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.03438715,0.06842038,0.9315796217,0.1368407566,0.9953239433121019,0.9846843657649255
ENCFF093VXI,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.03587767,0.937048,0.0629520038,0.1259040075,0.9953239433121019,0.8788138883630138
ENCFF093VXI,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.04230709,0.96445847,0.0355415313,0.0710830626,0.9953239433121019,0.8788138883630138
ENCFF915DFR,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.04726859,0.97959602,0.0204039782,0.040807956,0.9963337217805756,0.8788138883630138
ENCFF915DFR,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.03228857,0.91876639,0.0812336111,0.162467222,0.9953239433121019,0.8788138883630138
ENCFF915DFR,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.01543676,0.25217255,0.7478274456,0.504345109,0.9953239433121019,0.9656689240364881
ENCFF915DFR,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.02798285,0.11304833,0.8869516656,0.226096669,0.9953239433121019,0.97516245542677
ENCFF915DFR,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.01834674,0.78302261,0.2169773883,0.433954777,0.9953239433121019,0.8788138883630138
ENCFF915DFR,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.02322229,0.83901603,0.1609839657,0.321967931,0.9953239433121019,0.8788138883630138
ENCFF776DPQ,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.01740052,0.22584012,0.774159882,0.45168024,0.9953239433121019,0.9715217605980068
ENCFF776DPQ,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.03933148,0.04440426,0.955595735,0.08880853,0.9953239433121019,0.9891901263947369
ENCFF776DPQ,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.01172246,0.3060755,0.693924504,0.61215099,0.9953239433121019,0.962585843175174
ENCFF776DPQ,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.005302397,0.4093076,0.590692403,0.81861519,0.9953239433121019,0.962585843175174
ENCFF776DPQ,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.008115093,0.63535295,0.36464705,0.7292941,0.9953239433121019,0.9290097039344262
ENCFF776DPQ,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.02340705,0.84093401,0.159065989,0.31813198,0.9953239433121019,0.8788138883630138
ENCFF279CYY,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.01707078,0.23015008,0.7698499197,0.460300161,0.9953239433121019,0.9715217605980068
ENCFF279CYY,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.01378072,0.27557609,0.7244239136,0.551152173,0.9953239433121019,0.962585843175174
ENCFF279CYY,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.05016517,0.01496655,0.9850334452,0.02993311,0.8872721928571429,0.9972193900117647
ENCFF279CYY,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.04005063,0.04156062,0.9584393752,0.08312125,0.9953239433121019,0.9891901263947369
ENCFF279CYY,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.00660987,0.61097977,0.3890202304,0.778040461,0.9953239433121019,0.9290097039344262
ENCFF279CYY,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.006007771,0.60110062,0.3988993825,0.797798765,0.9953239433121019,0.9290097039344262
ENCFF340JIF,Posterior Probability of Top SNV,Correlation Test,1,TSS,2.365137e-5,0.49959192,0.5004080799,0.9991838403,0.9953239433121019,0.9527972026378788
ENCFF340JIF,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.003352983,0.44234972,0.5576502818,0.8846994363,0.9953239433121019,0.962585843175174
ENCFF340JIF,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.03706936,0.05438193,0.9456180669,0.1087638661,0.9953239433121019,0.9891901263947369
ENCFF340JIF,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.02702498,0.12119693,0.8788030684,0.2423938633,0.9953239433121019,0.97516245542677
ENCFF340JIF,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.02206893,0.82670379,0.1732962149,0.3465924297,0.9953239433121019,0.8788138883630138
ENCFF340JIF,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.02070889,0.81143643,0.1885635706,0.3771271413,0.9953239433121019,0.8788138883630138
ENCFF313LYI,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.05618819,0.007507438,0.992492562,0.01501488,0.8820353733749999,0.9977858556640001
ENCFF313LYI,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.05504042,0.008603274,0.991396726,0.01720655,0.8820353733749999,0.9975709048985765
ENCFF313LYI,Posterior Probability of Top SNV,Correlation Test,2,TSS,-6.458467e-4,0.511141969,0.488858031,0.97771606,0.9953239433121019,0.9506911254733559
ENCFF313LYI,Posterior Probability of Top SNV,Correlation Test,2,AVE,-0.01039398,0.673480526,0.326519474,0.65303895,0.9953239433121019,0.92355202269525
ENCFF313LYI,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.04724076,0.978081946,0.021918054,0.04383611,0.9963337217805756,0.8788138883630138
ENCFF313LYI,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.04451619,0.971236452,0.028763548,0.0575271,0.9963337217805756,0.8788138883630138
ENCFF831ZHL,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.0294827,0.10108687,0.8989131285,0.202173743,0.9953239433121019,0.9794714202601157
ENCFF831ZHL,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.03059972,0.0927971,0.9072029014,0.1855941972,0.9953239433121019,0.9837454280761265
ENCFF831ZHL,Posterior Probability of Top SNV,Correlation Test,2,TSS,-0.01465255,0.73687676,0.263123236,0.5262464719,0.9953239433121019,0.9172647862436261
ENCFF831ZHL,Posterior Probability of Top SNV,Correlation Test,2,AVE,-0.01876037,0.79144465,0.2085553543,0.4171107085,0.9953239433121019,0.8788138883630138
ENCFF831ZHL,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.02285366,0.83514444,0.1648555615,0.3297111231,0.9953239433121019,0.8788138883630138
ENCFF831ZHL,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.02560424,0.86259288,0.1374071176,0.2748142352,0.9953239433121019,0.8788138883630138
ENCFF039HDL,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.02353306,0.15435592,0.845644081,0.308711839,0.9953239433121019,0.97516245542677
ENCFF039HDL,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.0344915,0.06782645,0.932173545,0.135652909,0.9953239433121019,0.9846843657649255
ENCFF039HDL,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.007486415,0.3730498,0.626950197,0.746099606,0.9953239433121019,0.962585843175174
ENCFF039HDL,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.005355555,0.40841443,0.591585572,0.816828856,0.9953239433121019,0.962585843175174
ENCFF039HDL,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.02391659,0.84614575,0.153854252,0.307708503,0.9953239433121019,0.8788138883630138
ENCFF039HDL,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.02145657,0.8199296,0.180070403,0.360140806,0.9953239433121019,0.8788138883630138
ENCFF028KBY,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.002034177,0.46494757,0.5350524274,0.929895145,0.9953239433121019,0.962585843175174
ENCFF028KBY,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.01572094,0.24826445,0.7517355523,0.496528895,0.9953239433121019,0.966151033694659
ENCFF028KBY,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.03925104,0.04473184,0.9552681565,0.089463687,0.9953239433121019,0.9891901263947369
ENCFF028KBY,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.02721403,0.11955678,0.8804432229,0.239113554,0.9953239433121019,0.97516245542677
ENCFF028KBY,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.02310455,0.83778596,0.1622140429,0.324428086,0.9953239433121019,0.8788138883630138
ENCFF028KBY,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.02249973,0.83137097,0.1686290274,0.337258055,0.9953239433121019,0.8788138883630138
ENCFF309OEW,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.03979965,0.04253581,0.957464188,0.085071624,0.9953239433121019,0.9891901263947369
ENCFF309OEW,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.04423414,0.02780807,0.972191927,0.055616147,0.9953239433121019,0.9932692587506774
ENCFF309OEW,Posterior Probability of Top SNV,Correlation Test,2,TSS,-0.002164517,0.53729207,0.462707927,0.925415853,0.9953239433121019,0.9430645005431655
ENCFF309OEW,Posterior Probability of Top SNV,Correlation Test,2,AVE,-0.00350891,0.5603112,0.439688796,0.879377591,0.9953239433121019,0.9400529835085067
ENCFF309OEW,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.0349636,0.93207689,0.067923109,0.135846219,0.9953239433121019,0.8788138883630138
ENCFF309OEW,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.03789306,0.94700551,0.052994491,0.105988982,0.9953239433121019,0.8788138883630138
ENCFF601YET,Posterior Probability of Top SNV,Correlation Test,1,TSS,-6.79781e-4,0.5117272,0.4882727703,0.9765455406,0.9953239433121019,0.9506911254733559
ENCFF601YET,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.01308416,0.2857293,0.7142707125,0.571458575,0.9953239433121019,0.962585843175174
ENCFF601YET,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.005107636,0.412584,0.5874160206,0.8251679588,0.9953239433121019,0.962585843175174
ENCFF601YET,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.002392709,0.4587898,0.5412102057,0.9175795885,0.9953239433121019,0.962585843175174
ENCFF601YET,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.01805037,0.7792909,0.220709104,0.4414182079,0.9953239433121019,0.8788138883630138
ENCFF601YET,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.02120908,0.8171451,0.1828548628,0.3657097256,0.9953239433121019,0.8788138883630138
ENCFF803DJF,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.01131819,0.68776289,0.312237114,0.62447423,0.9953239433121019,0.9223895678560412
ENCFF803DJF,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.003724177,0.56398029,0.436019714,0.87203943,0.9953239433121019,0.93752527858174906
ENCFF803DJF,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.009278784,0.3440962,0.655903804,0.68819239,0.9953239433121019,0.962585843175174
ENCFF803DJF,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.01251737,0.29411991,0.70588009,0.58823982,0.9953239433121019,0.962585843175174
ENCFF803DJF,Posterior Probability of Top SNV,Correlation Test,3,TSS,0.007613943,0.37270682,0.627293179,0.74541364,0.9953239433121019,0.962585843175174
ENCFF803DJF,Posterior Probability of Top SNV,Correlation Test,3,AVE,0.01554095,0.25374017,0.746259835,0.50748033,0.9953239433121019,0.9656689240364881
ENCFF775CVC,Posterior Probability of Top SNV,Correlation Test,1,TSS,0.02784095,0.11423018,0.8857698,0.2284603585,0.9953239433121019,0.97516245542677
ENCFF775CVC,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.0434292,0.03011078,0.9698892,0.0602215627,0.9953239433121019,0.9923090266166364
ENCFF775CVC,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.003394144,0.44164703,0.558353,0.8832940548,0.9953239433121019,0.962585843175174
ENCFF775CVC,Posterior Probability of Top SNV,Correlation Test,2,AVE,-0.005501862,0.59404136,0.4059586,0.8119172824,0.9953239433121019,0.9316793025
ENCFF775CVC,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.03139072,0.90970685,0.09029315,0.1805863096,0.9953239433121019,0.8788138883630138
ENCFF775CVC,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.02732842,0.87811337,0.1218866,0.2437732636,0.9953239433121019,0.8788138883630138
ENCFF600UCV,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.01298776,0.71285162,0.287148375,0.57429675,0.9953239433121019,0.9174147235169492
ENCFF600UCV,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.006869878,0.61681285,0.383187152,0.766374303,0.9953239433121019,0.9290097039344262
ENCFF600UCV,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.0325212,0.0797299,0.920270097,0.159459807,0.9953239433121019,0.9846573873182928
ENCFF600UCV,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.02896546,0.10510321,0.89489679,0.210206421,0.9953239433121019,0.9779017096521739
ENCFF600UCV,Posterior Probability of Top SNV,Correlation Test,3,TSS,-0.02456843,0.85264645,0.147353554,0.294707108,0.9953239433121019,0.8788138883630138
ENCFF600UCV,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.01969961,0.7995876,0.200412398,0.400824796,0.9953239433121019,0.8788138883630138
ENCFF839SCO,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.02921695,0.89686377,0.103136232,0.20627246,0.9953239433121019,0.8788138883630138
ENCFF839SCO,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.02480859,0.85839112,0.141608876,0.28321775,0.9953239433121019,0.8788138883630138
ENCFF839SCO,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.01909678,0.20440288,0.795597122,0.40880576,0.9953239433121019,0.9742938528596112
ENCFF839SCO,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.02109397,0.18077894,0.81922106,0.36155788,0.9953239433121019,0.97516245542677
ENCFF839SCO,Posterior Probability of Top SNV,Correlation Test,3,TSS,0.001004982,0.48290802,0.517091976,0.96581605,0.9953239433121019,0.9622462887142857
ENCFF839SCO,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.003161771,0.55362706,0.446372939,0.89274588,0.9953239433121019,0.9421889383376146
ENCFF557SNT,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.01757727,0.7764512,0.2235487657,0.4470975313,0.9953239433121019,0.8788138883630138
ENCFF557SNT,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.004373178,0.5750076,0.4249924454,0.8499848908,0.9953239433121019,0.9316793025
ENCFF557SNT,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.02014849,0.1917417,0.8082582788,0.3834834424,0.9953239433121019,0.97516245542677
ENCFF557SNT,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.02230118,0.1673651,0.8326348847,0.3347302305,0.9953239433121019,0.97516245542677
ENCFF557SNT,Posterior Probability of Top SNV,Correlation Test,3,TSS,0.008588905,0.3570814,0.6429185516,0.7141628968,0.9953239433121019,0.962585843175174
ENCFF557SNT,Posterior Probability of Top SNV,Correlation Test,3,AVE,-0.006681538,0.6121511,0.3878489364,0.7756978727,0.9953239433121019,0.9290097039344262
ENCFF344JQP,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.02316938,0.84187488,0.1581251212,0.316250242,0.9953239433121019,0.8788138883630138
ENCFF344JQP,Posterior Probability of Top SNV,Correlation Test,1,AVE,-0.02304342,0.84055551,0.1594444886,0.318888977,0.9953239433121019,0.8788138883630138
ENCFF344JQP,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.05252393,0.01150733,0.9884926688,0.023014662,0.8820353733749999,0.9972193900117647
ENCFF344JQP,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.05314907,0.01071604,0.9892839572,0.021432086,0.8820353733749999,0.9972193900117647
ENCFF344JQP,Posterior Probability of Top SNV,Correlation Test,3,TSS,0.01688564,0.23572543,0.7642745666,0.471450867,0.9953239433121019,0.9715217605980068
ENCFF344JQP,Posterior Probability of Top SNV,Correlation Test,3,AVE,0.01507693,0.26012014,0.7398798611,0.520240278,0.9953239433121019,0.9656689240364881
ENCFF535BIH,Posterior Probability of Top SNV,Correlation Test,1,TSS,-0.004763237,0.5816076,0.418392439,0.83678488,0.9953239433121019,0.9316793025
ENCFF535BIH,Posterior Probability of Top SNV,Correlation Test,1,AVE,0.01442412,0.2663581,0.733641907,0.53271619,0.9953239433121019,0.962585843175174
ENCFF535BIH,Posterior Probability of Top SNV,Correlation Test,2,TSS,0.007155698,0.3784772,0.621522829,0.75695434,0.9953239433121019,0.962585843175174
ENCFF535BIH,Posterior Probability of Top SNV,Correlation Test,2,AVE,0.01075451,0.3209162,0.679083779,0.64183244,0.9953239433121019,0.962585843175174
