ANNOTATION,POTENTIAL_SET,TYPE,GREATER,LESS,TWO_SIDED,N_MATCH,N_NONMATCH,GREATER.ADJ,LESS.ADJ
Enformer:ENCFF898IWR,2,AVE,2.3276319754694763e-5,0.999976725167861,4.6552639509389526e-5,2515,3641,6.329819328974547e-5,1
Enformer:ENCFF898IWR,2,TSS,1.559697870285747e-5,0.9999844040385796,3.119395740571494e-5,2515,3641,4.421743462260093e-5,1
Enformer:ENCFF898IWR,3,AVE,0.01394707556102791,0.98605359104518,0.02789415112205582,1655,3919,0.01991937491965447,1
Enformer:ENCFF898IWR,3,TSS,0.00933788765630545,0.9906625827916624,0.0186757753126109,1655,3919,0.014025383579139577,1
Enformer:ENCFF399SZY,1,AVE,2.3462618275789175e-11,0.9999999999765392,4.692523655157835e-11,4492,2833,8.06260882568028e-11,1
Enformer:ENCFF399SZY,1,TSS,1.970696429199086e-12,0.9999999999980296,3.941392858398171e-12,4492,2833,8.59526827196832e-12,1
Enformer:ENCFF399SZY,2,AVE,1.348573191334492e-4,0.9998651504803444,2.697146382668984e-4,2515,3641,2.706693803492591e-4,1
Enformer:ENCFF399SZY,2,TSS,2.4363401830451215e-4,0.9997563795418584,4.872680366090243e-4,2515,3641,4.574188356909218e-4,1
Enformer:ENCFF399SZY,3,AVE,0.01049945676015635,0.989501064420758,0.02099891352031271,1655,3919,0.01562756392800567,1
Enformer:ENCFF399SZY,3,TSS,0.01278461016842317,0.9872160081723476,0.02556922033684635,1655,3919,0.018398157272832328,1
Enformer:ENCFF806TFL,1,AVE,2.824148917410373e-11,0.9999999999717608,5.6482978348207445e-11,4492,2833,9.588577462105877e-11,1
Enformer:ENCFF806TFL,1,TSS,1.083422666707976e-11,0.9999999999891668,2.166845333415952e-11,4492,2833,3.937824692457836e-11,1
Enformer:ENCFF806TFL,2,AVE,0.00130446935731539,0.9986955945655496,0.00260893871463079,2515,3641,0.0021102257506357383,1
Enformer:ENCFF806TFL,2,TSS,4.584839556383775e-4,0.9995415404533704,9.169679112767552e-4,2515,3641,7.925622038017075e-4,1
Enformer:ENCFF806TFL,3,AVE,0.0560139994383706,0.943988115572904,0.1120279988767412,1655,3919,0.061849927325328395,1
Enformer:ENCFF806TFL,3,TSS,0.02719318409167226,0.972807990950512,0.05438636818334453,1655,3919,0.03422538375133889,1
Enformer:ENCFF702MTT,1,AVE,7.16530685866476e-13,0.9999999999992836,1.433061371732952e-12,4492,2833,3.693389989875381e-12,1
Enformer:ENCFF702MTT,1,TSS,2.8679726293177584e-13,0.9999999999997132,5.735945258635517e-13,4492,2833,1.861219339349597e-12,1
Enformer:ENCFF702MTT,2,AVE,7.83108300969367e-5,0.999921693851348,1.566216601938734e-4,2515,3641,1.7003539858597284e-4,1
Enformer:ENCFF702MTT,2,TSS,1.1273364120983812e-4,0.999887272951574,2.2546728241967624e-4,2515,3641,2.2951516899812646e-4,1
Enformer:ENCFF702MTT,3,AVE,0.01324487117695217,0.9867557663623818,0.02648974235390434,1655,3919,0.018988222395276564,1
Enformer:ENCFF702MTT,3,TSS,0.01174422831295981,0.9882563462289962,0.02348845662591962,1655,3919,0.017140225105400805,1
Enformer:ENCFF851GCH,1,AVE,6.364316102708989e-13,0.9999999999993636,1.2728632205417977e-12,4492,2833,3.3883260377802786e-12,1
Enformer:ENCFF851GCH,1,TSS,6.94741774387087e-13,0.9999999999993052,1.3894835487741737e-12,4492,2833,3.630586046797035e-12,1
Enformer:ENCFF851GCH,2,AVE,3.132917736477353e-5,0.9999686727939072,6.265835472954706e-5,2515,3641,8.186010859827922e-5,1
Enformer:ENCFF851GCH,2,TSS,5.3151382165493065e-5,0.9999468518667556,1.0630276433098612e-4,2515,3641,1.2479020160594025e-4,1
Enformer:ENCFF851GCH,3,AVE,0.0186995892306966,0.9813012677615864,0.0373991784613932,1655,3919,0.02530469473461807,1
Enformer:ENCFF851GCH,3,TSS,0.01748600749752891,0.9825148018167952,0.03497201499505782,1655,3919,0.023977185613298407,1
Enformer:ENCFF647IAI,1,AVE,1.2287489595813073e-12,0.9999999999987712,2.457497919162615e-12,4492,2833,5.8131946140771225e-12,1
Enformer:ENCFF647IAI,1,TSS,3.9617951079406313e-13,0.999999999999604,7.923590215881263e-13,4492,2833,2.3399352356274355e-12,1
Enformer:ENCFF647IAI,2,AVE,3.7612009299953973e-5,0.999962390334124,7.522401859990795e-5,2515,3641,9.499335979097507e-5,1
Enformer:ENCFF647IAI,2,TSS,1.0265696117178144e-4,0.9998973490767094,2.0531392234356287e-4,2515,3641,2.1282082992468034e-4,1
Enformer:ENCFF647IAI,3,AVE,0.02554213727897204,0.9744589779195978,0.05108427455794409,1655,3919,0.03247173057663037,1
Enformer:ENCFF647IAI,3,TSS,0.01504892725701388,0.9849517844099775,0.03009785451402777,1655,3919,0.021162054999576727,1
Enformer:ENCFF951RXW,1,AVE,2.0653826943193722e-13,0.9999999999997936,4.1307653886387443e-13,4492,2833,1.4730465253824956e-12,1
Enformer:ENCFF951RXW,1,TSS,1.532254523355682e-12,0.999999999998468,3.064509046711364e-12,4492,2833,6.950306517941372e-12,1
Enformer:ENCFF951RXW,2,AVE,1.0840619406999155e-4,0.9998916001608456,2.168123881399831e-4,2515,3641,2.2270402912204787e-4,1
Enformer:ENCFF951RXW,2,TSS,3.1399183978680337e-4,0.999686025334643,6.279836795736067e-4,2515,3641,5.678895475569936e-4,1
Enformer:ENCFF951RXW,3,AVE,0.02604421615038655,0.9739569172712388,0.0520884323007731,1655,3919,0.032852214810387484,1
Enformer:ENCFF951RXW,3,TSS,0.0329586659568027,0.9670427122337432,0.0659173319136054,1655,3919,0.04031836806366155,1
Enformer:ENCFF916XGL,1,AVE,2.91841148638401e-11,0.999999999970818,5.83682297276802e-11,4492,2833,9.879040673311843e-11,1
Enformer:ENCFF916XGL,1,TSS,1.4650401371243252e-11,0.9999999999853508,2.9300802742486503e-11,4492,2833,5.175562353579392e-11,1
Enformer:ENCFF916XGL,2,AVE,0.00165965942986134,0.9983404202080248,0.00331931885972269,2515,3641,0.002665798574309858,1
Enformer:ENCFF916XGL,2,TSS,0.00215726059436019,0.9978428404707088,0.00431452118872039,2515,3641,0.003426237414572066,1
Enformer:ENCFF916XGL,3,AVE,0.04872533841216402,0.9512765551946016,0.09745067682432804,1655,3919,0.055254533759393994,1
Enformer:ENCFF916XGL,3,TSS,0.04774457037856538,0.9522572925185364,0.09548914075713076,1655,3919,0.05430525858504829,1
Enformer:ENCFF870HVW,1,AVE,3.5211057511869893e-13,0.999999999999648,7.04221150237398e-13,4492,2833,2.158342660457322e-12,1
Enformer:ENCFF870HVW,1,TSS,1.4968387631346618e-12,0.9999999999985032,2.9936775262693236e-12,4492,2833,6.816928342950628e-12,1
Enformer:ENCFF870HVW,2,AVE,7.031263608458706e-6,0.9999929692128716,1.4062527216917411e-5,2515,3641,2.1262541151979124e-5,1
Enformer:ENCFF870HVW,2,TSS,6.775366223789129e-5,0.9999322504221106,1.3550732447578258e-4,2515,3641,1.5124537987749748e-4,1
Enformer:ENCFF870HVW,3,AVE,0.0133793435046836,0.9866212996216164,0.0267586870093672,1655,3919,0.019156787290796975,1
Enformer:ENCFF870HVW,3,TSS,0.02006329027081485,0.9799376195031908,0.0401265805416297,1655,3919,0.026781317861731716,1
Enformer:ENCFF103EJS,1,AVE,5.529427724088739e-13,0.9999999999994472,1.105885544817748e-12,4492,2833,3.0001775306778134e-12,1
Enformer:ENCFF103EJS,1,TSS,1.5294891822058134e-11,0.9999999999847063,3.058978364411627e-11,4492,2833,5.386461902550908e-11,1
Enformer:ENCFF103EJS,2,AVE,1.370324706155426e-5,0.999986297652474,2.740649412310852e-5,2515,3641,3.924111658535993e-5,1
Enformer:ENCFF103EJS,2,TSS,4.101140697857279e-5,0.9999589911362043,8.202281395714558e-5,2515,3641,1.0088272345705323e-4,1
Enformer:ENCFF103EJS,3,AVE,0.03988199215432053,0.9601196189100326,0.07976398430864105,1655,3919,0.046721259403925075,1
Enformer:ENCFF103EJS,3,TSS,0.02056807510677105,0.9794328540718646,0.04113615021354211,1655,3919,0.027281601206272037,1
Enformer:ENCFF373KCT,1,AVE,3.697609821174518e-12,0.9999999999963028,7.395219642349036e-12,4492,2833,1.452810607820682e-11,1
Enformer:ENCFF373KCT,1,TSS,2.2964358109358167e-12,0.9999999999977036,4.592871621871633e-12,4492,2833,9.769490280682485e-12,1
Enformer:ENCFF373KCT,2,AVE,2.6690229696041803e-5,0.9999733114639838,5.3380459392083606e-5,2515,3641,7.155253067449505e-5,1
Enformer:ENCFF373KCT,2,TSS,4.023768364019986e-5,0.9999597648143136,8.047536728039972e-5,2515,3641,9.941074781696436e-5,1
Enformer:ENCFF373KCT,3,AVE,0.02204725889044819,0.9779537264927082,0.04409451778089639,1655,3919,0.028803676937521023,1
Enformer:ENCFF373KCT,3,TSS,0.02019053922601672,0.979810375476853,0.04038107845203345,1655,3919,0.02687332333603634,1
Enformer:ENCFF821PRO,1,AVE,7.498904013932984e-13,0.9999999999992502,1.4997808027865968e-12,4492,2833,3.813344014260091e-12,1
Enformer:ENCFF821PRO,1,TSS,3.0079832988132783e-13,0.9999999999996992,6.015966597626557e-13,4492,2833,1.927148621951558e-12,1
Enformer:ENCFF821PRO,2,AVE,2.547575193125163e-4,0.9997452566168192,5.095150386250326e-4,2515,3641,4.7359840475474344e-4,1
Enformer:ENCFF821PRO,2,TSS,4.035867993396326e-4,0.9995964348858888,8.071735986792652e-4,2515,3641,7.062768988443571e-4,1
Enformer:ENCFF821PRO,3,AVE,0.03479091383854899,0.9652105271333322,0.06958182767709797,1655,3919,0.04198681558787488,1
Enformer:ENCFF821PRO,3,TSS,0.01442859308402976,0.9855720932748354,0.02885718616805952,1655,3919,0.020494092795348105,1
Enformer:ENCFF916YVI,1,AVE,3.627633966985212e-13,0.9999999999996372,7.255267933970424e-13,4492,2833,2.199859314738626e-12,1
Enformer:ENCFF916YVI,1,TSS,8.156526898457768e-14,0.9999999999999184,1.6313053796915536e-13,4492,2833,7.61585697162555e-13,1
Enformer:ENCFF916YVI,2,AVE,1.7056238612894853e-4,0.9998294473324872,3.4112477225789706e-4,2515,3641,3.3006441274782873e-4,1
Enformer:ENCFF916YVI,2,TSS,2.629133856381578e-4,0.9997371011718535,5.258267712763156e-4,2515,3641,4.8716303809423354e-4,1
Enformer:ENCFF916YVI,3,AVE,0.01831941061993927,0.981681431513265,0.03663882123987855,1655,3919,0.024819846646369333,1
Enformer:ENCFF916YVI,3,TSS,0.03447793546568305,0.9655234949097504,0.06895587093136611,1655,3919,0.041771344891115995,1
Enformer:ENCFF872HOJ,1,AVE,1.7096448926486156e-14,0.9999999999999828,3.419289785297231e-14,4492,2833,3.0292770441617657e-13,1
Enformer:ENCFF872HOJ,1,TSS,8.761016500936457e-14,0.9999999999999124,1.752203300187291e-13,4492,2833,7.947994169649553e-13,1
Enformer:ENCFF872HOJ,2,AVE,3.227519654781847e-5,0.9999677268310838,6.455039309563694e-5,2515,3641,8.375302719731383e-5,1
Enformer:ENCFF872HOJ,2,TSS,2.520917369054582e-4,0.9997479222612784,5.041834738109165e-4,2515,3641,4.7018425929406187e-4,1
Enformer:ENCFF872HOJ,3,AVE,0.01619720809190879,0.983803549925874,0.03239441618381759,1655,3919,0.02248180413246581,1
Enformer:ENCFF872HOJ,3,TSS,0.01685836328706621,0.983142421171173,0.03371672657413243,1655,3919,0.023257158111354113,1
Enformer:ENCFF683NGY,1,AVE,9.21459685510617e-13,0.9999999999990786,1.842919371021234e-12,4492,2833,4.578685298255165e-12,1
Enformer:ENCFF683NGY,1,TSS,6.5002950191842305e-12,0.9999999999935002,1.300059003836846e-11,4492,2833,2.4327836804471677e-11,1
Enformer:ENCFF683NGY,2,AVE,1.3066874290957193e-4,0.9998693388292478,2.6133748581914386e-4,2515,3641,2.6319423527434207e-4,1
Enformer:ENCFF683NGY,2,TSS,3.277612063423697e-4,0.9996722566680754,6.555224126847394e-4,2515,3641,5.871741042531552e-4,1
Enformer:ENCFF683NGY,3,AVE,0.02112201968363619,0.978878930598306,0.04224403936727239,1655,3919,0.027882308070213416,1
Enformer:ENCFF683NGY,3,TSS,0.02532057286403079,0.9746805341350986,0.05064114572806159,1655,3919,0.0322986834958503,1
Enformer:ENCFF641QFU,1,AVE,2.1356302066309088e-12,0.9999999999978646,4.2712604132618175e-12,4492,2833,9.208382716043538e-12,1
Enformer:ENCFF641QFU,1,TSS,4.2943249980977754e-13,0.9999999999995706,8.588649996195552e-13,4492,2833,2.497315152739937e-12,1
Enformer:ENCFF641QFU,2,AVE,1.0214847553244736e-5,0.999989785832612,2.042969510648947e-5,2515,3641,2.985473485922559e-5,1
Enformer:ENCFF641QFU,2,TSS,1.009317636885886e-4,0.9998990741788252,2.018635273771772e-4,2515,3641,2.100121468309348e-4,1
Enformer:ENCFF641QFU,3,AVE,0.04146180622561715,0.9585398565106538,0.0829236124512343,1655,3919,0.04807534586896712,1
Enformer:ENCFF641QFU,3,TSS,0.03042157460901506,0.96957971541612,0.06084314921803013,1655,3919,0.03760669027106322,1
Enformer:ENCFF732LDY,1,AVE,1.797200157680796e-13,0.9999999999998204,3.594400315361592e-13,4492,2833,1.3148548250387244e-12,1
Enformer:ENCFF732LDY,1,TSS,5.009008095630236e-13,0.9999999999994992,1.0018016191260472e-12,4492,2833,2.7981355568693043e-12,1
Enformer:ENCFF732LDY,2,AVE,1.7495779915073256e-6,0.9999982505479824,3.499155983014651e-6,2515,3641,5.480722216489799e-6,1
Enformer:ENCFF732LDY,2,TSS,5.717202253223844e-6,0.9999942831888576,1.1434404506447688e-5,2515,3641,1.7522452311231996e-5,1
Enformer:ENCFF732LDY,3,AVE,0.00761638106477408,0.9923840123500874,0.01523276212954816,1655,3919,0.011577715988543976,1
Enformer:ENCFF732LDY,3,TSS,0.00954194658181703,0.9904585328251296,0.01908389316363407,1655,3919,0.014275154912639199,1
Enformer:ENCFF564YOV,1,AVE,3.70248911516911e-12,0.999999999996298,7.40497823033822e-12,4492,2833,1.452810607820682e-11,1
Enformer:ENCFF564YOV,1,TSS,1.6217931447091913e-12,0.9999999999983784,3.243586289418383e-12,4492,2833,7.280787931630041e-12,1
Enformer:ENCFF564YOV,2,AVE,1.1207094845941849e-5,0.9999887936480512,2.2414189691883697e-5,2515,3641,3.258678347512322e-5,1
Enformer:ENCFF564YOV,2,TSS,7.07066181948417e-5,0.9999292976337508,1.414132363896834e-4,2515,3641,1.5691057736389526e-4,1
Enformer:ENCFF564YOV,3,AVE,0.01067030450908511,0.9893302240520234,0.02134060901817022,1655,3919,0.01579660972177449,1
Enformer:ENCFF564YOV,3,TSS,0.00940332471341655,0.990597148597676,0.0188066494268331,1655,3919,0.014104987070124824,1
Enformer:ENCFF027PQW,1,AVE,1.7633608567880835e-13,0.9999999999998236,3.526721713576167e-13,4492,2833,1.3148548250387244e-12,1
Enformer:ENCFF027PQW,1,TSS,9.218503020522554e-14,0.999999999999908,1.8437006041045108e-13,4492,2833,8.10370730641285e-13,1
Enformer:ENCFF027PQW,2,AVE,1.6047240783473182e-4,0.9998395367720022,3.2094481566946365e-4,2515,3641,3.13211205653332e-4,1
Enformer:ENCFF027PQW,2,TSS,2.5123673040083834e-4,0.9997487772231072,5.024734608016767e-4,2515,3641,4.693615358724064e-4,1
Enformer:ENCFF027PQW,3,AVE,0.02310251082841267,0.9768985141294791,0.04620502165682535,1655,3919,0.029872573864789018,1
Enformer:ENCFF027PQW,3,TSS,0.01617886892969525,0.9838218883839244,0.03235773785939051,1655,3919,0.02248180413246581,1
Enformer:ENCFF249CGE,1,AVE,1.2247325570031043e-14,0.9999999999999878,2.4494651140062093e-14,4492,2833,2.394563309726759e-13,1
Enformer:ENCFF249CGE,1,TSS,1.0404955577149208e-14,0.9999999999999896,2.0809911154298415e-14,4492,2833,2.1850406712013335e-13,1
Enformer:ENCFF249CGE,2,AVE,8.09274543884345e-6,0.9999919077994126,1.61854908776869e-5,2515,3641,2.421417764551048e-5,1
Enformer:ENCFF249CGE,2,TSS,2.4622532639083964e-5,0.999975379036429,4.924506527816793e-5,2515,3641,6.663950361031317e-5,1
Enformer:ENCFF249CGE,3,AVE,0.01902935779559412,0.980971512073386,0.03805871559118824,1655,3919,0.025567881208772195,1
Enformer:ENCFF249CGE,3,TSS,0.00947908491192645,0.9905213917324532,0.0189581698238529,1655,3919,0.014199844504788103,1
Enformer:ENCFF357OHD,1,AVE,5.7834235560263764e-15,0.9999999999999942,1.1566847112052751e-14,4492,2833,1.7598207585957148e-13,1
Enformer:ENCFF357OHD,1,TSS,1.9359269829431e-14,0.9999999999999808,3.8718539658862e-14,4492,2833,3.2540706628168724e-13,1
Enformer:ENCFF357OHD,2,AVE,0.00159291792187225,0.9984071587951404,0.0031858358437445,2515,3641,0.0025622254232668534,1
Enformer:ENCFF357OHD,2,TSS,0.00155189226998521,0.998448182648184,0.00310378453997042,2515,3641,0.002499781014436404,1
Enformer:ENCFF357OHD,3,AVE,0.05519701530296066,0.9448050754079304,0.11039403060592132,1655,3919,0.06106674668639746,1
Enformer:ENCFF357OHD,3,TSS,0.03292209575471137,0.9670792812321408,0.06584419150942275,1655,3919,0.040317123742810684,1
Enformer:ENCFF655JEP,1,AVE,4.81695283184707e-13,0.9999999999995184,9.63390566369414e-13,4492,2833,2.7176241349823763e-12,1
Enformer:ENCFF655JEP,1,TSS,1.7517775603551751e-13,0.9999999999998248,3.50355512071035e-13,4492,2833,1.3148548250387244e-12,1
Enformer:ENCFF655JEP,2,AVE,1.2732609812091697e-6,0.9999987268318882,2.5465219624183393e-6,2515,3641,3.9996619188121845e-6,1
Enformer:ENCFF655JEP,2,TSS,1.3406993862142427e-5,0.9999865938871456,2.6813987724284855e-5,2515,3641,3.848995199916333e-5,1
Enformer:ENCFF655JEP,3,AVE,0.01187990052147027,0.9881206797273516,0.02375980104294055,1655,3919,0.017293719115978545,1
Enformer:ENCFF655JEP,3,TSS,0.00442424304212356,0.995575999922682,0.00884848608424713,1655,3919,0.006910594503812833,1
Enformer:ENCFF335BBU,1,AVE,8.045983693771848e-15,0.999999999999992,1.6091967387543697e-14,4492,2833,1.9835098932037555e-13,1
Enformer:ENCFF335BBU,1,TSS,2.8058728010020333e-14,0.999999999999972,5.6117456020040666e-14,4492,2833,4.2424796751150744e-13,1
Enformer:ENCFF335BBU,2,AVE,1.411008791585109e-5,0.9999858908369932,2.822017583170218e-5,2515,3641,4.0304382107242154e-5,1
Enformer:ENCFF335BBU,2,TSS,1.219984108398614e-5,0.9999878009643024,2.439968216797228e-5,2515,3641,3.529239742153133e-5,1
Enformer:ENCFF335BBU,3,AVE,0.01127681678411862,0.9887237377762432,0.02255363356823724,1655,3919,0.016586135192205597,1
Enformer:ENCFF335BBU,3,TSS,0.00484904641168487,0.9951512172560792,0.00969809282336974,1655,3919,0.007532628261439237,1
Enformer:ENCFF388KAP,1,AVE,3.725173429445971e-12,0.9999999999962752,7.450346858891942e-12,4492,2833,1.4566712651695625e-11,1
Enformer:ENCFF388KAP,1,TSS,2.632272673271573e-13,0.9999999999997368,5.264545346543146e-13,4492,2833,1.7456124043800957e-12,1
Enformer:ENCFF388KAP,2,AVE,1.2824430047523726e-5,0.9999871764145876,2.5648860095047452e-5,2515,3641,3.6910923030182503e-5,1
Enformer:ENCFF388KAP,2,TSS,5.591910350951766e-6,0.9999944084725956,1.1183820701903533e-5,2515,3641,1.718489522487616e-5,1
Enformer:ENCFF388KAP,3,AVE,0.00576916727903357,0.9942311404635936,0.01153833455806714,1655,3919,0.008876846261091002,1
Enformer:ENCFF388KAP,3,TSS,0.00439596029389151,0.9956042812728382,0.00879192058778302,1655,3919,0.006875888238997203,1
Enformer:ENCFF239BIV,1,AVE,9.367266248335943e-10,0.9999999990633396,1.8734532496671886e-9,4492,2833,3.00920111207166e-9,1
Enformer:ENCFF239BIV,1,TSS,3.4445139306861733e-10,0.9999999996555736,6.889027861372347e-10,4492,2833,1.1128429622216868e-9,1
Enformer:ENCFF239BIV,2,AVE,9.211786947639937e-5,0.99990788758436,1.8423573895279873e-4,2515,3641,1.9380642669060647e-4,1
Enformer:ENCFF239BIV,2,TSS,5.365747871864197e-4,0.9994634534472184,0.00107314957437283,2515,3641,9.12257584211994e-4,1
Enformer:ENCFF239BIV,3,AVE,0.03569310788541945,0.964308363729626,0.07138621577083891,1655,3919,0.04283172946250333,1
Enformer:ENCFF239BIV,3,TSS,0.04563398792460341,0.9543678084557954,0.09126797584920684,1655,3919,0.05227165889545481,1
Enformer:ENCFF878TJY,1,AVE,7.323832962581687e-11,0.9999999999267672,1.464766592516337e-10,4492,2833,2.4073120520485893e-10,1
Enformer:ENCFF878TJY,1,TSS,2.0498916981593428e-10,0.999999999795026,4.0997833963186856e-10,4492,2833,6.660679615222621e-10,1
Enformer:ENCFF878TJY,2,AVE,2.2429241447012403e-4,0.9997757201386108,4.4858482894024807e-4,2515,3641,4.232073178188364e-4,1
Enformer:ENCFF878TJY,2,TSS,0.00119208039266881,0.9988079784725856,0.00238416078533762,2515,3641,0.0019339329975485416,1
Enformer:ENCFF878TJY,3,AVE,0.03245128732891426,0.9675500733433204,0.06490257465782853,1655,3919,0.0398265799036675,1
Enformer:ENCFF878TJY,3,TSS,0.03014048176589821,0.9698607982672174,0.06028096353179643,1655,3919,0.037313653190533376,1
Enformer:ENCFF720RCP,1,AVE,2.398011505222371e-13,0.9999999999997602,4.796023010444742e-13,4492,2833,1.6381596668205834e-12,1
Enformer:ENCFF720RCP,1,TSS,1.3809680326321945e-13,0.999999999999862,2.761936065264389e-13,4492,2833,1.110650885819084e-12,1
Enformer:ENCFF720RCP,2,AVE,0.00130725279414609,0.9986928112534058,0.00261450558829218,2515,3641,0.0021117160520821455,1
Enformer:ENCFF720RCP,2,TSS,0.00110059855554286,0.9988994561580076,0.00220119711108572,2515,3641,0.0017906438478990001,1
Enformer:ENCFF720RCP,3,AVE,0.02542203389968641,0.9745790768140372,0.05084406779937282,1655,3919,0.03239167015982515,1
Enformer:ENCFF720RCP,3,TSS,0.02402240523661736,0.97597865403065,0.04804481047323473,1655,3919,0.03085097116457994,1
Enformer:ENCFF087OWB,1,AVE,3.662561963866102e-14,0.9999999999999634,7.325123927732206e-14,4492,2833,4.829471240725768e-13,1
Enformer:ENCFF087OWB,1,TSS,6.036331518177213e-15,0.999999999999994,1.2072663036354426e-14,4492,2833,1.7598207585957148e-13,1
Enformer:ENCFF087OWB,2,AVE,2.9896164550656187e-4,0.9997010547630932,5.979232910131237e-4,2515,3641,5.450522604573009e-4,1
Enformer:ENCFF087OWB,2,TSS,1.438549483175341e-4,0.9998561533378088,2.877098966350682e-4,2515,3641,2.850134326161302e-4,1
Enformer:ENCFF087OWB,3,AVE,0.02758326809967042,0.9724179209826138,0.05516653619934085,1655,3919,0.034639452962376804,1
Enformer:ENCFF087OWB,3,TSS,0.09822366878211106,0.9017795771892212,0.1964473375642221,1655,3919,0.10371102457999436,1
Enformer:ENCFF636KMF,1,AVE,3.1933820482162864e-14,0.999999999999968,6.386764096432571e-14,4492,2833,4.583918028705403e-13,1
Enformer:ENCFF636KMF,1,TSS,4.959806380062397e-15,0.999999999999995,9.919612760124794e-15,4492,2833,1.6542413044090465e-13,1
Enformer:ENCFF636KMF,2,AVE,1.5239488375366376e-4,0.9998476138622616,3.047897675073275e-4,2515,3641,3.000274273900255e-4,1
Enformer:ENCFF636KMF,2,TSS,4.73737616918892e-4,0.9995262875421014,9.47475233837784e-4,2515,3641,8.176841059147999e-4,1
Enformer:ENCFF636KMF,3,AVE,0.02298030024469424,0.9770207201450845,0.04596060048938848,1655,3919,0.029816545168745157,1
Enformer:ENCFF636KMF,3,TSS,0.05029017115217558,0.94971177051776,0.10058034230435116,1655,3919,0.05635282024364339,1
Enformer:ENCFF171MDW,1,AVE,6.588416986501457e-16,0.9999999999999992,1.3176833973002913e-15,4492,2833,5.751900650636068e-14,1
Enformer:ENCFF171MDW,1,TSS,4.817020437856532e-18,1,9.634040875713064e-18,4492,2833,2.7312505882646538e-15,1
Enformer:ENCFF171MDW,2,AVE,3.3673034227248004e-4,0.9996632879865092,6.734606845449601e-4,2515,3641,5.975777905117252e-4,1
Enformer:ENCFF171MDW,2,TSS,3.3368553514675115e-4,0.9996663326389684,6.673710702935023e-4,2515,3641,5.94033590041469e-4,1
Enformer:ENCFF171MDW,3,AVE,0.0489569553232058,0.9510449451595696,0.0979139106464116,1655,3919,0.055296003323222494,1
Enformer:ENCFF171MDW,3,TSS,0.04151723356034034,0.9584844309081414,0.08303446712068069,1655,3919,0.048090442142416694,1
Enformer:ENCFF039JOT,1,AVE,3.130936997755562e-16,0.9999999999999996,6.261873995511124e-16,4492,2833,3.944980617172008e-14,1
Enformer:ENCFF039JOT,1,TSS,8.459959759278377e-15,0.9999999999999916,1.6919919518556754e-14,4492,2833,2.0125673218254807e-13,1
Enformer:ENCFF039JOT,2,AVE,0.00103979296778892,0.998960258967636,0.00207958593557784,2515,3641,0.0016941454388974648,1
Enformer:ENCFF039JOT,2,TSS,2.98932773179753e-4,0.9997010836334655,5.97865546359506e-4,2515,3641,5.450522604573009e-4,1
Enformer:ENCFF039JOT,3,AVE,0.0307646784085685,0.9692366235475112,0.061529356817137,1655,3919,0.037962073248440344,1
Enformer:ENCFF039JOT,3,TSS,0.01828961790771708,0.981711223023855,0.03657923581543416,1655,3919,0.024809122855683215,1
Enformer:ENCFF583MDQ,1,AVE,3.9225046652989216e-11,0.999999999960778,7.845009330597843e-11,4492,2833,1.308270673661464e-10,1
Enformer:ENCFF583MDQ,1,TSS,6.229594270039336e-11,0.9999999999377088,1.2459188540078672e-10,4492,2833,2.0535929948327347e-10,1
Enformer:ENCFF583MDQ,2,AVE,3.343191346321748e-5,0.9999665701828776,6.686382692643496e-5,2515,3641,8.635943022161417e-5,1
Enformer:ENCFF583MDQ,2,TSS,4.316457215757558e-5,0.9999568380971036,8.632914431515116e-5,2515,3641,1.0549272591959204e-4,1
Enformer:ENCFF583MDQ,3,AVE,0.02926310793043279,0.9707381413644552,0.05852621586086559,1655,3919,0.03642630559068143,1
Enformer:ENCFF583MDQ,3,TSS,0.02175812069338559,0.9782428537259716,0.04351624138677119,1655,3919,0.028491580677019932,1
Enformer:ENCFF469XZI,1,AVE,6.705717558061406e-13,0.9999999999993296,1.3411435116122812e-12,4492,2833,3.5368761445775043e-12,1
Enformer:ENCFF469XZI,1,TSS,2.0824767844012716e-12,0.9999999999979176,4.164953568802543e-12,4492,2833,9.013468219507793e-12,1
Enformer:ENCFF469XZI,2,AVE,4.6989457916397875e-5,0.9999530134341568,9.397891583279576e-5,2515,3641,1.1337456441956423e-4,1
Enformer:ENCFF469XZI,2,TSS,5.5160118949041515e-5,0.9999448432457,1.1032023789808304e-4,2515,3641,1.2713734733376642e-4,1
Enformer:ENCFF469XZI,3,AVE,0.02412374531548085,0.9758773177048484,0.04824749063096171,1655,3919,0.03094607147936118,1
Enformer:ENCFF469XZI,3,TSS,0.03353682533577195,0.9664645727370332,0.0670736506715439,1655,3919,0.04078373682113899,1
Enformer:ENCFF440TNS,1,AVE,3.312059982903033e-15,0.9999999999999968,6.624119965806066e-15,4492,2833,1.2951296622800138e-13,1
Enformer:ENCFF440TNS,1,TSS,3.327667667877647e-13,0.9999999999996672,6.655335335755293e-13,4492,2833,2.0811880640078845e-12,1
Enformer:ENCFF440TNS,2,AVE,5.939452295974439e-5,0.9999406090846782,1.1878904591948878e-4,2515,3641,1.3497673153577182e-4,1
Enformer:ENCFF440TNS,2,TSS,2.146917344768485e-4,0.9997853203162942,4.29383468953697e-4,2515,3641,4.078064102123052e-4,1
